 1.000000000000000e+01 -6.168315219184350e-02 -5.545117108052366e-02 -1.665203773463561e-02 -1.496964666122746e-02
 7.906043210907701e+00 -6.244060176834054e-02 -5.646559311709964e-02 -1.332683714341396e-02 -1.205157769730864e-02
 6.250551925273976e+00 -6.283695577297621e-02 -5.854946437746733e-02 -1.060313598383342e-02 -9.879662770707977e-03
 4.941713361323838e+00 -6.375476281879955e-02 -6.183580089733098e-02 -8.505326942825365e-03 -8.249324131250168e-03
 3.906939937054621e+00 -6.582476958413608e-02 -6.805287326166720e-02 -6.942676178055231e-03 -7.177678934949965e-03
 3.088843596477485e+00 -7.433832508274563e-02 -8.463208184283033e-02 -6.198827016365272e-03 -7.057189340688292e-03
 2.442053094548650e+00 -1.037888349106844e-01 -1.330764700060350e-01 -6.842370172382114e-03 -8.773183260018084e-03
 1.930697728883250e+00 -1.382339944917668e-01 -1.907018289698676e-01 -7.204933397742292e-03 -9.939624342096061e-03
 1.526417967175233e+00 -5.158834045800731e-02 -1.242998494613126e-01 -2.125816892091585e-03 -5.122062801853233e-03
 1.206792640639329e+00  3.206621147159616e-01  1.983664193980239e-01  1.044674833160321e-02  6.462516043493359e-03
 9.540954763499944e-01  1.031611111304986e+00  8.820289573422819e-01  2.657104744977052e-02  2.271828310182346e-02
 7.543120063354622e-01  2.299594012483571e+00  2.126197446370764e+00  4.682772040168851e-02  4.329676412311739e-02
 5.963623316594643e-01  4.770748726315279e+00  4.574037978069367e+00  7.680642907182712e-02  7.363949427824285e-02
 4.714866363457395e-01  9.558452534262589e+00  9.338629364379283e+00  1.216627986955391e-01  1.188648246542116e-01
 3.727593720314942e-01  1.787368818385085e+01  1.763028053310249e+01  1.798637217447105e-01  1.774142996940174e-01
 2.947051702551809e-01  3.059159880029421e+01  3.031939874786347e+01  2.433832897772160e-01  2.412176970381570e-01
 2.329951810515372e-01  4.836525326549008e+01  4.807333821077258e+01  3.042154258847249e-01  3.023792923653661e-01
 1.842069969326716e-01  7.319053406144809e+01  7.291245600124437e+01  3.639668798261982e-01  3.625840342817799e-01
 1.456348477501244e-01  1.094006330531310e+02  1.091395556581937e+02  4.301163663589171e-01  4.290899220202051e-01
 1.151395399326448e-01  1.607127520512637e+02  1.604534404699907e+02  4.995461944273004e-01  4.987401718065533e-01
 9.102981779915217e-02  2.307125197785765e+02  2.304531247510613e+02  5.669642339098633e-01  5.663267838781254e-01
 7.196856730011521e-02  3.235141895448031e+02  3.232565311275276e+02  6.285459292095857e-01  6.280453324674987e-01
 5.689866029018299e-02  4.448211621207918e+02  4.445686832882286e+02  6.832636367528582e-01  6.828758188610164e-01
 4.498432668969444e-02  6.025564660868462e+02  6.023115079339835e+02  7.317450660084736e-01  7.314475886269762e-01
 3.556480306223128e-02  8.069783478547154e+02  8.067413415212258e+02  7.747884134272024e-01  7.745608611495176e-01
 2.811768697974231e-02  1.070793162038228e+03  1.070563523487780e+03  8.128043290314459e-01  8.126300178623669e-01
 2.222996482526196e-02  1.409630735943251e+03  1.409407817461990e+03  8.459505228111550e-01  8.458167445095341e-01
 1.757510624854793e-02  1.842893088326627e+03  1.842676229674380e+03  8.743774071380734e-01  8.742745165758000e-01
 1.389495494373137e-02  2.394922362641184e+03  2.394710706580810e+03  8.983579369181635e-01  8.982785427362476e-01
 1.098541141987558e-02  3.096405925040081e+03  3.096198753477970e+03  9.182798262114044e-01  9.182183867649436e-01
 8.685113737513529e-03  3.986176175107666e+03  3.985973230181567e+03  9.346151708770547e-01  9.345675875795654e-01
 6.866488450042998e-03  5.113469961840866e+03  5.113271422142928e+03  9.478753513963669e-01  9.478385484255166e-01
 5.428675439323859e-03  6.540685044804886e+03  6.540491227564614e+03  9.585569966345650e-01  9.585285921371065e-01
 4.291934260128779e-03  8.346850659323985e+03  8.346661564829299e+03  9.671114641930660e-01  9.670895546775984e-01
 3.393221771895330e-03  1.063203113361944e+04  1.063184619396201e+04  9.739335162370052e-01  9.739165750779177e-01
 2.682695795279727e-03  1.352288419932121e+04  1.352270250684507e+04  9.793582466449056e-01  9.793450880596335e-01
 2.120950887920190e-03  1.717968039071903e+04  1.717950110232210e+04  9.836634152299695e-01  9.836531496468609e-01
 1.676832936811008e-03  2.180518501122758e+04  2.180500757483019e+04  9.870755598249932e-01  9.870675276468117e-01
 1.325711365590109e-03  2.765589923751447e+04  2.765572342916114e+04  9.897775313989295e-01  9.897712393902530e-01
 1.048113134154685e-03  3.505628258347707e+04  3.505610847280773e+04  9.919158986592757e-01  9.919109722059177e-01
 8.286427728546842e-04  4.441674477744512e+04  4.441657268423968e+04  9.936075907505164e-01  9.936037410060992e-01
 6.551285568595509e-04  5.625640490198322e+04  5.625623534379894e+04  9.949455925432491e-01  9.949425937528282e-01
 5.179474679231213e-04  7.123188024183243e+04  7.123172209211766e+04  9.960036947201076e-01  9.960014833829971e-01
 4.094915062380428e-04  9.017370031402868e+04  9.017354565935953e+04  9.968403671280270e-01  9.968386574719229e-01
 3.237457542817643e-04  1.141323678848052e+05  1.141322158990563e+05  9.975019106842958e-01  9.975005823488053e-01
 2.559547922699536e-04  1.444366184130504e+05  1.444364682154604e+05  9.980249634769001e-01  9.980239256449023e-01
 2.023589647725158e-04  1.827671109402634e+05  1.827669618541986e+05  9.984385085030887e-01  9.984376940607782e-01
 1.599858719606057e-04  2.312496364664234e+05  2.312494880527706e+05  9.987654680078948e-01  9.987648270104270e-01
 1.264855216855296e-04  2.925730132063056e+05  2.925728651986849e+05  9.990239683918184e-01  9.990234630028934e-01
 1.000000000000000e-04  3.701382071322276e+05  3.701380593714729e+05  9.992283424534922e-01  9.992279435572660e-01
