 1.000000000000000e+01 -1.734481572412960e-04 -3.775484026675713e-04 -2.801448837577314e-05 -6.097975041100161e-05
 7.906043210907701e+00 -5.594447253685075e-04 -1.416511199550996e-03 -7.143801399389949e-05 -1.808806881312242e-04
 6.250551925273976e+00 -2.361615692862529e-03 -5.511134230943071e-03 -2.384188553808726e-04 -5.563810907773634e-04
 4.941713361323838e+00 -3.095377806985766e-03 -8.422723529378118e-03 -2.470610147139475e-04 -6.722690254891937e-04
 3.906939937054621e+00 -5.643076513379697e-03 -1.632835616797479e-02 -3.560948385501804e-04 -1.030367626531169e-03
 3.088843596477485e+00 -3.077461265753811e-02 -1.161823100964341e-01 -1.535329233029949e-03 -5.796274319908066e-03
 2.442053094548650e+00 -9.983051933035370e-02 -1.959461379989591e-01 -3.937598561417945e-03 -7.728670914221216e-03
 1.930697728883250e+00 -1.746643451763390e-01 -2.796767391072024e-01 -5.446676117202497e-03 -8.721348446326346e-03
 1.526417967175233e+00 -1.946997984656065e-01 -3.075689125506358e-01 -4.800118696292246e-03 -7.582787959553951e-03
 1.206792640639329e+00  5.702891469353233e-02 -6.881576509155707e-02  1.111580104571497e-03 -1.341323708643465e-03
 9.540954763499944e-01  1.111112312521229e+00  9.565327941809585e-01  1.712232760202832e-02  1.474024513947323e-02
 7.543120063354622e-01  3.632616828570278e+00  3.474106592290894e+00  4.425716760151392e-02  4.232599389819402e-02
 5.963623316594643e-01  7.010970979074202e+00  6.849130213955647e+00  6.753071979226340e-02  6.597184536633761e-02
 4.714866363457395e-01  1.349276497004733e+01  1.330433640500613e+01  1.027503591344344e-01  1.013154343601462e-01
 3.727593720314942e-01  2.561100415559825e+01  2.538033611060789e+01  1.541942515669116e-01  1.528054857714901e-01
 2.947051702551809e-01  4.593920838230780e+01  4.564823935315550e+01  2.186675140314734e-01  2.172825212006134e-01
 2.329951810515372e-01  7.645201393764965e+01  7.610048515331565e+01  2.877059704055682e-01  2.863830892306552e-01
 1.842069969326716e-01  1.189360236951703e+02  1.185487163085184e+02  3.538608714194332e-01  3.527085466225399e-01
 1.456348477501244e-01  1.781706584017864e+02  1.777496819306985e+02  4.190969461635714e-01  4.181067160380151e-01
 1.151395399326448e-01  2.615522949028983e+02  2.611075768201703e+02  4.864027593658612e-01  4.855757274231322e-01
 9.102981779915217e-02  3.763627049713825e+02  3.759833542324118e+02  5.533542628574186e-01  5.527965153820318e-01
 7.196856730011521e-02  5.301508940884803e+02  5.297823472005530e+02  6.162477698256202e-01  6.158193706655058e-01
 5.689866029018299e-02  7.319570347362653e+02  7.315972098271567e+02  6.726677942459360e-01  6.723371155087449e-01
 4.498432668969444e-02  9.943730821972467e+02  9.940274286444441e+02  7.224762734209630e-01  7.222251337881687e-01
 3.556480306223128e-02  1.334312745273997e+03  1.333980599447613e+03  7.664627408221217e-01  7.662719479204243e-01
 2.811768697974231e-02  1.773134557945900e+03  1.772814399922496e+03  8.052565967491003e-01  8.051111992330503e-01
 2.222996482526196e-02  2.337206218577238e+03  2.336896177090239e+03  8.391678056256411e-01  8.390564860372242e-01
 1.757510624854793e-02  3.059183669475939e+03  3.058881754155118e+03  8.683934053274456e-01  8.683077023092894e-01
 1.389495494373137e-02  3.979896399573727e+03  3.979600260822160e+03  8.931860165423570e-01  8.931195557691861e-01
 1.098541141987558e-02  5.150687571032602e+03  5.150393203300062e+03  9.138912919972615e-01  9.138390620563646e-01
 8.685113737513529e-03  6.636568910601866e+03  6.636274974579826e+03  9.309623631410842e-01  9.309211304834598e-01
 6.866488450042998e-03  8.519771327516477e+03  8.519477470190084e+03  9.448777830455225e-01  9.448451930559065e-01
 5.428675439323859e-03  1.090452811081241e+04  1.090423427242940e+04  9.561229862311280e-01  9.560972221054937e-01
 4.291934260128779e-03  1.392287616200647e+04  1.392258240693489e+04  9.651504706592520e-01  9.651301072054443e-01
 3.393221771895330e-03  1.774202141261509e+04  1.774172783009771e+04  9.723628306470665e-01  9.723467406694372e-01
 2.682695795279727e-03  2.257362398690969e+04  2.257333068222802e+04  9.781055439042057e-01  9.780928351368694e-01
 2.120950887920190e-03  2.868553052805451e+04  2.868523759741469e+04  9.826672989988229e-01  9.826572642058337e-01
 1.676832936811008e-03  3.641662206470723e+04  3.641632954712302e+04  9.862850727665439e-01  9.862771504027861e-01
 1.325711365590109e-03  4.619560270503993e+04  4.619531060661419e+04  9.891510640469425e-01  9.891448095670416e-01
 1.048113134154685e-03  5.856477001019737e+04  5.856447836314645e+04  9.914198514667258e-01  9.914149142890359e-01
 8.286427728546842e-04  7.421008558304815e+04  7.420979443118977e+04  9.932150338645902e-01  9.932111371381466e-01
 6.551285568595509e-04  9.399921405775666e+04  9.399892336702770e+04  9.946350477298089e-01  9.946319718403989e-01
 5.179474679231213e-04  1.190296402496056e+05  1.190293499082914e+05  9.957580832723774e-01  9.957556543839935e-01
 4.094915062380428e-04  1.506895329475396e+05  1.506892428386924e+05  9.966461422319323e-01  9.966442234797952e-01
 3.237457542817643e-04  1.907347306728453e+05  1.907344407207336e+05  9.973483358460449e-01  9.973468196918810e-01
 2.559547922699536e-04  2.413861187548690e+05  2.413858289333018e+05  9.979035379199873e-01  9.979023397816326e-01
 2.023589647725158e-04  3.054527980097783e+05  3.054525083290505e+05  9.983425052986270e-01  9.983415585055861e-01
 1.599858719606057e-04  3.864878757835192e+05  3.864875862803646e+05  9.986895658944775e-01  9.986888178146596e-01
 1.264855216855296e-04  4.889855193867242e+05  4.889852301168547e+05  9.989639590841903e-01  9.989633681256391e-01
 1.000000000000000e-04  6.186302003723858e+05  6.186299114008299e+05  9.991808983663388e-01  9.991804316337760e-01
