 1.000000000000000e+01 -1.508437837304299e-01 -1.282708897472773e-01 -3.393493319567092e-02 -2.885676802102793e-02
 7.906043210907701e+00 -1.510832647672586e-01 -1.297385240041464e-01 -2.687169896438336e-02 -2.307531920556144e-02
 6.250551925273976e+00 -1.513172287634674e-01 -1.317156116567659e-01 -2.127778064064388e-02 -1.852145928578847e-02
 4.941713361323838e+00 -1.519380690835064e-01 -1.345435042218170e-01 -1.689132565004944e-02 -1.495752945669241e-02
 3.906939937054621e+00 -1.527094658394148e-01 -1.385799967015870e-01 -1.342215573946040e-02 -1.218026851104686e-02
 3.088843596477485e+00 -1.542421726843699e-01 -1.464156255987561e-01 -1.071812045395715e-02 -1.017426222801116e-02
 2.442053094548650e+00 -1.694865758644468e-01 -1.840720462438341e-01 -9.311292911163019e-03 -1.011259287404731e-02
 1.930697728883250e+00 -2.195205906114879e-01 -2.549770642089513e-01 -9.534746021313788e-03 -1.107477682034508e-02
 1.526417967175233e+00 -1.982114271346731e-01 -2.787097303921584e-01 -6.806466930763402e-03 -9.570732578941019e-03
 1.206792640639329e+00  1.118388092634532e-01 -8.781836715506586e-03  3.036300622116371e-03 -2.384172047093710e-04
 9.540954763499944e-01  9.351948433891053e-01  7.748604922990197e-01  2.007305715477621e-02  1.663163463618970e-02
 7.543120063354622e-01  2.430596039530236e+00  2.251711632349732e+00  4.124614719333584e-02  3.821055737538085e-02
 5.963623316594643e-01  5.198620464609839e+00  4.995192318039649e+00  6.974577382790201e-02  6.701653948631046e-02
 4.714866363457395e-01  1.056961395388053e+01  1.033735835831420e+01  1.121109658485577e-01  1.096474511680510e-01
 3.727593720314942e-01  2.014000591788503e+01  1.987368289798832e+01  1.688914818573110e-01  1.666581314965186e-01
 2.947051702551809e-01  3.526784812644159e+01  3.496938732636767e+01  2.338224991228100e-01  2.318437322325456e-01
 2.329951810515372e-01  5.687877949956309e+01  5.656166963393316e+01  2.981376256882851e-01  2.964754524972805e-01
 1.842069969326716e-01  8.700626470915455e+01  8.669028576372173e+01  3.605589062575640e-01  3.592494715479311e-01
 1.456348477501244e-01  1.301155160006051e+02  1.298029920852610e+02  4.262986677745897e-01  4.252747427819833e-01
 1.151395399326448e-01  1.910255893277051e+02  1.907615379778664e+02  4.948067539181577e-01  4.941227911478229e-01
 9.102981779915217e-02  2.745243455883860e+02  2.742644028689397e+02  5.621912984880658e-01  5.616589685241611e-01
 7.196856730011521e-02  3.855876776709944e+02  3.853320472201638e+02  6.242888591030342e-01  6.238749785468272e-01
 5.689866029018299e-02  5.308907387997787e+02  5.306407644506293e+02  6.795583779881826e-01  6.792384022364287e-01
 4.498432668969444e-02  7.198341008510433e+02  7.195896159386629e+02  7.284726014464494e-01  7.282251825482260e-01
 3.556480306223128e-02  9.646779092039775e+02  9.644382679627834e+02  7.718311863915739e-01  7.716394513246314e-01
 2.811768697974231e-02  1.280702958900883e+03  1.280466942704313e+03  8.101167014183026e-01  8.099674078906205e-01
 2.222996482526196e-02  1.686727344531007e+03  1.686493887011156e+03  8.435352622041342e-01  8.434185096946907e-01
 1.757510624854793e-02  2.206094860780833e+03  2.205863279380496e+03  8.722514961614406e-01  8.721599329079659e-01
 1.389495494373137e-02  2.868051496041222e+03  2.867821445941559e+03  8.965276095342718e-01  8.964556979015105e-01
 1.098541141987558e-02  3.709435065656247e+03  3.709206712756030e+03  9.167347213445040e-01  9.166782871358863e-01
 8.685113737513529e-03  4.776845172415496e+03  4.776618298826391e+03  9.333322150832423e-01  9.332878869918304e-01
 6.866488450042998e-03  6.129358119664273e+03  6.129133162053360e+03  9.468240296163745e-01  9.467892796038122e-01
 5.428675439323859e-03  7.841840079640436e+03  7.841617504313345e+03  9.577043056062290e-01  9.576771230385012e-01
 4.291934260128779e-03  1.000911430735062e+04  1.000889713882235e+04  9.664253010050471e-01  9.664043324004475e-01
 3.393221771895330e-03  1.275124525833993e+04  1.275103196737638e+04  9.733844968708030e-01  9.733682150008334e-01
 2.682695795279727e-03  1.622021143041450e+04  1.622000210811010e+04  9.789207189184396e-01  9.789080859178412e-01
 2.120950887920190e-03  2.060832888387541e+04  2.060812493181791e+04  9.833156919034158e-01  9.833059604370917e-01
 1.676832936811008e-03  2.615890956529536e+04  2.615870876479694e+04  9.867997103395376e-01  9.867921354873375e-01
 1.325711365590109e-03  3.317975058929931e+04  3.317955256002700e+04  9.895589649989730e-01  9.895530589376472e-01
 1.048113134154685e-03  4.206020035166187e+04  4.206000487220532e+04  9.917428573671142e-01  9.917382481319422e-01
 8.286427728546842e-04  5.329274977471282e+04  5.329255690962896e+04  9.934706864390264e-01  9.934670910942927e-01
 6.551285568595509e-04  6.750033823486748e+04  6.750014779892263e+04  9.948373010292911e-01  9.948344943354827e-01
 5.179474679231213e-04  8.547090638823857e+04  8.547071835888279e+04  9.959180527121158e-01  9.959158617697499e-01
 4.094915062380428e-04  1.082010894375476e+05  1.082009036432185e+05  9.967726486303587e-01  9.967709370514228e-01
 3.237457542817643e-04  1.369514901828810e+05  1.369513062916090e+05  9.974483696740497e-01  9.974470303527386e-01
 2.559547922699536e-04  1.733165909009513e+05  1.733164085104306e+05  9.979826342075423e-01  9.979815839758744e-01
 2.023589647725158e-04  2.193131822303458e+05  2.193130009423749e+05  9.984050441507046e-01  9.984042188522765e-01
 1.599858719606057e-04  2.774922133585527e+05  2.774920341816757e+05  9.987390127344141e-01  9.987383678480765e-01
 1.264855216855296e-04  3.510802657686940e+05  3.510800866300928e+05  9.990030536553481e-01  9.990025439143371e-01
 1.000000000000000e-04  4.441584987232854e+05  4.441583196085053e+05  9.992118077202264e-01  9.992114047703701e-01
