 1.000000000000000e+01 -8.667229472683857e-02 -6.662425847591180e-02 -7.582726834319885e-03 -5.828777859801194e-03
 7.906043210907701e+00 -8.675954958670218e-02 -6.795688988583493e-02 -6.000971832245248e-03 -4.700432217024706e-03
 6.250551925273976e+00 -8.737717933098565e-02 -7.110146647298166e-02 -4.778168975782026e-03 -3.888141318305639e-03
 4.941713361323838e+00 -8.814039491011272e-02 -7.499492525059281e-02 -3.810637692463328e-03 -3.242310057662224e-03
 3.906939937054621e+00 -8.846401571457818e-02 -8.081967318909733e-02 -3.023768234276499e-03 -2.762478715439193e-03
 3.088843596477485e+00 -9.404591139326612e-02 -9.951694713387838e-02 -2.541446394475782e-03 -2.689292737299599e-03
 2.442053094548650e+00 -1.660489916845904e-01 -2.128102362548532e-01 -3.547614821425768e-03 -4.546662648351984e-03
 1.930697728883250e+00 -2.317399471198200e-01 -2.980431745083649e-01 -3.914355856696818e-03 -5.034294087769516e-03
 1.526417967175233e+00 -1.792693287424640e-01 -2.814490622760957e-01 -2.394002378608464e-03 -3.758533204048820e-03
 1.206792640639329e+00  2.492614377350151e-01  5.930360651726119e-02  2.631678695109660e-03  6.261218712079944e-04
 9.540954763499944e-01  1.301422391522749e+00  1.089401533253778e+00  1.086313626545685e-02  9.093371514598337e-03
 7.543120063354622e-01  3.612173386159213e+00  3.408737336054656e+00  2.383772058037571e-02  2.249519041918538e-02
 5.963623316594643e-01  9.086212856906570e+00  8.875685419558323e+00  4.740653643157104e-02  4.630812758008693e-02
 4.714866363457395e-01  2.078928840493069e+01  2.048537141945010e+01  8.575394883996761e-02  8.450031855128885e-02
 3.727593720314942e-01  4.038307554265981e+01  4.017360781673008e+01  1.316961499061037e-01  1.310130396510319e-01
 2.947051702551809e-01  6.971117057539328e+01  6.949277428492908e+01  1.797360720354425e-01  1.791729816286805e-01
 2.329951810515372e-01  1.176436538764365e+02  1.174043484305494e+02  2.398062840035999e-01  2.393184808129552e-01
 1.842069969326716e-01  1.922796206966794e+02  1.920378743600963e+02  3.098735410735163e-01  3.094839480782361e-01
 1.456348477501244e-01  3.000732482517809e+02  2.998129753199015e+02  3.823294054712340e-01  3.819977864552590e-01
 1.151395399326448e-01  4.483188443420283e+02  4.480292978110093e+02  4.516027727807788e-01  4.513111053260030e-01
 9.102981779915217e-02  6.503250515633567e+02  6.500206108365933e+02  5.179159349963486e-01  5.176734797760343e-01
 7.196856730011521e-02  9.245308287833063e+02  9.242181286630713e+02  5.821157775105648e-01  5.819188909731436e-01
 5.689866029018299e-02  1.291002622722556e+03  1.290685612693126e+03  6.426496587199639e-01  6.424918539381314e-01
 4.498432668969444e-02  1.771969372877528e+03  1.771654128356815e+03  6.973688613746670e-01  6.972447950584937e-01
 3.556480306223128e-02  2.395293192337932e+03  2.394988057352778e+03  7.452881296966153e-01  7.451931878819271e-01
 2.811768697974231e-02  3.198185455189870e+03  3.197897063472390e+03  7.867347830054949e-01  7.866638403417714e-01
 2.222996482526196e-02  4.229387122403427e+03  4.229114900704380e+03  8.225481501463876e-01  8.224952073798588e-01
 1.757510624854793e-02  5.550515337178558e+03  5.550255289626275e+03  8.534466580072614e-01  8.534066731228070e-01
 1.389495494373137e-02  7.238407734005291e+03  7.238157496195987e+03  8.799242803949471e-01  8.798938606766373e-01
 1.098541141987558e-02  9.389067557514909e+03  9.388825890904653e+03  9.023684581903501e-01  9.023452319940152e-01
 8.685113737513529e-03  1.212300387986840e+04  1.212277050034601e+04  9.211510897749594e-01  9.211333567276466e-01
 6.866488450042998e-03  1.559226321972592e+04  1.559206225783363e+04  9.366750829026719e-01  9.366630105053253e-01
