 1.000000000000000e+01 -8.869384832039362e-02 -7.406529843975118e-02 -9.311504569958824e-02 -7.775729410294761e-02
 7.906043210907701e+00 -8.876333793932378e-02 -7.424860858560134e-02 -7.367483486220278e-02 -6.162740274629856e-02
 6.250551925273976e+00 -8.881777942219760e-02 -7.482100660678537e-02 -5.828336799823888e-02 -4.909850584456365e-02
 4.941713361323838e+00 -8.897943013210341e-02 -7.600473070105362e-02 -4.616294773733505e-02 -3.943161251913968e-02
 3.906939937054621e+00 -8.911366003035415e-02 -7.818087011060992e-02 -3.655168293186521e-02 -3.206738871063059e-02
 3.088843596477485e+00 -8.939306184915541e-02 -8.250549114137851e-02 -2.898852333231197e-02 -2.675501102123069e-02
 2.442053094548650e+00 -1.020559913284957e-01 -1.100250329070560e-01 -2.616495364018789e-02 -2.820804391588384e-02
 1.930697728883250e+00 -1.224576641233712e-01 -1.315085278294488e-01 -2.482141973619532e-02 -2.665597446685975e-02
 1.526417967175233e+00 -8.884787532044403e-02 -9.989421720190972e-02 -1.423793080568843e-02 -1.600811440092964e-02
 1.206792640639329e+00  5.097652599465174e-02  3.183165992113590e-02  6.458464107237240e-03  4.032907874028283e-03
 9.540954763499944e-01  2.914441409634660e-01  2.577304793738451e-01  2.919265048160781e-02  2.581570443634700e-02
 7.543120063354622e-01  6.659324479692286e-01  6.265991949445366e-01  5.273604533244750e-02  4.962119453803385e-02
 5.963623316594643e-01  1.336772369520832e+00  1.290365491482928e+00  8.369394250530292e-02  8.078845562443088e-02
 4.714866363457395e-01  2.649399239300865e+00  2.595967707656198e+00  1.311424089550484e-01  1.284976056841421e-01
 3.727593720314942e-01  5.024685302161326e+00  4.963166656656452e+00  1.966363482401121e-01  1.942288737271206e-01
 2.947051702551809e-01  8.868277219088672e+00  8.796339800729914e+00  2.743805849060917e-01  2.721548729173613e-01
 2.329951810515372e-01  1.452242713180320e+01  1.443824514617749e+01  3.552323482419471e-01  3.531731769917086e-01
 1.842069969326716e-01  2.231337896270401e+01  2.221769939235135e+01  4.315169165054092e-01  4.296665758089080e-01
 1.456348477501244e-01  3.272222691943659e+01  3.261966124452805e+01  5.003046277543172e-01  4.987364557001406e-01
 1.151395399326448e-01  4.657501198660782e+01  4.647114634371686e+01  5.629940785465651e-01  5.617385610615915e-01
 9.102981779915217e-02  6.505142009122883e+01  6.494930066938315e+01  6.216798872206460e-01  6.207039578625009e-01
 7.196856730011521e-02  8.958809186433280e+01  8.948846350225770e+01  6.768921938915744e-01  6.761394413864651e-01
 5.689866029018299e-02  1.218708296150749e+02  1.217734364063982e+02  7.279946207534069e-01  7.274128430446765e-01
 4.498432668969444e-02  1.639091636034286e+02  1.638135442574500e+02  7.740888654663943e-01  7.736372868638440e-01
 3.556480306223128e-02  2.181669894490693e+02  2.180727818985557e+02  8.145838749835943e-01  8.142321262990482e-01
 2.811768697974231e-02  2.877118978484654e+02  2.876189022598847e+02  8.493051851809140e-01  8.490306687769308e-01
 2.222996482526196e-02  3.764056298381539e+02  3.763137774846153e+02  8.784584968957395e-01  8.782441311317085e-01
 1.757510624854793e-02  4.891489155795180e+02  4.890582355909339e+02  9.025378335008883e-01  9.023705181541056e-01
 1.389495494373137e-02  6.321700814142425e+02  6.320806682259879e+02  9.221837029639247e-01  9.220532706839693e-01
