0.000   1.000e+00
0.002   9.731e-01
0.004   9.487e-01
0.006   9.261e-01
0.008   9.050e-01
0.010   8.849e-01
0.012   8.658e-01
0.014   8.473e-01
0.016   8.292e-01
0.018   8.118e-01
0.020   7.951e-01
0.040   6.565e-01
0.060   5.543e-01
0.080   4.762e-01
0.100   4.123e-01
0.120   3.587e-01
0.140   3.154e-01
0.160   2.793e-01
0.180   2.471e-01
0.200   2.188e-01
0.240   1.731e-01
0.280   1.395e-01
0.320   1.146e-01
0.360   9.492e-02
0.400   7.861e-02
0.450   6.250e-02
0.500   5.048e-02
0.550   4.152e-02
0.600   3.467e-02
0.650   2.908e-02
0.700   2.421e-02
0.750   2.015e-02
0.800   1.683e-02
0.850   1.413e-02
0.900   1.193e-02
0.950   1.013e-02
1.000   8.634e-03
1.100   6.343e-03
1.200   4.703e-03
1.300   3.507e-03
1.400   2.631e-03
1.500   1.985e-03
1.600   1.508e-03
1.700   1.156e-03
1.800   8.937e-04
1.900   6.961e-04
2.000   5.454e-04
2.100   4.292e-04
2.200   3.384e-04
2.300   2.666e-04
2.400   2.089e-04
2.500   1.619e-04
2.600   1.229e-04
2.700   9.004e-05
2.800   6.196e-05
2.900   3.745e-05
3.000   1.594e-05
3.082   0.000e+00
