0.000   1.000e+00
0.004   9.458e-01
0.006   9.209e-01
0.008   8.969e-01
0.010   8.736e-01
0.012   8.515e-01
0.014   8.304e-01
0.016   8.101e-01
0.018   7.909e-01
0.020   7.725e-01
0.040   6.212e-01
0.060   5.149e-01
0.080   4.347e-01
0.100   3.727e-01
0.120   3.248e-01
0.140   2.850e-01
0.160   2.494e-01
0.180   2.179e-01
0.200   1.911e-01
0.240   1.497e-01
0.280   1.174e-01
0.320   9.346e-02
0.360   7.458e-02
0.400   6.031e-02
0.450   4.660e-02
0.500   3.573e-02
0.550   2.800e-02
0.600   2.237e-02
0.650   1.811e-02
0.700   1.479e-02
0.750   1.216e-02
0.800   1.004e-02
0.850   8.327e-03
0.900   6.935e-03
0.950   5.797e-03
1.000   4.861e-03
1.100   3.439e-03
1.200   2.433e-03
1.300   1.718e-03
1.400   1.204e-03
1.500   8.305e-04
1.600   5.684e-04
1.700   3.753e-04
1.800   2.312e-04
1.900   1.248e-04
2.000   4.735e-05
2.083   0.000e+00
