0.000   1.000e+00
0.002   9.741e-01
0.004   9.500e-01
0.006   9.275e-01
0.008   9.065e-01
0.010   8.866e-01
0.012   8.677e-01
0.014   8.496e-01
0.016   8.322e-01
0.018   8.154e-01
0.020   7.992e-01
0.040   6.660e-01
0.060   5.658e-01
0.080   4.862e-01
0.100   4.232e-01
0.120   3.704e-01
0.140   3.243e-01
0.160   2.850e-01
0.180   2.521e-01
0.200   2.247e-01
0.240   1.817e-01
0.280   1.459e-01
0.320   1.177e-01
0.360   9.625e-02
0.400   7.981e-02
0.450   6.419e-02
0.500   5.198e-02
0.550   4.200e-02
0.600   3.400e-02
0.650   2.773e-02
0.700   2.288e-02
0.750   1.910e-02
0.800   1.612e-02
0.850   1.375e-02
0.900   1.178e-02
0.950   1.010e-02
1.000   8.630e-03
1.100   6.239e-03
1.200   4.491e-03
1.300   3.240e-03
1.400   2.351e-03
1.500   1.723e-03
1.600   1.280e-03
1.700   9.556e-04
1.800   7.088e-04
1.900   5.161e-04
2.000   3.622e-04
2.100   2.380e-04
2.200   1.338e-04
2.300   5.133e-05
2.389   0.000e+00
