0.000   1.000e+00
0.002   9.781e-01
0.004   9.572e-01
0.006   9.372e-01
0.008   9.186e-01
0.010   9.010e-01
0.012   8.843e-01
0.014   8.683e-01
0.016   8.529e-01
0.018   8.380e-01
0.020   8.235e-01
0.040   7.004e-01
0.060   6.057e-01
0.080   5.313e-01
0.100   4.682e-01
0.120   4.146e-01
0.140   3.696e-01
0.160   3.323e-01
0.180   3.014e-01
0.200   2.753e-01
0.240   2.307e-01
0.280   1.918e-01
0.320   1.589e-01
0.360   1.323e-01
0.400   1.112e-01
0.450   9.062e-02
0.500   7.490e-02
0.550   6.236e-02
0.600   5.191e-02
0.650   4.296e-02
0.700   3.523e-02
0.750   2.838e-02
0.800   2.256e-02
0.850   1.765e-02
0.900   1.353e-02
0.950   1.017e-02
1.000   7.478e-03
1.100   3.472e-03
1.200   7.589e-04
1.238   0.000e+00
