0.000   1.000e+00
0.002   9.737e-01
0.004   9.495e-01
0.006   9.269e-01
0.008   9.058e-01
0.010   8.858e-01
0.012   8.670e-01
0.014   8.489e-01
0.016   8.315e-01
0.018   8.147e-01
0.020   7.984e-01
0.040   6.647e-01
0.060   5.639e-01
0.080   4.851e-01
0.100   4.224e-01
0.120   3.692e-01
0.140   3.233e-01
0.160   2.848e-01
0.180   2.529e-01
0.200   2.263e-01
0.240   1.809e-01
0.280   1.445e-01
0.320   1.172e-01
0.360   9.635e-02
0.400   8.013e-02
0.450   6.411e-02
0.500   5.120e-02
0.550   4.099e-02
0.600   3.313e-02
0.650   2.713e-02
0.700   2.250e-02
0.750   1.889e-02
0.800   1.596e-02
0.850   1.349e-02
0.900   1.139e-02
0.950   9.597e-03
1.000   8.062e-03
1.100   5.675e-03
1.200   4.017e-03
1.300   2.881e-03
1.400   2.098e-03
1.500   1.544e-03
1.600   1.140e-03
1.700   8.118e-04
1.800   5.567e-04
1.900   3.400e-04
2.000   1.527e-04
2.097   0.000e+00
