0.000   1.000e+00
0.002   9.737e-01
0.004   9.495e-01
0.006   9.268e-01
0.008   9.059e-01
0.010   8.858e-01
0.012   8.670e-01
0.014   8.488e-01
0.016   8.314e-01
0.018   8.145e-01
0.020   7.982e-01
0.040   6.627e-01
0.060   5.617e-01
0.080   4.849e-01
0.100   4.223e-01
0.120   3.679e-01
0.140   3.222e-01
0.160   2.846e-01
0.180   2.539e-01
0.200   2.281e-01
0.240   1.835e-01
0.280   1.483e-01
0.320   1.211e-01
0.360   1.002e-01
0.400   8.378e-02
0.450   6.745e-02
0.500   5.449e-02
0.550   4.429e-02
0.600   3.636e-02
0.650   3.020e-02
0.700   2.536e-02
0.750   2.151e-02
0.800   1.837e-02
0.850   1.576e-02
0.900   1.357e-02
0.950   1.160e-02
1.000   9.819e-03
1.100   6.950e-03
1.200   4.978e-03
1.300   3.628e-03
1.400   2.699e-03
1.500   2.048e-03
1.600   1.581e-03
1.700   1.236e-03
1.800   9.759e-04
1.900   7.758e-04
2.000   6.194e-04
2.100   4.950e-04
2.200   3.943e-04
2.300   3.111e-04
2.400   2.404e-04
2.500   1.782e-04
2.600   1.217e-04
2.700   6.805e-05
2.800   1.576e-05
2.831   0.000e+00
