0.000   1.000e+00
0.002   9.801e-01
0.004   9.613e-01
0.006   9.431e-01
0.008   9.261e-01
0.010   9.099e-01
0.012   8.943e-01
0.014   8.793e-01
0.016   8.647e-01
0.018   8.503e-01
0.020   8.362e-01
0.040   7.130e-01
0.060   6.151e-01
0.080   5.384e-01
0.100   4.749e-01
0.120   4.197e-01
0.140   3.718e-01
0.160   3.310e-01
0.180   2.969e-01
0.200   2.685e-01
0.240   2.226e-01
0.280   1.831e-01
0.320   1.513e-01
0.360   1.256e-01
0.400   1.046e-01
0.450   8.388e-02
0.500   6.818e-02
0.550   5.634e-02
0.600   4.706e-02
0.650   3.916e-02
0.700   3.200e-02
0.750   2.574e-02
0.800   2.049e-02
0.850   1.629e-02
0.900   1.297e-02
0.950   1.036e-02
1.000   8.283e-03
1.100   5.254e-03
1.200   3.156e-03
1.300   1.603e-03
1.400   4.346e-04
1.447   0.000e+00
