0.000   1.000e+00
0.002   9.777e-01
0.004   9.565e-01
0.006   9.361e-01
0.008   9.163e-01
0.010   8.970e-01
0.012   8.787e-01
0.014   8.611e-01
0.016   8.437e-01
0.018   8.267e-01
0.020   8.104e-01
0.040   6.735e-01
0.060   5.711e-01
0.080   4.896e-01
0.100   4.249e-01
0.120   3.715e-01
0.140   3.256e-01
0.160   2.864e-01
0.180   2.538e-01
0.200   2.271e-01
0.240   1.859e-01
0.280   1.509e-01
0.320   1.243e-01
0.360   1.024e-01
0.400   8.483e-02
0.450   6.851e-02
0.500   5.657e-02
0.550   4.550e-02
0.600   3.635e-02
0.650   2.946e-02
0.700   2.426e-02
0.750   2.028e-02
0.800   1.715e-02
0.850   1.462e-02
0.900   1.252e-02
0.950   1.074e-02
1.000   9.203e-03
1.100   6.719e-03
1.200   4.863e-03
1.300   3.508e-03
1.400   2.479e-03
1.500   1.669e-03
1.600   1.012e-03
1.700   4.805e-04
1.800   6.263e-05
1.819   0.000e+00
