0.000   1.000e+00
0.002   9.762e-01
0.004   9.529e-01
0.006   9.324e-01
0.008   9.128e-01
0.010   8.941e-01
0.012   8.765e-01
0.014   8.597e-01
0.016   8.434e-01
0.018   8.275e-01
0.020   8.121e-01
0.040   6.820e-01
0.060   5.854e-01
0.080   5.067e-01
0.100   4.427e-01
0.120   3.905e-01
0.140   3.461e-01
0.160   3.073e-01
0.180   2.733e-01
0.200   2.441e-01
0.240   1.977e-01
0.280   1.643e-01
0.320   1.388e-01
0.360   1.171e-01
0.400   9.894e-02
0.450   8.060e-02
0.500   6.684e-02
0.550   5.648e-02
0.600   4.826e-02
0.650   4.081e-02
0.700   3.399e-02
0.750   2.816e-02
0.800   2.337e-02
0.850   1.949e-02
0.900   1.635e-02
0.950   1.379e-02
1.000   1.169e-02
1.100   8.450e-03
1.200   6.041e-03
1.300   4.155e-03
1.400   2.674e-03
1.500   1.512e-03
1.600   6.079e-04
1.686   0.000e+00
