0.000   1.000e+00
0.004   9.454e-01
0.006   9.203e-01
0.008   8.965e-01
0.010   8.738e-01
0.012   8.521e-01
0.014   8.313e-01
0.016   8.115e-01
0.018   7.928e-01
0.020   7.750e-01
0.040   6.301e-01
0.060   5.249e-01
0.080   4.437e-01
0.100   3.808e-01
0.120   3.293e-01
0.140   2.857e-01
0.160   2.503e-01
0.180   2.217e-01
0.200   1.966e-01
0.240   1.544e-01
0.280   1.220e-01
0.320   9.902e-02
0.360   8.089e-02
0.400   6.590e-02
0.450   5.239e-02
0.500   4.273e-02
0.550   3.532e-02
0.600   2.929e-02
0.650   2.431e-02
0.700   2.022e-02
0.750   1.687e-02
0.800   1.412e-02
0.850   1.186e-02
0.900   9.971e-03
0.950   8.391e-03
1.000   7.052e-03
1.100   4.957e-03
1.200   3.480e-03
1.300   2.443e-03
1.400   1.703e-03
1.500   1.172e-03
1.600   7.913e-04
1.700   5.180e-04
1.800   3.220e-04
1.900   1.821e-04
2.000   8.275e-05
2.100   1.291e-05
2.124   0.000e+00
