0.000   1.000e+00
0.002   9.770e-01
0.004   9.567e-01
0.006   9.369e-01
0.008   9.181e-01
0.010   9.002e-01
0.012   8.830e-01
0.014   8.662e-01
0.016   8.499e-01
0.018   8.341e-01
0.020   8.190e-01
0.040   6.880e-01
0.060   5.900e-01
0.080   5.112e-01
0.100   4.462e-01
0.120   3.930e-01
0.140   3.487e-01
0.160   3.104e-01
0.180   2.765e-01
0.200   2.466e-01
0.240   1.985e-01
0.280   1.630e-01
0.320   1.368e-01
0.360   1.159e-01
0.400   9.565e-02
0.450   7.623e-02
0.500   6.206e-02
0.550   5.159e-02
0.600   4.357e-02
0.650   3.709e-02
0.700   3.171e-02
0.750   2.713e-02
0.800   2.317e-02
0.850   1.972e-02
0.900   1.674e-02
0.950   1.429e-02
1.000   1.230e-02
1.100   9.178e-03
1.200   6.718e-03
1.300   4.915e-03
1.400   3.559e-03
1.500   2.542e-03
1.600   1.803e-03
1.700   1.261e-03
1.800   8.956e-04
1.900   6.379e-04
2.000   4.583e-04
2.100   3.339e-04
2.200   2.459e-04
2.300   1.788e-04
2.400   1.215e-04
2.500   6.791e-05
2.600   1.550e-05
2.630   0.000e+00
