0.000   1.000e+00
0.002   9.746e-01
0.004   9.502e-01
0.006   9.295e-01
0.008   9.089e-01
0.010   8.892e-01
0.012   8.700e-01
0.014   8.516e-01
0.016   8.339e-01
0.018   8.168e-01
0.020   8.002e-01
0.040   6.644e-01
0.060   5.632e-01
0.080   4.829e-01
0.100   4.183e-01
0.120   3.640e-01
0.140   3.181e-01
0.160   2.803e-01
0.180   2.497e-01
0.200   2.249e-01
0.240   1.813e-01
0.280   1.477e-01
0.320   1.212e-01
0.360   1.013e-01
0.400   8.616e-02
0.450   7.028e-02
0.500   5.692e-02
0.550   4.649e-02
0.600   3.832e-02
0.650   3.180e-02
0.700   2.651e-02
0.750   2.217e-02
0.800   1.856e-02
0.850   1.538e-02
0.900   1.264e-02
0.950   1.033e-02
1.000   8.438e-03
1.100   5.677e-03
1.200   3.871e-03
1.300   2.623e-03
1.400   1.732e-03
1.500   1.089e-03
1.600   6.276e-04
1.700   2.946e-04
1.800   5.559e-05
1.829   0.000e+00
