0.000   1.000e+00
0.002   9.794e-01
0.004   9.590e-01
0.006   9.398e-01
0.008   9.215e-01
0.010   9.043e-01
0.012   8.876e-01
0.014   8.714e-01
0.016   8.562e-01
0.018   8.419e-01
0.020   8.282e-01
0.040   7.075e-01
0.060   6.121e-01
0.080   5.360e-01
0.100   4.729e-01
0.120   4.182e-01
0.140   3.706e-01
0.160   3.301e-01
0.180   2.961e-01
0.200   2.680e-01
0.240   2.233e-01
0.280   1.842e-01
0.320   1.522e-01
0.360   1.264e-01
0.400   1.055e-01
0.450   8.493e-02
0.500   6.922e-02
0.550   5.726e-02
0.600   4.799e-02
0.650   4.036e-02
0.700   3.370e-02
0.750   2.766e-02
0.800   2.248e-02
0.850   1.822e-02
0.900   1.481e-02
0.950   1.209e-02
1.000   9.911e-03
1.100   6.757e-03
1.200   4.658e-03
1.300   3.190e-03
1.400   2.110e-03
1.500   1.290e-03
1.600   6.568e-04
1.700   1.675e-04
1.741   0.000e+00
