0.000   1.000e+00
0.002   9.731e-01
0.004   9.492e-01
0.006   9.270e-01
0.008   9.053e-01
0.010   8.843e-01
0.012   8.641e-01
0.014   8.444e-01
0.016   8.254e-01
0.018   8.071e-01
0.020   7.896e-01
0.040   6.469e-01
0.060   5.416e-01
0.080   4.607e-01
0.100   3.960e-01
0.120   3.446e-01
0.140   3.025e-01
0.160   2.658e-01
0.180   2.337e-01
0.200   2.064e-01
0.240   1.633e-01
0.280   1.324e-01
0.320   1.064e-01
0.360   8.644e-02
0.400   7.145e-02
0.450   5.721e-02
0.500   4.644e-02
0.550   3.792e-02
0.600   3.083e-02
0.650   2.518e-02
0.700   2.070e-02
0.750   1.720e-02
0.800   1.439e-02
0.850   1.202e-02
0.900   9.989e-03
0.950   8.252e-03
1.000   6.790e-03
1.100   4.532e-03
1.200   2.990e-03
1.300   1.948e-03
1.400   1.233e-03
1.500   7.413e-04
1.600   3.991e-04
1.700   1.625e-04
1.800   3.134e-05
1.834   0.000e+00
