0.000   1.000e+00
0.004   9.458e-01
0.006   9.213e-01
0.008   8.977e-01
0.010   8.749e-01
0.012   8.530e-01
0.014   8.321e-01
0.016   8.121e-01
0.018   7.931e-01
0.020   7.748e-01
0.040   6.248e-01
0.060   5.171e-01
0.080   4.370e-01
0.100   3.742e-01
0.120   3.239e-01
0.140   2.837e-01
0.160   2.492e-01
0.180   2.185e-01
0.200   1.919e-01
0.240   1.499e-01
0.280   1.188e-01
0.320   9.372e-02
0.360   7.535e-02
0.400   6.115e-02
0.450   4.750e-02
0.500   3.724e-02
0.550   2.906e-02
0.600   2.306e-02
0.650   1.866e-02
0.700   1.528e-02
0.750   1.258e-02
0.800   1.039e-02
0.850   8.614e-03
0.900   7.175e-03
0.950   6.007e-03
1.000   5.057e-03
1.100   3.641e-03
1.200   2.668e-03
1.300   1.980e-03
1.400   1.475e-03
1.500   1.101e-03
1.600   8.222e-04
1.700   6.145e-04
1.800   4.606e-04
1.900   3.463e-04
2.000   2.607e-04
2.100   1.956e-04
2.200   1.450e-04
2.300   1.049e-04
2.400   7.261e-05
2.500   4.701e-05
2.600   2.916e-05
2.700   1.424e-05
2.800   1.891e-06
2.817   0.000e+00
