0.000   1.000e+00
0.002   9.745e-01
0.004   9.510e-01
0.006   9.286e-01
0.008   9.071e-01
0.010   8.864e-01
0.012   8.662e-01
0.014   8.465e-01
0.016   8.275e-01
0.018   8.093e-01
0.020   7.917e-01
0.040   6.476e-01
0.060   5.419e-01
0.080   4.611e-01
0.100   3.962e-01
0.120   3.451e-01
0.140   3.041e-01
0.160   2.684e-01
0.180   2.373e-01
0.200   2.111e-01
0.240   1.719e-01
0.280   1.421e-01
0.320   1.157e-01
0.360   9.573e-02
0.400   8.079e-02
0.450   6.678e-02
0.500   5.564e-02
0.550   4.626e-02
0.600   3.860e-02
0.650   3.241e-02
0.700   2.735e-02
0.750   2.314e-02
0.800   1.961e-02
0.850   1.657e-02
0.900   1.392e-02
0.950   1.167e-02
1.000   9.765e-03
1.100   6.835e-03
1.200   4.770e-03
1.300   3.304e-03
1.400   2.259e-03
1.500   1.513e-03
1.600   9.800e-04
1.700   6.006e-04
1.800   3.307e-04
1.900   1.391e-04
2.000   3.438e-06
2.003   0.000e+00
