0.000   1.000e+00
0.002   9.752e-01
0.004   9.521e-01
0.006   9.304e-01
0.008   9.094e-01
0.010   8.891e-01
0.012   8.697e-01
0.014   8.507e-01
0.016   8.324e-01
0.018   8.147e-01
0.020   7.977e-01
0.040   6.575e-01
0.060   5.527e-01
0.080   4.721e-01
0.100   4.072e-01
0.120   3.530e-01
0.140   3.088e-01
0.160   2.736e-01
0.180   2.437e-01
0.200   2.177e-01
0.240   1.743e-01
0.280   1.410e-01
0.320   1.168e-01
0.360   9.785e-02
0.400   8.075e-02
0.450   6.462e-02
0.500   5.300e-02
0.550   4.427e-02
0.600   3.730e-02
0.650   3.142e-02
0.700   2.631e-02
0.750   2.196e-02
0.800   1.835e-02
0.850   1.539e-02
0.900   1.296e-02
0.950   1.095e-02
1.000   9.287e-03
1.100   6.720e-03
1.200   4.881e-03
1.300   3.539e-03
1.400   2.549e-03
1.500   1.815e-03
1.600   1.269e-03
1.700   8.642e-04
1.800   5.757e-04
1.900   3.607e-04
2.000   2.000e-04
2.100   7.929e-05
2.185   0.000e+00
