0.000   1.000e+00
0.002   9.714e-01
0.004   9.454e-01
0.006   9.214e-01
0.008   8.990e-01
0.010   8.776e-01
0.012   8.569e-01
0.014   8.369e-01
0.016   8.176e-01
0.018   7.990e-01
0.020   7.813e-01
0.040   6.362e-01
0.060   5.307e-01
0.080   4.507e-01
0.100   3.877e-01
0.120   3.362e-01
0.140   2.919e-01
0.160   2.549e-01
0.180   2.250e-01
0.200   2.010e-01
0.240   1.594e-01
0.280   1.266e-01
0.320   1.025e-01
0.360   8.434e-02
0.400   6.903e-02
0.450   5.429e-02
0.500   4.372e-02
0.550   3.596e-02
0.600   2.997e-02
0.650   2.514e-02
0.700   2.113e-02
0.750   1.778e-02
0.800   1.498e-02
0.850   1.262e-02
0.900   1.063e-02
0.950   8.956e-03
1.000   7.542e-03
1.100   5.340e-03
1.200   3.768e-03
1.300   2.625e-03
1.400   1.798e-03
1.500   1.206e-03
1.600   7.806e-04
1.700   4.808e-04
1.800   2.669e-04
1.900   1.132e-04
2.000   4.345e-06
2.005   0.000e+00
