0.000   1.000e+00
0.002   9.743e-01
0.004   9.503e-01
0.006   9.278e-01
0.008   9.069e-01
0.010   8.874e-01
0.012   8.688e-01
0.014   8.510e-01
0.016   8.340e-01
0.018   8.174e-01
0.020   8.015e-01
0.040   6.688e-01
0.060   5.704e-01
0.080   4.923e-01
0.100   4.305e-01
0.120   3.786e-01
0.140   3.335e-01
0.160   2.943e-01
0.180   2.608e-01
0.200   2.325e-01
0.240   1.882e-01
0.280   1.553e-01
0.320   1.292e-01
0.360   1.075e-01
0.400   8.949e-02
0.450   7.173e-02
0.500   5.827e-02
0.550   4.797e-02
0.600   3.990e-02
0.650   3.336e-02
0.700   2.792e-02
0.750   2.332e-02
0.800   1.940e-02
0.850   1.598e-02
0.900   1.307e-02
0.950   1.060e-02
1.000   8.519e-03
1.100   5.325e-03
1.200   3.150e-03
1.300   1.670e-03
1.400   6.239e-04
1.480   0.000e+00
