0.000   1.000e+00
0.002   9.715e-01
0.004   9.462e-01
0.006   9.227e-01
0.008   9.006e-01
0.010   8.797e-01
0.012   8.596e-01
0.014   8.402e-01
0.016   8.217e-01
0.018   8.040e-01
0.020   7.870e-01
0.040   6.474e-01
0.060   5.460e-01
0.080   4.680e-01
0.100   4.046e-01
0.120   3.518e-01
0.140   3.069e-01
0.160   2.681e-01
0.180   2.351e-01
0.200   2.074e-01
0.240   1.651e-01
0.280   1.342e-01
0.320   1.084e-01
0.360   8.881e-02
0.400   7.401e-02
0.450   5.990e-02
0.500   4.860e-02
0.550   3.935e-02
0.600   3.201e-02
0.650   2.627e-02
0.700   2.177e-02
0.750   1.820e-02
0.800   1.533e-02
0.850   1.298e-02
0.900   1.098e-02
0.950   9.254e-03
1.000   7.751e-03
1.100   5.435e-03
1.200   3.863e-03
1.300   2.761e-03
1.400   1.930e-03
1.500   1.334e-03
1.600   9.098e-04
1.700   6.084e-04
1.800   3.970e-04
1.900   2.509e-04
2.000   1.549e-04
2.100   9.301e-05
2.200   5.700e-05
2.300   3.394e-05
2.400   1.741e-05
2.500   3.521e-06
2.527   0.000e+00
