0.000   1.000e+00
0.002   9.723e-01
0.004   9.475e-01
0.006   9.245e-01
0.008   9.029e-01
0.010   8.825e-01
0.012   8.627e-01
0.014   8.435e-01
0.016   8.251e-01
0.018   8.074e-01
0.020   7.902e-01
0.040   6.488e-01
0.060   5.468e-01
0.080   4.689e-01
0.100   4.058e-01
0.120   3.532e-01
0.140   3.085e-01
0.160   2.698e-01
0.180   2.367e-01
0.200   2.089e-01
0.240   1.662e-01
0.280   1.353e-01
0.320   1.095e-01
0.360   8.946e-02
0.400   7.446e-02
0.450   6.046e-02
0.500   4.935e-02
0.550   4.014e-02
0.600   3.275e-02
0.650   2.692e-02
0.700   2.233e-02
0.750   1.868e-02
0.800   1.574e-02
0.850   1.334e-02
0.900   1.134e-02
0.950   9.610e-03
1.000   8.109e-03
1.100   5.755e-03
1.200   4.199e-03
1.300   3.059e-03
1.400   2.176e-03
1.500   1.533e-03
1.600   1.070e-03
1.700   7.353e-04
1.800   4.961e-04
1.900   3.274e-04
2.000   2.125e-04
2.100   1.427e-04
2.200   9.709e-05
2.300   6.652e-05
2.400   4.479e-05
2.500   2.741e-05
2.600   1.181e-05
2.677   0.000e+00
