0.000   1.000e+00
0.004   9.461e-01
0.006   9.212e-01
0.008   8.973e-01
0.010   8.741e-01
0.012   8.520e-01
0.014   8.310e-01
0.016   8.107e-01
0.018   7.914e-01
0.020   7.731e-01
0.040   6.236e-01
0.060   5.178e-01
0.080   4.377e-01
0.100   3.750e-01
0.120   3.267e-01
0.140   2.879e-01
0.160   2.535e-01
0.180   2.222e-01
0.200   1.950e-01
0.240   1.522e-01
0.280   1.202e-01
0.320   9.524e-02
0.360   7.675e-02
0.400   6.183e-02
0.450   4.777e-02
0.500   3.703e-02
0.550   2.842e-02
0.600   2.219e-02
0.650   1.761e-02
0.700   1.414e-02
0.750   1.143e-02
0.800   9.287e-03
0.850   7.562e-03
0.900   6.167e-03
0.950   5.032e-03
1.000   4.103e-03
1.100   2.707e-03
1.200   1.747e-03
1.300   1.082e-03
1.400   6.238e-04
1.500   3.124e-04
1.600   1.012e-04
1.667   0.000e+00
