0.000   1.000e+00
0.002   9.732e-01
0.004   9.484e-01
0.006   9.247e-01
0.008   9.020e-01
0.010   8.802e-01
0.012   8.589e-01
0.014   8.384e-01
0.016   8.189e-01
0.018   8.000e-01
0.020   7.820e-01
0.040   6.358e-01
0.060   5.304e-01
0.080   4.492e-01
0.100   3.852e-01
0.120   3.341e-01
0.140   2.909e-01
0.160   2.542e-01
0.180   2.238e-01
0.200   1.987e-01
0.240   1.573e-01
0.280   1.250e-01
0.320   1.001e-01
0.360   8.178e-02
0.400   6.813e-02
0.450   5.379e-02
0.500   4.317e-02
0.550   3.543e-02
0.600   2.941e-02
0.650   2.440e-02
0.700   2.017e-02
0.750   1.667e-02
0.800   1.383e-02
0.850   1.155e-02
0.900   9.714e-03
0.950   8.221e-03
1.000   6.995e-03
1.100   5.144e-03
1.200   3.818e-03
1.300   2.834e-03
1.400   2.115e-03
1.500   1.596e-03
1.600   1.215e-03
1.700   9.247e-04
1.800   7.030e-04
1.900   5.257e-04
2.000   3.806e-04
2.100   2.618e-04
2.200   1.652e-04
2.300   8.768e-05
2.400   2.616e-05
2.451   0.000e+00
