0.000   1.000e+00
0.004   9.454e-01
0.006   9.205e-01
0.008   8.966e-01
0.010   8.734e-01
0.012   8.513e-01
0.014   8.303e-01
0.016   8.102e-01
0.018   7.911e-01
0.020   7.729e-01
0.040   6.262e-01
0.060   5.215e-01
0.080   4.392e-01
0.100   3.743e-01
0.120   3.238e-01
0.140   2.818e-01
0.160   2.456e-01
0.180   2.149e-01
0.200   1.891e-01
0.240   1.481e-01
0.280   1.161e-01
0.320   9.190e-02
0.360   7.384e-02
0.400   6.013e-02
0.450   4.605e-02
0.500   3.606e-02
0.550   2.887e-02
0.600   2.345e-02
0.650   1.921e-02
0.700   1.584e-02
0.750   1.314e-02
0.800   1.097e-02
0.850   9.202e-03
0.900   7.746e-03
0.950   6.534e-03
1.000   5.518e-03
1.100   3.927e-03
1.200   2.784e-03
1.300   1.953e-03
1.400   1.348e-03
1.500   9.089e-04
1.600   5.837e-04
1.700   3.413e-04
1.800   1.621e-04
1.900   3.922e-05
1.941   0.000e+00
