0.000   1.000e+00
0.002   9.739e-01
0.004   9.495e-01
0.006   9.280e-01
0.008   9.077e-01
0.010   8.881e-01
0.012   8.692e-01
0.014   8.509e-01
0.016   8.333e-01
0.018   8.162e-01
0.020   7.997e-01
0.040   6.637e-01
0.060   5.619e-01
0.080   4.809e-01
0.100   4.160e-01
0.120   3.617e-01
0.140   3.170e-01
0.160   2.804e-01
0.180   2.503e-01
0.200   2.238e-01
0.240   1.780e-01
0.280   1.426e-01
0.320   1.159e-01
0.360   9.624e-02
0.400   8.072e-02
0.450   6.398e-02
0.500   5.077e-02
0.550   4.074e-02
0.600   3.301e-02
0.650   2.690e-02
0.700   2.191e-02
0.750   1.779e-02
0.800   1.433e-02
0.850   1.149e-02
0.900   9.179e-03
0.950   7.339e-03
1.000   5.875e-03
1.100   3.768e-03
1.200   2.394e-03
1.300   1.485e-03
1.400   8.688e-04
1.500   4.443e-04
1.600   1.553e-04
1.678   0.000e+00
