0.000   1.000e+00
0.002   9.756e-01
0.004   9.538e-01
0.006   9.332e-01
0.008   9.140e-01
0.010   8.957e-01
0.012   8.780e-01
0.014   8.609e-01
0.016   8.443e-01
0.018   8.283e-01
0.020   8.128e-01
0.040   6.817e-01
0.060   5.853e-01
0.080   5.062e-01
0.100   4.404e-01
0.120   3.873e-01
0.140   3.425e-01
0.160   3.033e-01
0.180   2.692e-01
0.200   2.399e-01
0.240   1.940e-01
0.280   1.612e-01
0.320   1.355e-01
0.360   1.122e-01
0.400   9.377e-02
0.450   7.622e-02
0.500   6.290e-02
0.550   5.260e-02
0.600   4.435e-02
0.650   3.712e-02
0.700   3.062e-02
0.750   2.509e-02
0.800   2.055e-02
0.850   1.685e-02
0.900   1.384e-02
0.950   1.139e-02
1.000   9.358e-03
1.100   6.257e-03
1.200   4.052e-03
1.300   2.474e-03
1.400   1.358e-03
1.500   5.888e-04
1.600   7.202e-05
1.619   0.000e+00
