0.000   1.000e+00
0.002   9.719e-01
0.004   9.468e-01
0.006   9.238e-01
0.008   9.018e-01
0.010   8.805e-01
0.012   8.601e-01
0.014   8.404e-01
0.016   8.215e-01
0.018   8.033e-01
0.020   7.859e-01
0.040   6.448e-01
0.060   5.402e-01
0.080   4.600e-01
0.100   3.963e-01
0.120   3.449e-01
0.140   3.022e-01
0.160   2.649e-01
0.180   2.328e-01
0.200   2.057e-01
0.240   1.644e-01
0.280   1.332e-01
0.320   1.074e-01
0.360   8.778e-02
0.400   7.222e-02
0.450   5.716e-02
0.500   4.527e-02
0.550   3.545e-02
0.600   2.799e-02
0.650   2.243e-02
0.700   1.828e-02
0.750   1.511e-02
0.800   1.262e-02
0.850   1.061e-02
0.900   8.949e-03
0.950   7.575e-03
1.000   6.427e-03
1.100   4.671e-03
1.200   3.386e-03
1.300   2.456e-03
1.400   1.774e-03
1.500   1.274e-03
1.600   9.050e-04
1.700   6.342e-04
1.800   4.378e-04
1.900   2.994e-04
2.000   2.000e-04
2.100   1.298e-04
2.200   8.085e-05
2.300   4.803e-05
2.400   2.750e-05
2.500   1.215e-05
2.597   0.000e+00
