# Z1 Z2 a b c d relerr(%)
12 61  1.31253  0.01071  0.18612  0.27534  1.63384
12 62  1.31244  0.01144  0.18867  0.27752  1.64617
12 63  1.31170  0.01311  0.19921  0.27746  1.69282
12 64  1.37001  0.00817  0.14857  0.30498  1.62951
12 65  1.30905  0.01630  0.21521  0.27634  1.75286
12 66  1.29289  0.01805  0.22225  0.26874  1.62546
12 67  1.28566  0.01956  0.22769  0.26400  1.65368
12 68  1.28053  0.02010  0.22764  0.26044  1.74818
12 69  1.74543  0.00231  0.00958  0.48015  3.10687
12 70  1.41900  0.02152  0.27429  0.32022  2.84417
12 71  1.30181  0.00761  0.11108  0.28935  1.23288
12 72  1.24441  0.00924  0.11416  0.27217  1.08448
12 73  1.23683  0.00838  0.09487  0.27403  1.04313
12 74  1.23168  0.00761  0.07790  0.27576  1.05549
12 75  1.21706  0.00808  0.07899  0.26918  1.03750
12 76  1.20406  0.00863  0.08327  0.26244  1.05572
12 77  1.19996  0.00769  0.07092  0.26214  1.07304
12 78  1.21448  0.00532  0.03532  0.27242  1.10935
12 79  1.20650  0.00607  0.06416  0.25481  1.04416
12 80  1.18897  0.01328  0.17005  0.21555  1.47823
12 81  1.20600  0.00766  0.11067  0.23871  1.33847
12 82  1.20168  0.00676  0.09167  0.24140  1.23239
12 83  1.19180  0.00640  0.08154  0.23916  1.24733
12 84  1.17613  0.00671  0.08339  0.23134  1.27615
12 85  1.18292  0.00565  0.07901  0.23593  1.36797
12 86  1.26544  0.00257  0.05500  0.25499  2.29757
12 87  1.29068  0.00429  0.12065  0.25586  3.01727
12 88  1.25814  0.00221  0.02750  0.25854  2.33560
12 89  1.27110  0.00237  0.02131  0.26809  2.38387
12 90  1.22225  0.00327  0.04565  0.24987  1.83979
12 91  1.27135  0.00668  0.10850  0.27246  2.05729
12 92  1.24431  0.00849  0.12880  0.25946  2.08152
13 13  1.46985  0.00325 -0.04662  0.36167  1.29048
13 14  1.41164  0.00463 -0.02921  0.33909  1.24309
13 15  1.39812  0.00563 -0.02333  0.33447  1.28611
13 16  1.37012  0.00422 -0.05661  0.33168  1.06148
13 17  1.32782  0.00379 -0.06113  0.30947  1.19203
13 18  1.28977  0.00581  0.04976  0.23618  1.77032
13 19  1.29173  0.00752  0.08912  0.24559  1.77667
13 20  1.29012  0.00682  0.06887  0.25443  1.74693
13 21  1.29306  0.00554  0.01813  0.27746  1.58455
13 22  1.28861  0.00633  0.01983  0.28307  1.51389
13 23  1.28193  0.00712  0.02184  0.28648  1.43681
13 24  1.27873  0.00779  0.02357  0.29134  1.32456
13 25  1.28752  0.00831  0.02462  0.30105  1.11426
13 26  1.28274  0.00979  0.03802  0.29933  1.08866
13 27  1.27080  0.01096  0.04682  0.29246  1.11911
13 28  1.25807  0.01203  0.05820  0.28174  1.15641
13 29  1.25492  0.01507  0.09905  0.26403  1.29542
13 30  1.36163  0.01520  0.12808  0.29882  2.27481
13 31  1.34266  0.00859  0.06154  0.31508  1.70324
13 32  1.38023  0.00882  0.05454  0.32988  2.12145
13 33  1.35094  0.00881  0.04956  0.31875  2.04062
13 34  1.32893  0.00518 -0.00185  0.32282  1.53016
13 35  1.31992  0.00379 -0.02501  0.31641  1.41754
13 36  1.28794  0.00416  0.03951  0.26368  1.17190
13 37  1.27173  0.00586  0.08205  0.25466  1.21374
13 38  1.26940  0.00541  0.06884  0.25542  1.20274
13 39  1.27175  0.00426  0.01734  0.27313  1.06136
13 40  1.26459  0.00470  0.01444  0.27318  1.04713
13 41  1.25841  0.00479  0.00628  0.27473  1.04899
13 42  1.25449  0.00497  0.00357  0.27719  1.06385
13 43  1.24439  0.00584  0.01554  0.27156  1.04322
13 44  1.23385  0.00612  0.01628  0.26643  1.08916
13 45  1.22130  0.00626  0.01632  0.25927  1.14452
13 46  1.21355  0.00696  0.03507  0.24850  1.21435
13 47  1.20200  0.00915  0.08022  0.22612  1.41965
13 48  1.19219  0.01293  0.13663  0.20461  1.55543
13 49  1.19990  0.00911  0.09492  0.22221  1.39594
13 50  1.19106  0.00952  0.09497  0.21828  1.42321
13 51  1.17825  0.01002  0.09673  0.21075  1.57302
13 52  1.18663  0.00711  0.06499  0.22395  1.46031
13 53  1.24407  0.00405  0.01763  0.25370  2.25763
13 54  1.22461  0.00391  0.05467  0.22251  2.08692
13 55  1.26217  0.00280  0.01917  0.25359  1.40328
13 56  1.27262  0.00232 -0.01706  0.27339  1.36991
13 57  1.22747  0.00387  0.02353  0.23289  1.86255
13 58  1.28140  0.00497  0.09133  0.26837  1.33180
13 59  1.28342  0.00569  0.10255  0.27217  1.30977
13 60  1.28392  0.00634  0.11073  0.27485  1.29857
13 61  1.28226  0.00706  0.11908  0.27602  1.28004
13 62  1.28020  0.00787  0.12766  0.27673  1.26250
13 63  1.27789  0.00874  0.13604  0.27688  1.24348
13 64  1.31628  0.00489  0.05000  0.31137  1.05505
13 65  1.27031  0.01033  0.14892  0.27506  1.19533
13 66  1.26475  0.01113  0.15423  0.27246  1.18750
13 67  1.25746  0.01199  0.15989  0.26820  1.20328
13 68  1.24979  0.01263  0.16369  0.26338  1.24139
13 69  1.24983  0.01117  0.15241  0.26590  1.26982
13 70  1.37117  0.00541  0.10704  0.32845  2.12772
13 71  1.27603  0.00624  0.06419  0.29506  1.01146
13 72  1.24233  0.00631  0.05620  0.28686  1.01010
13 73  1.24039  0.00574  0.03977  0.29052  1.06474
13 74  1.23742  0.00576  0.03595  0.29184  1.15350
13 75  1.22607  0.00625  0.04138  0.28565  1.13624
13 76  1.21806  0.00606  0.03599  0.28213  1.10417
13 77  1.21025  0.00559  0.02675  0.27831  1.05314
13 78  1.20812  0.00563  0.03620  0.27112  1.03059
13 79  1.19720  0.00645  0.06495  0.25326  1.05856
13 80  1.19355  0.00803  0.10488  0.23819  1.24324
13 81  1.19780  0.00619  0.07504  0.24823  1.25023
13 82  1.18480  0.00665  0.07973  0.24046  1.20955
13 83  1.17700  0.00720  0.08483  0.23506  1.24025
13 84  1.18866  0.00558  0.06391  0.24530  1.18363
13 85  1.20099  0.00406  0.04435  0.25257  1.34085
13 86  1.23719  0.00199  0.01044  0.25446  1.83844
13 87  1.23871  0.00281  0.05501  0.24849  2.12689
13 88  1.23198  0.00175 -0.02004  0.26285  1.87280
13 89  1.24531  0.00165 -0.03352  0.27051  1.87650
13 90  1.22690  0.00189 -0.02583  0.26539  1.69165
13 91  1.27188  0.00370  0.02720  0.29201  1.89038
13 92  1.24823  0.00473  0.04875  0.28126  1.93943
14 14  1.38719  0.00571 -0.02503  0.33136  1.34001
14 15  1.36531  0.00451 -0.05720  0.33154  1.14444
14 16  1.31740  0.00433 -0.06409  0.31244  1.17945
14 17  1.29244  0.00394 -0.05857  0.29274  1.42546
14 18  1.28807  0.00671  0.04625  0.23590  2.81845
14 19  1.31351  0.00649  0.04859  0.25955  2.80125
14 20  1.32881  0.00535  0.01174  0.28069  2.83147
14 21  1.26120  0.00521 -0.01306  0.27332  1.71225
14 22  1.27031  0.00567 -0.01153  0.28717  1.47051
14 23  1.27361  0.00652 -0.00248  0.29381  1.33837
14 24  1.27415  0.00720  0.00251  0.29900  1.21271
14 25  1.27876  0.00832  0.01334  0.30273  1.14772
14 26  1.27432  0.00983  0.02794  0.29966  1.18225
14 27  1.26183  0.01163  0.04522  0.28857  1.24090
14 28  1.26085  0.01225  0.05409  0.28552  1.24251
14 29  1.26181  0.01399  0.08264  0.27385  1.32304
14 30  1.32549  0.01127  0.08073  0.30039  1.74098
14 31  1.35983  0.01036  0.06481  0.31913  2.07311
14 32  1.34666  0.00936  0.04828  0.31970  1.99381
14 33  1.32996  0.00593  0.00155  0.32703  1.56128
14 34  1.31982  0.00444 -0.02710  0.32566  1.38454
14 35  1.31484  0.00352 -0.03416  0.31431  1.36353
14 36  1.27520  0.00376  0.01603  0.26256  1.18788
14 37  1.26024  0.00488  0.04347  0.25647  1.24146
14 38  1.25421  0.00489  0.03396  0.25757  1.26052
14 39  1.26997  0.00327 -0.02907  0.28384  1.14887
14 40  1.26767  0.00390 -0.01799  0.28579  1.04196
14 41  1.26266  0.00439 -0.01169  0.28504  1.01576
14 42  1.25506  0.00483 -0.00737  0.28312  1.04126
14 43  1.24454  0.00543 -0.00047  0.27751  1.04461
14 44  1.22996  0.00603  0.00768  0.26850  1.10304
14 45  1.22106  0.00623  0.01157  0.26219  1.15430
14 46  1.21061  0.00728  0.03670  0.24746  1.27213
14 47  1.20329  0.00879  0.07058  0.23137  1.41333
14 48  1.20547  0.00869  0.08397  0.22670  1.42172
14 49  1.19151  0.00947  0.08964  0.22092  1.49409
14 50  1.18499  0.00930  0.08400  0.22105  1.55125
14 51  1.19161  0.00659  0.04911  0.23349  1.43465
14 52  1.27386  0.00401 -0.00147  0.27365  2.65900
14 53  1.28960  0.00336 -0.00564  0.27465  2.93335
14 54  1.21478  0.00314  0.01995  0.22917  2.05928
14 55  1.25594  0.00200 -0.03241  0.26253  1.36566
14 56  1.26018  0.00203 -0.04755  0.27748  1.34407
14 57  1.22662  0.00295 -0.01557  0.24492  1.93290
14 58  1.24912  0.00440  0.05128  0.26219  1.11371
14 59  1.25179  0.00500  0.06271  0.26600  1.09818
14 60  1.25363  0.00551  0.07111  0.26917  1.08991
14 61  1.25743  0.00568  0.07314  0.27372  1.08994
14 62  1.25817  0.00607  0.07864  0.27602  1.07753
14 63  1.25810  0.00644  0.08372  0.27778  1.05817
14 64  1.31967  0.00329 -0.01300  0.32892  1.15750
14 65  1.25736  0.00708  0.09173  0.28031  1.02382
14 66  1.25604  0.00745  0.09623  0.28027  1.02509
14 67  1.25322  0.00790  0.10155  0.27886  1.05011
14 68  1.25070  0.00817  0.10493  0.27756  1.09173
14 69  1.24969  0.00807  0.10638  0.27724  1.13360
14 70  1.27011  0.00700  0.10704  0.28801  1.27064
14 71  1.28264  0.00449  0.01458  0.31061  1.05889
14 72  1.24547  0.00555  0.03185  0.29801  1.04440
14 73  1.24137  0.00568  0.03071  0.29722  1.05776
14 74  1.23768  0.00574  0.02841  0.29629  1.09312
14 75  1.23031  0.00568  0.02424  0.29306  1.06040
14 76  1.22037  0.00562  0.02141  0.28718  0.99412
14 77  1.21694  0.00528  0.01659  0.28451  1.00791
14 78  1.20896  0.00574  0.03506  0.27132  0.97367
14 79  1.20061  0.00643  0.05981  0.25679  1.02023
14 80  1.21351  0.00580  0.06199  0.25696  1.18723
14 81  1.18838  0.00687  0.07738  0.24455  1.18502
14 82  1.18005  0.00697  0.07691  0.24113  1.16596
14 83  1.19153  0.00488  0.04228  0.25454  1.20722
14 84  1.20276  0.00359  0.01617  0.26364  1.29349
14 85  1.22332  0.00268  0.00042  0.26921  1.55936
14 86  1.22920  0.00164 -0.02128  0.26041  1.59784
14 87  1.19584  0.00255  0.02825  0.23768  1.40879
14 88  1.22384  0.00138 -0.05527  0.26812  1.65537
14 89  1.24706  0.00126 -0.07193  0.28106  1.77026
14 90  1.22598  0.00153 -0.05443  0.27399  1.51202
14 91  1.26866  0.00313 -0.00236  0.29907  1.76754
14 92  1.24779  0.00389  0.01659  0.28986  1.83474
15 15  1.41258  0.00410 -0.07864  0.35059  1.46620
15 16  1.36025  0.00405 -0.07317  0.32399  1.74822
15 17  1.32964  0.00393 -0.06281  0.30255  2.02939
15 18  1.23451  0.01173  0.09252  0.19598  2.46665
15 19  1.28223  0.00821  0.05461  0.24203  2.64466
15 20  1.35963  0.00446 -0.02249  0.30189  2.81829
15 21  1.31274  0.00473 -0.02908  0.29942  1.85976
15 22  1.31992  0.00539 -0.02309  0.31032  1.66253
15 23  1.32320  0.00601 -0.01821  0.31832  1.51194
15 24  1.32728  0.00673 -0.01144  0.32522  1.38837
15 25  1.32960  0.00841  0.00851  0.32369  1.37733
15 26  1.32347  0.01015  0.02676  0.31769  1.39616
15 27  1.31528  0.01162  0.04103  0.31017  1.39454
15 28  1.31775  0.01212  0.04937  0.30941  1.37932
15 29  1.31576  0.01289  0.06756  0.30050  1.38104
15 30  1.35431  0.01037  0.05992  0.31565  1.54764
15 31  1.37862  0.01031  0.05372  0.32817  1.96643
15 32  1.35584  0.00661  0.00736  0.33551  1.49922
15 33  1.34847  0.00498 -0.02320  0.33866  1.37723
15 34  1.33898  0.00403 -0.03593  0.33106  1.26089
15 35  1.32499  0.00347 -0.03715  0.31415  1.24846
15 36  1.27047  0.00477  0.02698  0.25387  1.54456
15 37  1.26993  0.00461  0.02107  0.25913  1.39591
15 38  1.28638  0.00352 -0.01044  0.27910  1.18621
15 39  1.29552  0.00318 -0.03394  0.29506  1.06151
15 40  1.29362  0.00363 -0.02889  0.29691  0.99614
15 41  1.29031  0.00386 -0.02875  0.29848  0.98410
15 42  1.27366  0.00447 -0.01896  0.29090  1.02779
15 43  1.26022  0.00535 -0.00436  0.28156  1.04917
15 44  1.24584  0.00612  0.00860  0.27102  1.11865
15 45  1.23785  0.00659  0.01797  0.26400  1.16106
15 46  1.22889  0.00758  0.04104  0.25070  1.27081
15 47  1.22300  0.00859  0.06598  0.23885  1.35778
15 48  1.21978  0.00873  0.07756  0.23119  1.37948
15 49  1.20900  0.00933  0.08184  0.22791  1.47302
15 50  1.27509  0.00521  0.01918  0.27091  2.21018
15 51  1.21749  0.00516  0.02087  0.24902  1.34279
15 52  1.26687  0.00339 -0.01555  0.27144  2.12191
15 53  1.26160  0.00286 -0.02168  0.26543  2.15126
15 54  1.23163  0.00261 -0.00885  0.23888  1.97868
15 55  1.26465  0.00196 -0.04877  0.26734  1.27646
15 56  1.28099  0.00204 -0.05257  0.28635  1.29074
15 57  1.24226  0.00285 -0.02006  0.24863  1.77768
15 58  1.28478  0.00279 -0.00674  0.28493  1.17659
15 59  1.28883  0.00318  0.00494  0.28920  1.18478
15 60  1.28923  0.00370  0.01899  0.29102  1.18614
15 61  1.29107  0.00408  0.02810  0.29354  1.19944
15 62  1.29250  0.00436  0.03420  0.29594  1.19300
15 63  1.29299  0.00468  0.04081  0.29759  1.18377
15 64  1.31929  0.00460  0.01253  0.32223  1.01894
15 65  1.28432  0.00590  0.06321  0.29381  1.11720
15 66  1.27734  0.00682  0.07724  0.28930  1.08500
15 67  1.27103  0.00774  0.08995  0.28471  1.07629
15 68  1.25985  0.00910  0.10659  0.27624  1.04201
15 69  1.25594  0.00935  0.11202  0.27272  1.03969
15 70  1.26624  0.00935  0.12176  0.27695  1.10883
15 71  1.30141  0.00568  0.03580  0.31024  1.07538
15 72  1.26258  0.00604  0.03661  0.30032  1.07743
15 73  1.26586  0.00576  0.02792  0.30467  1.11402
15 74  1.25937  0.00566  0.02253  0.30226  1.06252
15 75  1.24928  0.00572  0.02168  0.29635  0.98848
15 76  1.23910  0.00580  0.02246  0.28906  0.92969
15 77  1.23427  0.00578  0.02532  0.28388  0.91660
15 78  1.23356  0.00585  0.03758  0.27592  0.92089
15 79  1.22908  0.00613  0.05387  0.26614  0.94502
15 80  1.23494  0.00611  0.06094  0.26140  1.09529
15 81  1.21998  0.00702  0.07356  0.25388  1.09803
15 82  1.23462  0.00470  0.03457  0.26964  1.06783
15 83  1.23734  0.00377  0.01345  0.27551  1.08986
15 84  1.24845  0.00287 -0.00642  0.28023  1.32114
15 85  1.25818  0.00213 -0.02519  0.28203  1.44913
15 86  1.24854  0.00148 -0.04220  0.26907  1.38405
15 87  1.21473  0.00284  0.02833  0.24234  1.32331
15 88  1.23945  0.00137 -0.05910  0.27384  1.33398
15 89  1.26560  0.00125 -0.07359  0.28595  1.37778
15 90  1.26103  0.00121 -0.08001  0.28647  1.36407
15 91  1.29433  0.00305 -0.01058  0.30567  1.54850
15 92  1.26674  0.00389  0.01141  0.29328  1.61888
16 16  1.34399  0.00403 -0.07017  0.31231  2.06925
16 17  1.30748  0.00431 -0.05261  0.28878  2.25695
16 18  1.20137  0.01708  0.12435  0.16699  2.21841
16 19  1.33886  0.00479  0.00084  0.28228  2.70686
16 20  1.33279  0.00386 -0.03242  0.29828  1.99504
16 21  1.33334  0.00396 -0.04695  0.31318  1.73479
16 22  1.32746  0.00504 -0.03008  0.31550  1.62777
16 23  1.32596  0.00613 -0.01504  0.31862  1.49841
16 24  1.32688  0.00735  0.00044  0.32078  1.42383
16 25  1.33649  0.00900  0.01826  0.32365  1.42715
16 26  1.33233  0.01069  0.03467  0.31959  1.44096
16 27  1.32696  0.01204  0.04695  0.31431  1.43076
16 28  1.32968  0.01244  0.05307  0.31442  1.41843
16 29  1.35035  0.01160  0.05331  0.32082  1.60939
16 30  1.41631  0.01061  0.05183  0.34205  2.02132
16 31  1.36679  0.00732  0.01956  0.33731  1.47260
16 32  1.35920  0.00548 -0.01318  0.34189  1.37805
16 33  1.34773  0.00443 -0.02942  0.33580  1.23515
16 34  1.47134  0.00345 -0.05443  0.38235  2.35206
16 35  1.30830  0.00355 -0.03400  0.30516  1.17329
16 36  1.25170  0.00784  0.06558  0.22668  2.77894
16 37  1.28811  0.00386  0.00866  0.27558  1.17853
16 38  1.30032  0.00294 -0.02482  0.29007  1.06127
16 39  1.30929  0.00259 -0.05273  0.30476  1.04557
16 40  1.30344  0.00307 -0.04493  0.30318  1.07223
16 41  1.29072  0.00361 -0.03376  0.29700  1.08809
16 42  1.27303  0.00450 -0.01470  0.28679  1.10978
16 43  1.25775  0.00568  0.00596  0.27578  1.13831
16 44  1.24366  0.00644  0.01826  0.26553  1.21093
16 45  1.23571  0.00703  0.02924  0.25841  1.25514
16 46  1.22790  0.00796  0.04969  0.24726  1.34168
16 47  1.22060  0.00859  0.06625  0.23801  1.41147
16 48  1.21306  0.00892  0.07666  0.22957  1.45690
16 49  1.22093  0.00707  0.05448  0.24255  1.36792
16 50  1.22552  0.00545  0.02673  0.25243  1.33530
16 51  1.30775  0.00371 -0.01027  0.28679  2.66687
16 52  1.32437  0.00297 -0.02860  0.29243  2.91199
16 53  1.24649  0.00271 -0.02679  0.26000  2.03427
16 54  1.23122  0.00205 -0.03822  0.24267  2.01824
16 55  1.26160  0.00230 -0.02750  0.26681  1.20753
16 56  1.27853  0.00202 -0.05092  0.28657  1.21708
16 57  1.24712  0.00249 -0.02991  0.25393  1.62586
16 58  1.26948  0.00435  0.03858  0.27580  1.05103
16 59  1.26659  0.00536  0.05805  0.27506  1.07116
16 60  1.26543  0.00617  0.07084  0.27544  1.10658
16 61  1.26323  0.00691  0.08099  0.27535  1.10434
16 62  1.25874  0.00786  0.09284  0.27336  1.06396
16 63  1.25454  0.00883  0.10358  0.27116  1.03496
16 64  1.29564  0.00644  0.04797  0.30444  0.95705
16 65  1.24827  0.01078  0.12213  0.26709  1.01569
16 66  1.24224  0.01239  0.13563  0.26185  1.01447
16 67  1.23660  0.01381  0.14609  0.25655  1.02469
16 68  1.23368  0.01433  0.14954  0.25384  1.03573
16 69  1.23605  0.01314  0.14243  0.25647  1.00757
16 70  1.29201  0.00721  0.09134  0.29790  1.23032
16 71  1.31969  0.00532  0.03111  0.32014  1.19001
16 72  1.28589  0.00517  0.02134  0.31289  1.26070
16 73  1.27506  0.00529  0.02015  0.30814  1.16384
16 74  1.26073  0.00561  0.02395  0.29981  1.07199
16 75  1.24553  0.00606  0.03070  0.28969  0.97870
16 76  1.23706  0.00618  0.03254  0.28297  0.93176
16 77  1.23205  0.00639  0.03929  0.27701  0.91269
16 78  1.23585  0.00596  0.04287  0.27373  0.95934
16 79  1.23199  0.00597  0.05171  0.26642  1.00683
16 80  1.23448  0.00622  0.06023  0.26129  1.13870
16 81  1.24107  0.00531  0.04701  0.27007  1.17114
16 82  1.25267  0.00352  0.00680  0.28223  1.16825
16 83  1.24987  0.00319  0.00157  0.28047  1.19164
16 84  1.25993  0.00235 -0.02331  0.28523  1.36779
16 85  1.25559  0.00188 -0.03809  0.28149  1.36943
16 86  1.25665  0.00115 -0.07386  0.27542  1.45092
16 87  1.24138  0.00155 -0.03112  0.26334  1.31853
16 88  1.24530  0.00125 -0.06397  0.27738  1.25494
16 89  1.26844  0.00107 -0.08525  0.28911  1.31916
16 90  1.26608  0.00105 -0.09158  0.28924  1.34281
16 91  1.28553  0.00321 -0.00589  0.30027  1.44292
16 92  1.23915  0.00463  0.02897  0.27815  1.33303
17 17  1.30369  0.00454 -0.04276  0.28114  2.50616
17 18  1.33651  0.00456  0.02135  0.25197  3.03752
17 19  1.34147  0.00272 -0.04392  0.29391  1.95097
17 20  1.33252  0.00313 -0.04417  0.29715  1.87943
17 21  1.32999  0.00397 -0.03464  0.30453  1.76503
17 22  1.33601  0.00521 -0.01405  0.31150  1.64975
17 23  1.34353  0.00640  0.00150  0.31862  1.54021
17 24  1.34961  0.00744  0.01257  0.32438  1.47273
17 25  1.37467  0.00868  0.02399  0.33724  1.65030
17 26  1.34663  0.01123  0.04954  0.32121  1.47763
17 27  1.34093  0.01264  0.06038  0.31653  1.46687
17 28  1.33411  0.01313  0.06475  0.31188  1.44015
17 29  1.35269  0.01118  0.05183  0.32225  1.55899
17 30  1.37748  0.00857  0.04247  0.33171  1.47529
17 31  1.38234  0.00597  0.00557  0.34463  1.37626
17 32  1.37083  0.00463 -0.01628  0.34123  1.30008
17 33  1.34554  0.00405 -0.02682  0.32804  1.19252
17 34  1.32084  0.00378 -0.02999  0.31333  1.13961
17 35  1.29926  0.00355 -0.02956  0.29713  1.18234
17 36  1.30934  0.00256 -0.01222  0.27499  1.27662
17 37  1.32325  0.00207 -0.04033  0.29968  1.20234
17 38  1.31375  0.00204 -0.05272  0.29679  1.18143
17 39  1.30910  0.00236 -0.05202  0.29968  1.14601
17 40  1.29456  0.00313 -0.03149  0.29169  1.13046
17 41  1.28263  0.00385 -0.01533  0.28450  1.16357
17 42  1.26825  0.00484  0.00412  0.27585  1.20698
17 43  1.25744  0.00621  0.02619  0.26666  1.24983
17 44  1.24561  0.00701  0.03782  0.25772  1.32403
17 45  1.23743  0.00751  0.04554  0.25133  1.35969
17 46  1.22951  0.00809  0.05863  0.24319  1.42009
17 47  1.22368  0.00796  0.06145  0.24003  1.44220
17 48  1.33163  0.00550  0.03218  0.28491  2.82038
17 49  1.32550  0.00469  0.01701  0.28872  2.70787
17 50  1.33572  0.00381 -0.00138  0.29470  2.80019
17 51  1.26825  0.00308 -0.01726  0.26944  2.08531
17 52  1.24746  0.00289 -0.02018  0.25992  1.97936
17 53  1.22824  0.00269 -0.02302  0.25024  1.91290
17 54  1.21401  0.00268  0.00774  0.22932  1.85546
17 55  1.27799  0.00205 -0.02547  0.27341  1.20377
17 56  1.28198  0.00195 -0.04255  0.28442  1.20962
17 57  1.23735  0.00238 -0.02249  0.24724  1.54213
17 58  1.27626  0.00446  0.05143  0.27704  1.15270
17 59  1.27542  0.00581  0.07656  0.27631  1.19939
17 60  1.27603  0.00708  0.09521  0.27653  1.24796
17 61  1.27224  0.00845  0.11194  0.27447  1.24940
17 62  1.26595  0.00988  0.12654  0.27115  1.23610
17 63  1.26053  0.01133  0.13929  0.26793  1.23879
17 64  1.29125  0.00859  0.08803  0.29184  1.06515
17 65  1.25045  0.01454  0.16192  0.26052  1.24158
17 66  1.24543  0.01628  0.17198  0.25593  1.24914
17 67  1.24261  0.01713  0.17603  0.25360  1.25530
17 68  1.24509  0.01628  0.17066  0.25642  1.25749
17 69  1.27319  0.01090  0.13326  0.28026  1.37390
17 70  1.37933  0.00324  0.01897  0.35028  1.69725
17 71  1.33897  0.00448  0.02211  0.32622  1.32094
17 72  1.28261  0.00514  0.02986  0.30555  1.21823
17 73  1.27032  0.00554  0.03459  0.29805  1.13241
17 74  1.25763  0.00607  0.04166  0.28946  1.05577
17 75  1.24573  0.00667  0.04997  0.28064  0.98651
17 76  1.23668  0.00705  0.05542  0.27337  0.94768
17 77  1.23387  0.00685  0.05483  0.27037  0.97557
17 78  1.23718  0.00613  0.05227  0.26881  1.02342
17 79  1.23516  0.00569  0.05005  0.26646  1.06877
17 80  1.25590  0.00513  0.04920  0.27231  1.31687
17 81  1.26844  0.00410  0.02885  0.28315  1.36694
17 82  1.26529  0.00285 -0.00340  0.28389  1.31966
17 83  1.26394  0.00244 -0.01622  0.28395  1.33192
17 84  1.26151  0.00197 -0.03426  0.28306  1.33840
17 85  1.25325  0.00167 -0.04604  0.27844  1.30855
17 86  1.24953  0.00132 -0.04293  0.26551  1.31703
17 87  1.25697  0.00119 -0.04558  0.27240  1.35235
17 88  1.25792  0.00094 -0.08037  0.28038  1.32128
17 89  1.27348  0.00094 -0.08749  0.28664  1.36555
17 90  1.26143  0.00101 -0.08378  0.28143  1.36932
17 91  1.26186  0.00455  0.03912  0.27873  1.25683
17 92  1.22057  0.00655  0.07314  0.25773  1.14393
18 18  1.35708  0.00147 -0.05148  0.26620  2.43005
18 19  1.32031  0.00222 -0.01784  0.25272  2.28842
18 20  1.35443  0.00366  0.02792  0.25254  3.31252
18 21  1.34955  0.00505  0.04367  0.25650  3.04729
18 22  1.36902  0.00589  0.04258  0.27685  2.84066
18 23  1.33221  0.00762  0.05793  0.27251  1.94065
18 24  1.35157  0.00767  0.04934  0.29309  1.54201
18 25  1.37771  0.00844  0.05214  0.30905  1.36116
18 26  1.38522  0.00944  0.05660  0.31742  1.32565
18 27  1.37342  0.01061  0.06282  0.31385  1.36219
18 28  1.36133  0.01124  0.06518  0.30945  1.45808
18 29  1.36042  0.01078  0.08009  0.29803  1.35083
18 30  1.37431  0.01101  0.11911  0.28724  1.35466
18 31  1.38105  0.00619  0.06339  0.30396  1.15565
18 32  1.34503  0.00526  0.04298  0.28756  1.24716
18 33  1.36456  0.00586  0.04700  0.27909  2.88833
18 34  1.28269  0.00954  0.09528  0.23179  2.80023
18 35  1.30986  0.00334  0.02104  0.26668  1.40417
18 36  1.34254  0.00091 -0.07116  0.28640  1.33336
18 37  1.31617  0.00120 -0.05165  0.27260  1.39436
18 38  1.28718  0.00232  0.01128  0.24429  1.82593
18 39  1.27464  0.00332  0.02295  0.24495  1.83604
18 40  1.27308  0.00398  0.02623  0.24880  1.68595
18 41  1.28008  0.00373  0.01303  0.25773  1.36958
18 42  1.27280  0.00438  0.02041  0.25782  1.37327
18 43  1.27332  0.00518  0.03029  0.25853  1.46500
18 44  1.26650  0.00576  0.03719  0.25522  1.57387
18 45  1.37270  0.00463  0.00771  0.29954  2.93466
18 46  1.24321  0.00642  0.04709  0.24329  1.62148
18 47  1.24424  0.00660  0.07417  0.22746  1.69485
18 48  1.28349  0.00579  0.08088  0.23888  2.21806
18 49  1.27018  0.00439  0.05676  0.23978  1.94613
18 50  1.23344  0.00417  0.05099  0.22321  1.68387
18 51  1.19983  0.00533  0.07236  0.20080  2.07759
18 52  1.18416  0.00624  0.08888  0.19055  2.21717
18 53  1.21392  0.00285  0.03163  0.21610  1.83109
18 54  1.25742  0.00120 -0.02598  0.23820  2.14316
18 55  1.29553  0.00109 -0.04335  0.26042  1.40739
18 56  1.28072  0.00154 -0.02445  0.25987  1.27568
18 57  1.24275  0.00188 -0.00976  0.23065  1.69115
18 58  1.32336  0.00158 -0.00055  0.27960  1.35530
18 59  1.33279  0.00198  0.01827  0.28755  1.37444
18 60  1.33960  0.00236  0.03292  0.29382  1.38034
18 61  1.34361  0.00274  0.04537  0.29794  1.39548
18 62  1.34630  0.00313  0.05621  0.30106  1.41053
18 63  1.35025  0.00354  0.06643  0.30423  1.42225
18 64  1.35471  0.00484  0.07586  0.29644  1.29786
18 65  1.34568  0.00494  0.09449  0.30379  1.50227
18 66  1.34368  0.00524  0.09892  0.30347  1.48859
18 67  1.34226  0.00521  0.09757  0.30353  1.45283
18 68  1.34056  0.00456  0.08427  0.30383  1.37202
18 69  1.34003  0.00283  0.03988  0.30645  1.11127
18 70  1.36007  0.00139 -0.02281  0.31879  0.98524
18 71  1.33965  0.00314  0.03018  0.29184  0.96628
18 72  1.28412  0.00440  0.04457  0.28081  0.84721
