# Z1 Z2 a b c d rms_err(%) max_err(%)
13 53  0.88383  0.00827  0.11284  0.20956  2.30  4.18
13 54  0.90613  0.00524  0.10739  0.23032  2.46  4.81
13 55  0.92686  0.00265  0.04054  0.25786  1.69  3.28
13 56  0.92305  0.00311  0.04745  0.25917  1.54  2.77
13 57  0.88774  0.00724  0.11143  0.20498  1.95  3.67
13 58  0.95716  0.00169  0.00998  0.30041  1.47  3.17
13 59  0.96442  0.00179  0.01539  0.31043  1.46  3.19
13 60  0.96815  0.00196  0.02176  0.31714  1.44  3.16
13 61  0.97262  0.00205  0.02596  0.32417  1.45  3.22
13 62  0.97415  0.00226  0.03218  0.32865  1.43  3.17
13 63  0.97538  0.00249  0.03804  0.33248  1.40  3.10
13 64  0.97995  0.00384  0.05236  0.33224  1.29  2.73
13 65  0.97392  0.00293  0.04638  0.33604  1.35  2.95
13 66  0.97065  0.00323  0.05143  0.33476  1.31  2.84
13 67  0.96621  0.00360  0.05762  0.33163  1.31  2.82
13 68  0.96010  0.00400  0.06363  0.32616  1.32  2.84
13 69  0.95290  0.00388  0.05923  0.32034  1.30  2.75
13 70  0.97517  0.00178  0.00712  0.34213  1.54  3.48
13 71  0.95159  0.00521  0.06750  0.30640  1.25  2.29
13 72  0.92090  0.00701  0.08712  0.28348  1.20  2.25
13 73  0.91619  0.00769  0.09375  0.27800  1.23  2.31
13 74  0.90842  0.00860  0.10001  0.26903  1.27  2.37
13 75  0.90111  0.00951  0.10593  0.26019  1.31  2.43
13 76  0.89355  0.01016  0.10985  0.25117  1.37  2.49
13 77  0.88719  0.01033  0.11140  0.24381  1.43  2.56
13 78  0.89130  0.00873  0.10258  0.24808  1.39  2.52
13 79  0.89075  0.00738  0.09372  0.24890  1.39  2.54
13 80  0.89782  0.00569  0.07954  0.25665  1.44  2.64
13 81  0.89148  0.00580  0.08155  0.25050  1.49  2.73
13 82  0.88479  0.00613  0.08562  0.24158  1.52  2.77
13 83  0.87974  0.00672  0.09157  0.23373  1.58  2.85
13 84  0.88216  0.00553  0.08091  0.23614  1.59  2.88
13 85  0.88572  0.00388  0.06159  0.24160  1.65  2.99
13 86  0.90831  0.00175  0.01740  0.26051  2.02  4.04
13 87  0.91649  0.00141  0.00565  0.26373  2.28  4.35
13 88  0.88157  0.00219  0.02695  0.24048  1.75  3.14
13 89  0.88777  0.00234  0.02740  0.24184  1.82  3.23
13 90  0.88234  0.00270  0.03656  0.23740  1.78  3.16
13 91  0.92301  0.00461  0.07905  0.27305  1.71  3.67
13 92  0.90927  0.00591  0.09815  0.26409  1.69  3.66
14 14  0.99533  0.01759  0.13494  0.26153  2.00  4.11
14 15  0.96510  0.01809  0.13623  0.23976  1.77  3.04
14 16  0.95291  0.01627  0.13228  0.23579  1.82  3.00
14 17  0.93999  0.01297  0.12150  0.23260  1.97  3.23
14 18  0.97820  0.00648  0.06859  0.26342  3.36  5.97
14 19  0.96553  0.00671  0.07219  0.25816  3.36  5.96
14 20  0.95997  0.00821  0.08459  0.25745  3.22  5.65
14 21  0.96358  0.00977  0.09297  0.26408  3.06  5.31
14 22  0.95562  0.01281  0.10947  0.25949  2.85  4.78
14 23  0.94971  0.01575  0.12148  0.25590  2.68  4.72
14 24  0.95532  0.01694  0.12332  0.26342  2.60  4.69
14 25  0.95125  0.02012  0.13334  0.25828  2.44  4.71
14 26  0.95353  0.02139  0.13564  0.26114  2.37  4.67
14 27  0.94479  0.02398  0.14342  0.25188  2.27  4.66
14 28  0.94799  0.02334  0.14123  0.25553  2.29  4.66
14 29  0.92681  0.02249  0.14517  0.24314  1.66  3.14
14 30  0.95922  0.03036  0.21071  0.25684  2.26  4.62
14 31  0.94955  0.01645  0.13390  0.27086  1.68  3.51
14 32  0.93434  0.01759  0.13633  0.25631  1.55  2.99
14 33  0.93261  0.01532  0.13000  0.25632  1.53  2.82
14 34  0.92334  0.01375  0.12447  0.24876  1.55  2.74
14 35  0.92658  0.00969  0.10689  0.25533  1.55  2.77
14 36  0.93022  0.00520  0.07028  0.26469  1.54  2.76
14 37  0.92397  0.00495  0.06685  0.25889  1.59  2.80
14 38  0.91852  0.00585  0.07660  0.25176  1.67  2.87
14 39  0.91406  0.00786  0.09403  0.24459  1.73  2.90
14 40  0.91359  0.00935  0.10397  0.24113  1.75  2.90
14 41  0.97273  0.00828  0.08004  0.27594  3.16  5.57
14 42  0.95256  0.01074  0.09971  0.25906  3.01  5.14
14 43  0.94456  0.01235  0.10991  0.25042  2.91  4.88
14 44  0.92373  0.01513  0.12636  0.23065  2.80  4.86
14 45  0.91749  0.01569  0.12999  0.22461  2.78  4.91
14 46  0.91834  0.01440  0.12502  0.22637  2.86  4.87
14 47  0.93676  0.01079  0.10408  0.24432  3.05  5.17
14 48  0.88935  0.01155  0.12202  0.21669  1.81  3.06
14 49  0.88185  0.01221  0.12680  0.20901  1.87  3.13
14 50  0.87312  0.01350  0.13427  0.19908  1.95  3.19
14 51  0.86812  0.01246  0.13137  0.19601  1.98  3.24
14 52  0.86481  0.01094  0.12518  0.19578  1.99  3.28
14 53  0.86491  0.00817  0.11004  0.20182  1.96  3.42
14 54  0.88463  0.00480  0.08289  0.22028  2.37  4.24
14 55  0.90266  0.00367  0.05565  0.24175  1.60  2.89
14 56  0.89793  0.00486  0.07067  0.23914  1.60  2.82
14 57  0.86121  0.00889  0.11957  0.18751  1.87  3.28
14 58  0.92462  0.00328  0.04454  0.27482  1.42  2.57
14 59  0.93321  0.00325  0.04500  0.28578  1.40  2.55
14 60  0.93731  0.00343  0.04851  0.29240  1.38  2.61
14 61  0.93978  0.00361  0.05122  0.29755  1.36  2.61
14 62  0.94183  0.00377  0.05324  0.30213  1.33  2.57
14 63  0.94297  0.00390  0.05441  0.30586  1.30  2.49
14 64  0.94823  0.00552  0.06558  0.30463  1.35  2.45
14 65  0.94403  0.00414  0.05618  0.31116  1.25  2.33
14 66  0.94385  0.00433  0.05857  0.31216  1.24  2.30
14 67  0.94216  0.00460  0.06217  0.31126  1.24  2.31
14 68  0.93990  0.00477  0.06454  0.30950  1.26  2.34
14 69  0.93791  0.00451  0.06136  0.30805  1.27  2.36
14 70  0.95272  0.00275  0.02921  0.32386  1.45  2.94
14 71  0.93006  0.00699  0.08018  0.28548  1.37  2.40
14 72  0.91177  0.00808  0.09376  0.27449  1.27  2.35
14 73  0.90682  0.00891  0.09957  0.26809  1.30  2.38
14 74  0.90148  0.00988  0.10582  0.26088  1.33  2.42
14 75  0.89415  0.01089  0.11184  0.25111  1.41  2.49
14 76  0.88660  0.01181  0.11739  0.24115  1.50  2.57
14 77  0.88414  0.01147  0.11660  0.23839  1.52  2.60
14 78  0.88931  0.00949  0.10629  0.24493  1.44  2.54
14 79  0.88933  0.00808  0.09773  0.24651  1.43  2.55
14 80  0.89840  0.00632  0.08316  0.25560  1.48  2.68
14 81  0.88515  0.00680  0.08991  0.24402  1.52  2.74
14 82  0.87789  0.00723  0.09489  0.23504  1.55  2.78
14 83  0.87509  0.00652  0.08969  0.23348  1.59  2.84
14 84  0.87407  0.00545  0.07938  0.23385  1.60  2.87
14 85  0.88296  0.00355  0.05416  0.24372  1.62  2.94
14 86  0.88997  0.00190  0.01448  0.25165  1.71  3.06
14 87  0.88456  0.00181  0.01125  0.24659  1.75  3.12
14 88  0.87138  0.00255  0.03186  0.23465  1.72  3.00
14 89  0.87816  0.00270  0.03278  0.23688  1.84  3.11
14 90  0.87747  0.00279  0.03529  0.23674  1.83  3.11
14 91  0.90417  0.00513  0.07576  0.25979  1.56  2.82
14 92  0.89063  0.00632  0.09097  0.25097  1.49  2.71
15 15  1.03089  0.01436  0.11114  0.27835  2.64  4.44
15 16  1.01107  0.01235  0.10474  0.27065  2.80  4.77
15 17  0.98284  0.01153  0.10527  0.25401  2.92  4.96
15 18  0.96592  0.00899  0.09310  0.24663  3.16  5.51
15 19  0.95332  0.01008  0.10155  0.24013  3.10  5.31
15 20  0.95269  0.01130  0.10746  0.24198  3.00  5.06
15 21  0.96005  0.01208  0.10798  0.25314  2.91  4.87
15 22  0.95605  0.01533  0.12149  0.25075  2.71  4.72
15 23  0.95353  0.01826  0.13077  0.24960  2.55  4.75
15 24  0.96113  0.01941  0.13157  0.25839  2.46  4.69
15 25  0.96275  0.02258  0.13941  0.25667  2.31  4.64
15 26  0.96857  0.02359  0.14014  0.26226  2.25  4.58
15 27  0.96839  0.02485  0.14277  0.26164  2.19  4.55
15 28  0.97669  0.02353  0.13812  0.27025  2.23  4.54
15 29  0.96014  0.02214  0.13935  0.26231  1.75  3.30
15 30  0.98121  0.02833  0.19434  0.26961  2.11  4.45
15 31  0.97052  0.01827  0.13719  0.27705  1.80  3.83
15 32  0.95669  0.01614  0.12889  0.26911  1.63  3.16
15 33  0.94264  0.01497  0.12498  0.25908  1.62  2.80
15 34  0.94084  0.01215  0.11481  0.26034  1.62  2.82
15 35  0.93750  0.00945  0.10252  0.25792  1.63  2.85
15 36  0.93674  0.00602  0.07625  0.26131  1.67  2.90
15 37  0.92781  0.00661  0.08224  0.25039  1.81  3.03
15 38  0.92592  0.00671  0.08308  0.24813  1.87  3.08
15 39  0.98649  0.00624  0.06110  0.28255  3.33  5.95
15 40  0.99112  0.00694  0.06685  0.28558  3.24  5.79
15 41  0.97631  0.00882  0.08452  0.27337  3.11  5.47
15 42  0.95054  0.01181  0.10711  0.25166  2.94  4.94
15 43  0.94602  0.01335  0.11550  0.24568  2.85  4.77
15 44  0.93153  0.01544  0.12718  0.23153  2.76  4.85
15 45  0.92952  0.01546  0.12778  0.22967  2.77  4.86
15 46  0.89607  0.01685  0.14160  0.20701  1.97  3.35
15 47  0.94827  0.01093  0.10363  0.24859  3.02  5.12
15 48  0.90005  0.01237  0.12468  0.21781  1.82  3.01
15 49  0.89092  0.01336  0.13066  0.20863  1.91  3.09
15 50  0.88458  0.01270  0.12927  0.20483  1.96  3.16
15 51  0.87664  0.01218  0.12890  0.19856  2.04  3.38
15 52  0.87634  0.00981  0.11723  0.20355  1.96  3.25
15 53  0.87174  0.00818  0.10817  0.20302  1.96  3.31
15 54  0.87556  0.00555  0.08687  0.21049  2.02  3.54
15 55  0.90719  0.00462  0.06619  0.23779  1.70  2.89
15 56  0.90635  0.00544  0.07545  0.23848  1.69  2.86
15 57  0.87351  0.00875  0.11711  0.19049  1.88  3.25
15 58  0.92617  0.00410  0.05560  0.26853  1.43  2.58
15 59  0.93370  0.00412  0.05627  0.27832  1.38  2.51
15 60  0.93721  0.00438  0.06008  0.28400  1.35  2.46
15 61  0.94022  0.00461  0.06294  0.28913  1.32  2.41
15 62  0.94218  0.00474  0.06368  0.29343  1.28  2.35
15 63  0.94369  0.00490  0.06507  0.29695  1.24  2.29
15 64  0.95244  0.00695  0.07620  0.29613  1.43  2.45
15 65  0.94551  0.00530  0.06917  0.30172  1.19  2.20
15 66  0.94602  0.00556  0.07244  0.30288  1.17  2.17
15 67  0.94644  0.00579  0.07549  0.30348  1.17  2.16
15 68  0.94619  0.00593  0.07815  0.30300  1.19  2.18
15 69  0.94551  0.00567  0.07596  0.30235  1.20  2.20
15 70  0.95775  0.00383  0.04642  0.31623  1.36  2.50
15 71  0.94501  0.00765  0.08565  0.28486  1.38  2.42
15 72  0.92118  0.00904  0.10042  0.27206  1.25  2.32
15 73  0.91848  0.00980  0.10469  0.26760  1.27  2.33
15 74  0.91170  0.01079  0.11006  0.25878  1.34  2.39
15 75  0.90458  0.01175  0.11546  0.24961  1.42  2.46
15 76  0.89899  0.01235  0.11921  0.24241  1.48  2.51
15 77  0.89895  0.01164  0.11644  0.24267  1.46  2.51
15 78  0.90446  0.00959  0.10579  0.24950  1.37  2.42
15 79  0.90762  0.00787  0.09537  0.25441  1.32  2.38
15 80  0.91390  0.00691  0.08704  0.25804  1.44  2.58
15 81  0.90711  0.00718  0.09067  0.25096  1.48  2.65
15 82  0.90571  0.00609  0.08156  0.25019  1.49  2.66
15 83  0.89953  0.00575  0.07825  0.24562  1.56  2.73
15 84  0.89807  0.00470  0.06647  0.24620  1.57  2.75
15 85  0.90138  0.00326  0.04451  0.25150  1.55  2.75
15 86  0.90052  0.00208  0.01535  0.25327  1.59  2.79
15 87  0.89521  0.00213  0.01665  0.24734  1.64  2.82
15 88  0.88730  0.00246  0.02577  0.24051  1.71  2.84
15 89  0.89895  0.00261  0.02583  0.24424  1.93  3.04
15 90  0.89853  0.00248  0.02373  0.24531  1.83  2.96
15 91  0.92134  0.00527  0.07145  0.26350  1.48  2.67
15 92  0.90463  0.00668  0.08952  0.25229  1.35  2.50
16 16  0.97988  0.01470  0.12109  0.24459  2.73  4.68
16 17  0.96349  0.01305  0.11658  0.23796  2.87  4.79
16 18  0.94245  0.01223  0.11678  0.22530  2.98  4.97
16 19  0.94905  0.00984  0.10089  0.23757  3.13  5.38
16 20  0.95314  0.01040  0.10232  0.24356  3.06  5.24
16 21  0.96041  0.01187  0.10711  0.25274  2.93  4.92
16 22  0.95658  0.01514  0.12067  0.25131  2.72  4.71
16 23  0.95463  0.01815  0.13019  0.25072  2.55  4.74
16 24  0.96464  0.01910  0.12997  0.26153  2.47  4.68
16 25  0.97088  0.02169  0.13555  0.26453  2.33  4.62
16 26  0.97130  0.02373  0.13986  0.26466  2.24  4.57
16 27  0.97732  0.02406  0.13918  0.27028  2.21  4.53
16 28  0.98523  0.02313  0.13552  0.27782  2.24  4.51
16 29  0.96459  0.02239  0.13931  0.26567  1.74  3.31
16 30  0.98762  0.02037  0.14625  0.28539  1.89  4.09
16 31  0.97520  0.01599  0.12975  0.28497  1.69  3.54
16 32  0.95414  0.01502  0.12390  0.26904  1.62  2.93
16 33  0.94643  0.01315  0.11737  0.26430  1.64  2.85
16 34  0.93411  0.01201  0.11329  0.25457  1.75  2.95
16 35  0.93095  0.00949  0.10217  0.25324  1.72  2.93
16 36  0.92491  0.00739  0.08845  0.24965  1.83  3.05
16 37  0.92685  0.00595  0.07553  0.25237  1.81  3.02
16 38  0.92690  0.00579  0.07405  0.25179  1.81  3.01
16 39  0.99361  0.00536  0.04978  0.28901  3.41  6.09
16 40  0.92684  0.00878  0.09783  0.24647  1.88  3.07
16 41  0.97477  0.00829  0.08103  0.27269  3.16  5.57
16 42  0.95290  0.01089  0.10182  0.25432  3.00  5.11
16 43  0.93676  0.01386  0.11956  0.23828  2.84  4.77
16 44  0.93552  0.01407  0.12069  0.23712  2.84  4.79
16 45  0.92375  0.01550  0.12899  0.22599  2.78  4.89
16 46  0.93429  0.01319  0.11731  0.23691  2.90  4.84
16 47  0.89673  0.01401  0.13117  0.21356  1.94  3.15
16 48  0.89360  0.01323  0.12902  0.21213  1.93  3.11
16 49  0.89042  0.01194  0.12413  0.21256  1.91  3.14
16 50  0.88325  0.01172  0.12444  0.20686  2.00  3.25
16 51  0.87907  0.01015  0.11752  0.20627  2.00  3.26
16 52  0.87574  0.00869  0.10977  0.20689  1.99  3.31
16 53  0.86745  0.00811  0.10722  0.20103  2.09  3.39
16 54  0.86580  0.00608  0.09135  0.20435  2.03  3.43
16 55  0.90672  0.00413  0.05854  0.24074  1.70  2.88
16 56  0.90516  0.00503  0.07011  0.24076  1.69  2.84
16 57  0.87838  0.00737  0.10465  0.19890  1.89  3.23
16 58  0.92469  0.00428  0.05771  0.26759  1.45  2.60
16 59  0.93006  0.00450  0.06166  0.27515  1.41  2.56
16 60  0.93340  0.00485  0.06666  0.28062  1.39  2.53
16 61  0.93549  0.00512  0.06974  0.28504  1.36  2.49
16 62  0.93693  0.00535  0.07171  0.28859  1.33  2.44
16 63  0.93831  0.00559  0.07395  0.29168  1.30  2.39
16 64  0.94652  0.00767  0.08313  0.28969  1.45  2.49
16 65  0.94176  0.00608  0.07931  0.29728  1.26  2.31
16 66  0.94337  0.00634  0.08250  0.29928  1.25  2.30
16 67  0.94421  0.00664  0.08627  0.29994  1.25  2.37
16 68  0.94411  0.00689  0.08948  0.29934  1.26  2.44
16 69  0.94247  0.00647  0.08472  0.29827  1.23  2.27
16 70  0.95941  0.00410  0.05234  0.31713  1.41  2.71
16 71  0.95229  0.00706  0.08188  0.29134  1.34  2.41
16 72  0.92498  0.00885  0.09869  0.27412  1.25  2.31
16 73  0.92094  0.00939  0.10214  0.26936  1.27  2.33
16 74  0.91323  0.01030  0.10750  0.26056  1.33  2.39
16 75  0.90595  0.01118  0.11290  0.25192  1.39  2.44
16 76  0.90191  0.01160  0.11550  0.24639  1.44  2.49
16 77  0.90237  0.01098  0.11290  0.24680  1.43  2.48
16 78  0.90486  0.00928  0.10363  0.25031  1.40  2.44
16 79  0.90731  0.00778  0.09485  0.25380  1.34  2.43
16 80  0.91245  0.00717  0.08933  0.25613  1.49  2.66
16 81  0.90994  0.00642  0.08372  0.25495  1.49  2.67
16 82  0.90623  0.00545  0.07376  0.25187  1.54  2.71
16 83  0.90150  0.00502  0.06867  0.24869  1.61  2.77
16 84  0.90071  0.00406  0.05619  0.24985  1.61  2.78
16 85  0.89925  0.00312  0.03994  0.25054  1.62  2.80
16 86  0.89517  0.00243  0.02324  0.24830  1.69  2.84
16 87  0.89694  0.00177  0.00211  0.25039  1.70  2.85
16 88  0.89063  0.00196  0.00890  0.24584  1.75  2.86
16 89  0.89932  0.00219  0.01298  0.24781  1.98  3.07
16 90  0.89902  0.00236  0.01777  0.24684  2.00  3.10
16 91  0.92042  0.00532  0.07021  0.26337  1.55  2.74
16 92  0.90119  0.00689  0.08992  0.25038  1.40  2.56
17 17  0.95626  0.01301  0.11803  0.23230  2.89  4.83
17 18  0.95870  0.00779  0.08553  0.24336  3.29  5.79
17 19  0.94217  0.00689  0.08156  0.24054  2.82  4.74
17 20  0.96499  0.00755  0.08004  0.25578  3.28  5.79
17 21  0.96361  0.01019  0.09725  0.25740  3.04  5.24
17 22  0.97303  0.01209  0.10415  0.26768  2.87  4.84
17 23  0.98334  0.01375  0.10861  0.27819  2.73  4.59
17 24  0.98969  0.01545  0.11328  0.28483  2.61  4.53
17 25  0.97051  0.01925  0.12971  0.27195  2.00  3.63
17 26  0.97230  0.02119  0.13435  0.27311  1.89  3.56
17 27  0.97310  0.02252  0.13738  0.27335  1.81  3.49
17 28  0.97158  0.02279  0.13871  0.27214  1.76  3.41
17 29  0.96927  0.02125  0.13692  0.27184  1.73  3.39
17 30  0.99343  0.01619  0.13394  0.29861  1.69  3.69
17 31  0.97493  0.01332  0.11605  0.28898  1.57  2.95
17 32  0.96286  0.01143  0.10809  0.28216  1.57  2.81
17 33  0.94927  0.01052  0.10410  0.27117  1.65  2.89
17 34  0.93875  0.00978  0.10102  0.26193  1.75  2.99
17 35  0.93000  0.00868  0.09625  0.25400  1.81  3.05
17 36  0.93717  0.00420  0.05325  0.26808  1.70  2.95
17 37  0.93370  0.00333  0.03865  0.26657  1.75  3.03
17 38  0.92993  0.00402  0.05071  0.25940  1.80  3.03
17 39  0.92752  0.00568  0.07190  0.25447  1.83  3.02
17 40  0.98962  0.00558  0.05293  0.28653  3.40  6.06
17 41  0.98102  0.00676  0.06696  0.27902  3.29  5.86
17 42  0.97034  0.00812  0.08026  0.27072  3.18  5.62
17 43  0.95769  0.01036  0.09780  0.25859  3.03  5.21
17 44  0.94622  0.01168  0.10747  0.24807  2.97  4.97
17 45  0.94220  0.01207  0.11026  0.24468  2.95  4.93
17 46  0.94350  0.01117  0.10539  0.24654  3.01  5.08
17 47  0.93578  0.01086  0.10540  0.24104  3.06  5.16
17 48  0.89776  0.01036  0.11502  0.22312  1.86  3.18
17 49  0.89400  0.00946  0.11074  0.22211  1.88  3.23
17 50  0.89125  0.00844  0.10523  0.22194  1.91  3.31
17 51  0.88177  0.00771  0.10116  0.21498  1.97  3.34
17 52  0.87179  0.00796  0.10427  0.20570  2.11  3.40
17 53  0.86578  0.00730  0.10051  0.20239  2.16  3.46
17 54  0.87379  0.00402  0.06527  0.21661  2.09  3.64
17 55  0.91387  0.00279  0.03268  0.25029  1.68  2.88
17 56  0.91242  0.00346  0.04589  0.25194  1.64  2.84
17 57  0.88126  0.00523  0.08313  0.20971  1.84  3.22
17 58  0.93070  0.00336  0.04460  0.27576  1.47  2.65
17 59  0.93897  0.00371  0.05262  0.28457  1.46  2.70
17 60  0.94757  0.00400  0.05951  0.29353  1.49  3.03
17 61  0.95331  0.00429  0.06585  0.30017  1.52  3.24
17 62  0.95487  0.00462  0.07123  0.30369  1.52  3.28
17 63  0.95784  0.00502  0.07852  0.30765  1.55  3.44
17 64  0.95882  0.00664  0.07859  0.30236  1.39  2.55
17 65  0.96558  0.00602  0.09581  0.31499  1.66  3.79
17 66  0.96902  0.00673  0.10671  0.31703  1.72  3.94
17 67  0.96929  0.00721  0.11256  0.31688  1.73  3.97
17 68  0.96608  0.00701  0.10859  0.31523  1.66  3.81
17 69  0.96173  0.00545  0.08620  0.31570  1.46  3.27
17 70  0.97869  0.00239  0.02034  0.33675  1.40  2.98
17 71  0.96403  0.00557  0.07054  0.30448  1.27  2.33
17 72  0.92768  0.00754  0.09002  0.27968  1.19  2.23
17 73  0.92085  0.00839  0.09568  0.27117  1.25  2.30
17 74  0.91478  0.00927  0.10145  0.26317  1.32  2.37
17 75  0.91278  0.00967  0.10454  0.25990  1.34  2.41
17 76  0.90868  0.01008  0.10728  0.25454  1.38  2.45
17 77  0.90515  0.01001  0.10746  0.25067  1.41  2.47
17 78  0.90933  0.00811  0.09652  0.25608  1.34  2.43
17 79  0.90754  0.00724  0.09111  0.25475  1.35  2.47
17 80  0.91838  0.00575  0.07711  0.26410  1.47  2.67
17 81  0.91838  0.00493  0.06763  0.26465  1.48  2.68
17 82  0.91019  0.00408  0.05565  0.25846  1.54  2.72
17 83  0.90721  0.00364  0.04829  0.25678  1.59  2.77
17 84  0.90358  0.00317  0.03943  0.25433  1.63  2.81
17 85  0.89783  0.00287  0.03268  0.24977  1.72  2.86
17 86  0.90205  0.00148 -0.01091  0.25700  1.69  2.87
17 87  0.90193  0.00099 -0.03812  0.25732  1.73  2.92
17 88  0.89592  0.00126 -0.02325  0.25255  1.78  2.89
17 89  0.90647  0.00137 -0.02079  0.25650  1.97  3.12
17 90  0.90041  0.00170 -0.00540  0.25107  2.04  3.15
17 91  0.92308  0.00490  0.06409  0.26709  1.58  2.78
17 92  0.90476  0.00632  0.08420  0.25529  1.42  2.59
18 18  0.98632  0.00220  0.02615  0.27429  3.11  5.47
18 19  0.95817  0.00289  0.02977  0.26010  2.79  4.89
18 20  0.95324  0.00420  0.05070  0.25927  2.59  4.51
18 21  0.96157  0.00610  0.07101  0.26868  2.43  4.24
18 22  0.97280  0.00791  0.08452  0.28053  2.25  3.96
18 23  0.98752  0.00953  0.09521  0.29468  2.10  3.78
18 24  0.99432  0.01136  0.10510  0.30194  1.95  3.74
18 25  1.01312  0.01465  0.12639  0.31358  1.90  4.00
18 26  1.01198  0.02380  0.17934  0.30264  1.94  4.23
18 27  0.99874  0.02759  0.18617  0.28778  1.96  4.26
18 28  0.99321  0.02327  0.15953  0.28956  1.89  4.14
18 29  1.00377  0.01780  0.14885  0.30514  1.77  3.95
18 30  1.02180  0.01101  0.13121  0.33220  1.55  3.62
18 31  1.01384  0.00659  0.08579  0.33299  1.41  3.12
18 32  0.98628  0.00603  0.07184  0.31061  1.45  2.71
18 33  0.96095  0.00647  0.07483  0.28799  1.60  2.87
18 34  0.94157  0.00715  0.08187  0.26916  1.78  3.04
18 35  0.94924  0.00377  0.04484  0.28036  1.66  2.95
18 36  0.95586  0.00092 -0.05016  0.29113  1.74  3.13
18 37  0.94222  0.00129 -0.02647  0.27908  1.78  3.10
18 38  0.93461  0.00185 -0.00079  0.27059  1.78  3.04
18 39  0.93016  0.00336  0.03879  0.26316  1.81  3.06
18 40  0.92923  0.00482  0.06204  0.25788  1.80  3.02
18 41  0.92356  0.00643  0.08071  0.24989  1.82  3.03
18 42  0.91832  0.00798  0.09441  0.24372  1.83  3.04
18 43  0.91603  0.00977  0.10650  0.23820  1.84  3.04
18 44  0.91096  0.01095  0.11382  0.23154  1.90  3.11
18 45  0.90522  0.01191  0.11962  0.22485  1.97  3.21
18 46  0.90024  0.01189  0.12058  0.22087  2.01  3.28
18 47  0.90453  0.00903  0.10602  0.23092  1.90  3.27
18 48  0.93755  0.00691  0.10142  0.25621  2.47  4.53
18 49  0.92710  0.00563  0.08685  0.25317  2.30  4.31
18 50  0.91236  0.00497  0.07570  0.24456  2.16  3.85
18 51  0.88651  0.00511  0.07638  0.22476  2.04  3.54
18 52  0.87608  0.00522  0.07850  0.21660  2.07  3.49
18 53  0.88281  0.00335  0.05198  0.22580  2.16  3.80
18 54  0.89832  0.00135 -0.00364  0.24056  2.35  4.26
18 55  0.92682  0.00119 -0.02419  0.26492  1.71  2.99
18 56  0.92781  0.00158 -0.00528  0.26949  1.63  2.88
18 57  0.88874  0.00302  0.04805  0.22211  1.89  3.34
18 58  0.96533  0.00135 -0.00495  0.30653  1.76  3.86
18 59  0.98234  0.00165  0.01930  0.32122  1.86  4.22
18 60  0.99278  0.00208  0.04405  0.33126  1.91  4.35
18 61  1.00136  0.00263  0.06935  0.33896  1.97  4.45
18 62  1.00797  0.00340  0.09613  0.34460  2.04  4.53
18 63  1.01490  0.00451  0.12528  0.34947  2.10  4.57
18 64  1.00344  0.00569  0.09393  0.33639  1.88  4.14
18 65  1.01290  0.00762  0.17379  0.34713  2.14  4.62
18 66  1.01040  0.00781  0.17173  0.34662  2.10  4.59
18 67  1.00683  0.00681  0.15286  0.34700  2.01  4.49
18 68  1.00277  0.00497  0.11679  0.34779  1.88  4.31
18 69  0.98445  0.00245  0.03880  0.34126  1.46  3.32
18 70  0.99275  0.00097 -0.04363  0.35185  1.38  2.96
18 71  0.98274  0.00346  0.04504  0.32350  1.31  2.67
18 72  0.94591  0.00504  0.07199  0.30022  1.20  2.23
18 73  0.93663  0.00584  0.07953  0.29024  1.20  2.20
18 74  0.92862  0.00668  0.08685  0.28105  1.21  2.25
18 75  0.92210  0.00741  0.09260  0.27309  1.23  2.30
18 76  0.91689  0.00791  0.09614  0.26658  1.26  2.35
18 77  0.91313  0.00799  0.09732  0.26191  1.29  2.40
18 78  0.91167  0.00695  0.08922  0.26051  1.31  2.42
18 79  0.91676  0.00513  0.07356  0.26706  1.35  2.49
18 80  0.93876  0.00364  0.05385  0.28318  1.64  3.23
18 81  0.93976  0.00283  0.03710  0.28508  1.62  3.16
18 82  0.92002  0.00231  0.01944  0.27022  1.56  2.77
18 83  0.91254  0.00220  0.01547  0.26500  1.58  2.77
18 84  0.90637  0.00208  0.01097  0.25964  1.65  2.81
18 85  0.91010  0.00119 -0.02586  0.26468  1.68  2.89
18 86  0.91605  0.00041 -0.10119  0.27081  1.82  3.17
18 87  0.90874  0.00037 -0.11020  0.26471  1.84  3.10
18 88  0.90435  0.00050 -0.09007  0.26217  1.82  3.00
18 89  0.91348  0.00062 -0.07722  0.26467  1.98  3.27
18 90  0.90794  0.00079 -0.06027  0.26031  2.01  3.24
18 91  0.95384  0.00346  0.05052  0.29266  1.88  3.77
18 92  0.93661  0.00503  0.08166  0.28106  1.89  3.99
19 19  0.96322  0.00294  0.02964  0.26642  2.68  4.73
19 20  0.97221  0.00361  0.04257  0.27685  2.52  4.50
19 21  0.97419  0.00608  0.07146  0.28104  2.32  4.13
19 22  0.98054  0.00853  0.08896  0.28862  2.13  3.79
19 23  0.98894  0.01074  0.10103  0.29721  1.97  3.62
19 24  0.99263  0.01332  0.11256  0.29942  1.89  3.67
19 25  1.00863  0.01686  0.13015  0.30857  1.86  3.93
19 26  1.00073  0.01946  0.13331  0.29951  1.87  3.94
19 27  0.98563  0.02160  0.13472  0.28518  1.82  3.69
19 28  0.99274  0.02015  0.13551  0.29358  1.82  3.86
19 29  1.00092  0.01676  0.13770  0.30520  1.74  3.83
