# SRIM-2013 Electronic stopping power table for Z1=40
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.639   0.773   0.991   2.024   2.404   3.080   2.032   1.674   1.897   1.890   3.445   4.222   3.940   3.766   4.119   3.241   0.976   2.313   2.922   2.944   4.524   4.136   4.412   3.420   3.262   3.581   3.270   3.376   3.229   3.042   3.264   4.205   4.858   4.254   1.461   2.137   5.347   5.350   5.429   4.243   6.310   5.939   5.357   3.804   3.314   5.049   4.989   4.638   3.837   6.381   5.640   4.571   5.993   1.743   6.918   7.115   7.318   6.068   5.497   5.687   5.742   5.044   4.870   7.226   5.723   4.835   3.923   4.111   5.247   3.979   4.627   3.996   5.121   4.766   4.229   2.673   3.142   4.317   4.025   3.118   3.610   5.558   5.412   6.974   7.061   6.778   7.849   7.537   5.120   4.945   6.300   5.070   
   11.0    0.671   0.811   1.039   2.123   2.522   3.231   2.131   1.755   1.990   1.983   3.613   4.428   4.132   3.950   4.320   3.399   1.023   2.426   3.065   3.087   4.745   4.337   4.628   3.587   3.421   3.756   3.429   3.541   3.386   3.191   3.424   4.410   5.095   4.462   1.532   2.241   5.608   5.611   5.694   4.451   6.618   6.229   5.619   3.990   3.476   5.296   5.233   4.864   4.025   6.692   5.915   4.794   6.285   1.829   7.256   7.462   7.675   6.364   5.765   5.965   6.022   5.291   5.108   7.578   6.003   5.071   4.115   4.312   5.503   4.173   4.853   4.191   5.371   4.999   4.435   2.804   3.296   4.528   4.221   3.270   3.786   5.829   5.677   7.314   7.406   7.109   8.232   7.905   5.369   5.187   6.607   5.317   
   12.0    0.700   0.847   1.085   2.217   2.634   3.374   2.226   1.833   2.078   2.071   3.774   4.625   4.316   4.125   4.512   3.550   1.069   2.534   3.201   3.225   4.956   4.530   4.833   3.746   3.573   3.923   3.582   3.699   3.537   3.333   3.576   4.606   5.321   4.660   1.600   2.341   5.857   5.860   5.947   4.648   6.913   6.506   5.869   4.167   3.630   5.531   5.466   5.080   4.204   6.990   6.178   5.007   6.565   1.910   7.579   7.794   8.017   6.647   6.022   6.230   6.290   5.526   5.335   7.915   6.269   5.296   4.298   4.503   5.747   4.359   5.069   4.377   5.610   5.221   4.632   2.928   3.442   4.729   4.409   3.415   3.955   6.089   5.929   7.640   7.735   7.425   8.598   8.257   5.608   5.417   6.901   5.554   
   13.0    0.729   0.882   1.130   2.308   2.741   3.512   2.317   1.908   2.163   2.155   3.928   4.814   4.492   4.294   4.697   3.695   1.113   2.637   3.332   3.356   5.159   4.715   5.031   3.899   3.719   4.083   3.728   3.850   3.681   3.469   3.722   4.794   5.539   4.851   1.665   2.436   6.096   6.100   6.189   4.838   7.195   6.772   6.108   4.337   3.778   5.757   5.689   5.288   4.375   7.275   6.430   5.211   6.833   1.988   7.888   8.112   8.344   6.919   6.268   6.484   6.547   5.752   5.553   8.239   6.525   5.512   4.473   4.687   5.982   4.537   5.276   4.556   5.839   5.434   4.822   3.048   3.583   4.922   4.589   3.555   4.116   6.337   6.171   7.952   8.051   7.729   8.949   8.594   5.837   5.639   7.183   5.780   
   14.0    0.756   0.915   1.172   2.395   2.845   3.645   2.404   1.980   2.245   2.237   4.076   4.996   4.662   4.456   4.874   3.835   1.155   2.737   3.458   3.483   5.353   4.893   5.221   4.047   3.859   4.237   3.869   3.995   3.820   3.600   3.862   4.975   5.748   5.034   1.728   2.528   6.326   6.330   6.423   5.021   7.467   7.027   6.339   4.501   3.921   5.974   5.903   5.487   4.540   7.550   6.673   5.408   7.091   2.063   8.186   8.418   8.659   7.180   6.504   6.729   6.794   5.969   5.763   8.550   6.772   5.720   4.642   4.864   6.208   4.708   5.475   4.728   6.060   5.639   5.004   3.163   3.718   5.108   4.762   3.689   4.272   6.576   6.404   8.252   8.355   8.020   9.287   8.918   6.057   5.852   7.454   5.999   
   15.0    0.783   0.947   1.214   2.479   2.945   3.773   2.488   2.050   2.324   2.315   4.219   5.171   4.826   4.612   5.045   3.969   1.195   2.833   3.579   3.605   5.541   5.065   5.404   4.189   3.995   4.386   4.004   4.135   3.954   3.726   3.998   5.150   5.949   5.210   1.789   2.617   6.548   6.552   6.649   5.197   7.729   7.274   6.561   4.659   4.059   6.184   6.111   5.680   4.700   7.815   6.907   5.598   7.340   2.135   8.473   8.713   8.963   7.432   6.733   6.965   7.033   6.178   5.965   8.850   7.009   5.921   4.805   5.035   6.426   4.873   5.667   4.894   6.272   5.837   5.179   3.274   3.848   5.287   4.930   3.818   4.422   6.807   6.629   8.541   8.648   8.302   9.613   9.231   6.270   6.057   7.715   6.209   
   16.0    0.809   0.978   1.253   2.560   3.041   3.896   2.570   2.117   2.400   2.391   4.358   5.341   4.984   4.764   5.211   4.099   1.234   2.926   3.696   3.724   5.723   5.231   5.581   4.326   4.126   4.530   4.136   4.271   4.084   3.848   4.129   5.319   6.144   5.381   1.848   2.703   6.763   6.767   6.867   5.368   7.982   7.513   6.777   4.812   4.192   6.387   6.311   5.866   4.854   8.071   7.134   5.781   7.580   2.205   8.751   8.999   9.257   7.676   6.953   7.194   7.263   6.381   6.160   9.140   7.239   6.115   4.963   5.200   6.637   5.033   5.853   5.054   6.478   6.029   5.349   3.381   3.975   5.461   5.091   3.944   4.567   7.031   6.846   8.822   8.932   8.574   9.928   9.534   6.476   6.256   7.968   6.413   
   17.0    0.834   1.008   1.292   2.639   3.135   4.016   2.649   2.182   2.474   2.465   4.492   5.505   5.137   4.910   5.371   4.225   1.272   3.016   3.810   3.838   5.899   5.392   5.753   4.459   4.253   4.669   4.263   4.402   4.210   3.967   4.256   5.483   6.334   5.547   1.905   2.786   6.971   6.975   7.078   5.533   8.228   7.744   6.985   4.960   4.321   6.584   6.505   6.047   5.003   8.319   7.353   5.959   7.814   2.273   9.020   9.276   9.542   7.912   7.167   7.415   7.487   6.577   6.350   9.421   7.462   6.303   5.115   5.360   6.841   5.188   6.033   5.210   6.677   6.214   5.514   3.486   4.097   5.629   5.248   4.065   4.707   7.247   7.057   9.093   9.206   8.838   10.23   9.827   6.675   6.448   8.214   6.610   
   18.0    0.858   1.038   1.329   2.716   3.226   4.133   2.726   2.245   2.545   2.536   4.622   5.665   5.286   5.053   5.527   4.348   1.309   3.103   3.921   3.949   6.070   5.548   5.920   4.588   4.376   4.805   4.387   4.530   4.332   4.082   4.380   5.642   6.517   5.708   1.960   2.867   7.173   7.177   7.283   5.693   8.466   7.968   7.188   5.104   4.446   6.774   6.694   6.222   5.148   8.561   7.566   6.132   8.040   2.339   9.282   9.545   9.818   8.141   7.375   7.630   7.704   6.768   6.534   9.694   7.678   6.486   5.264   5.515   7.039   5.338   6.208   5.361   6.871   6.395   5.674   3.587   4.216   5.792   5.400   4.183   4.844   7.457   7.262   9.357   9.473   9.094   10.53   10.11   6.869   6.635   8.452   6.802   
