# SRIM-2013 Electronic stopping power table for Z1=44
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.601   0.736   0.943   1.926   2.288   2.931   1.933   1.592   1.805   1.799   3.278   4.017   3.749   3.583   3.919   3.083   0.928   2.201   2.780   2.801   4.305   3.935   4.198   3.254   3.103   3.407   3.111   3.212   3.072   2.895   3.106   4.001   4.622   4.048   1.390   2.033   5.087   5.090   5.165   4.037   6.004   5.651   5.097   3.619   3.153   4.804   4.747   4.413   3.651   6.071   5.366   4.349   5.702   1.659   6.582   6.769   6.963   5.774   5.171   5.411   5.463   4.800   4.634   6.875   5.445   4.600   3.733   3.911   4.992   3.786   4.402   3.802   4.873   4.535   4.023   2.544   2.990   4.108   3.830   2.966   3.435   5.288   5.150   6.635   6.718   6.449   7.468   7.171   4.871   4.705   5.994   4.824   
   11.0    0.631   0.772   0.989   2.020   2.399   3.074   2.028   1.670   1.893   1.886   3.438   4.213   3.932   3.758   4.111   3.234   0.974   2.308   2.916   2.938   4.515   4.127   4.403   3.413   3.255   3.574   3.263   3.369   3.222   3.036   3.257   4.196   4.847   4.245   1.458   2.132   5.335   5.338   5.417   4.234   6.297   5.927   5.346   3.796   3.307   5.039   4.979   4.628   3.829   6.367   5.628   4.561   5.980   1.740   6.904   7.100   7.303   6.055   5.423   5.675   5.730   5.034   4.860   7.211   5.711   4.824   3.915   4.102   5.236   3.971   4.617   3.987   5.110   4.756   4.220   2.668   3.136   4.308   4.016   3.111   3.603   5.546   5.401   6.959   7.046   6.764   7.832   7.521   5.109   4.935   6.286   5.059   
   12.0    0.659   0.806   1.033   2.110   2.506   3.211   2.118   1.744   1.977   1.970   3.591   4.401   4.107   3.925   4.293   3.378   1.017   2.411   3.046   3.068   4.716   4.310   4.599   3.565   3.400   3.732   3.408   3.519   3.365   3.171   3.402   4.383   5.063   4.434   1.522   2.227   5.573   5.576   5.658   4.423   6.577   6.190   5.584   3.965   3.454   5.263   5.200   4.834   4.000   6.650   5.878   4.764   6.246   1.817   7.211   7.415   7.628   6.325   5.664   5.927   5.985   5.258   5.076   7.531   5.965   5.039   4.089   4.285   5.468   4.147   4.823   4.165   5.338   4.968   4.408   2.786   3.275   4.500   4.195   3.249   3.763   5.793   5.641   7.269   7.359   7.065   8.181   7.856   5.336   5.154   6.566   5.284   
   13.0    0.686   0.839   1.075   2.196   2.608   3.342   2.204   1.816   2.058   2.051   3.737   4.580   4.274   4.085   4.469   3.516   1.058   2.509   3.170   3.193   4.908   4.486   4.787   3.710   3.538   3.885   3.547   3.663   3.503   3.300   3.541   4.562   5.270   4.615   1.585   2.318   5.800   5.803   5.889   4.603   6.846   6.443   5.812   4.127   3.595   5.478   5.413   5.031   4.163   6.922   6.118   4.958   6.501   1.891   7.505   7.718   7.939   6.583   5.896   6.169   6.229   5.472   5.283   7.839   6.209   5.245   4.256   4.460   5.692   4.317   5.019   4.335   5.556   5.171   4.587   2.900   3.409   4.683   4.366   3.382   3.916   6.030   5.872   7.566   7.660   7.353   8.515   8.177   5.554   5.365   6.834   5.500   
   14.0    0.712   0.871   1.115   2.279   2.707   3.468   2.287   1.884   2.136   2.128   3.878   4.753   4.436   4.240   4.637   3.648   1.098   2.604   3.290   3.314   5.093   4.656   4.967   3.850   3.672   4.032   3.681   3.801   3.635   3.425   3.675   4.734   5.469   4.789   1.644   2.405   6.019   6.023   6.111   4.777   7.104   6.686   6.031   4.282   3.731   5.684   5.617   5.221   4.320   7.183   6.349   5.146   6.747   1.963   7.789   8.009   8.239   6.831   6.118   6.402   6.464   5.679   5.483   8.135   6.443   5.443   4.417   4.628   5.907   4.480   5.209   4.498   5.765   5.366   4.761   3.010   3.537   4.860   4.531   3.510   4.064   6.257   6.093   7.851   7.949   7.631   8.836   8.485   5.763   5.567   7.092   5.707   
   15.0    0.737   0.901   1.155   2.359   2.802   3.589   2.368   1.950   2.211   2.203   4.014   4.920   4.591   4.388   4.800   3.776   1.137   2.695   3.405   3.430   5.272   4.819   5.142   3.985   3.801   4.173   3.810   3.934   3.762   3.545   3.804   4.900   5.661   4.957   1.702   2.490   6.230   6.234   6.326   4.945   7.353   6.921   6.243   4.433   3.862   5.884   5.814   5.404   4.472   7.435   6.572   5.326   6.983   2.032   8.062   8.290   8.528   7.071   6.333   6.627   6.691   5.878   5.675   8.420   6.669   5.634   4.572   4.790   6.114   4.637   5.392   4.656   5.968   5.554   4.928   3.115   3.662   5.031   4.690   3.633   4.207   6.477   6.307   8.127   8.228   7.899   9.146   8.783   5.966   5.763   7.341   5.908   
   16.0    0.761   0.931   1.192   2.436   2.894   3.707   2.445   2.014   2.283   2.275   4.146   5.082   4.742   4.532   4.958   3.900   1.174   2.784   3.517   3.543   5.445   4.977   5.310   4.116   3.926   4.310   3.935   4.063   3.886   3.662   3.929   5.061   5.846   5.120   1.758   2.571   6.435   6.438   6.533   5.107   7.595   7.148   6.448   4.578   3.988   6.077   6.005   5.581   4.618   7.679   6.787   5.501   7.212   2.098   8.326   8.562   8.808   7.303   6.541   6.844   6.911   6.071   5.861   8.696   6.888   5.818   4.722   4.948   6.314   4.789   5.569   4.809   6.163   5.736   5.089   3.217   3.782   5.196   4.844   3.752   4.345   6.689   6.514   8.393   8.498   8.158   9.446   9.071   6.161   5.952   7.581   6.102   
   17.0    0.784   0.959   1.229   2.511   2.983   3.821   2.521   2.076   2.353   2.345   4.274   5.238   4.888   4.672   5.110   4.020   1.210   2.869   3.625   3.652   5.613   5.130   5.474   4.243   4.046   4.443   4.056   4.188   4.005   3.774   4.049   5.217   6.026   5.278   1.812   2.651   6.633   6.637   6.734   5.264   7.828   7.368   6.646   4.719   4.111   6.264   6.190   5.753   4.760   7.915   6.996   5.670   7.434   2.163   8.583   8.826   9.079   7.528   6.742   7.055   7.123   6.258   6.042   8.964   7.100   5.997   4.867   5.100   6.509   4.936   5.740   4.957   6.353   5.913   5.246   3.316   3.898   5.356   4.993   3.868   4.479   6.895   6.714   8.652   8.760   8.409   9.737   9.350   6.351   6.135   7.815   6.289   
   18.0    0.807   0.987   1.265   2.584   3.069   3.932   2.594   2.136   2.422   2.413   4.398   5.390   5.030   4.807   5.258   4.137   1.246   2.953   3.730   3.758   5.775   5.279   5.632   4.366   4.164   4.571   4.174   4.310   4.121   3.884   4.167   5.368   6.201   5.431   1.865   2.727   6.825   6.829   6.930   5.417   8.055   7.581   6.839   4.856   4.230   6.446   6.369   5.920   4.898   8.145   7.199   5.835   7.650   2.226   8.831   9.082   9.342   7.746   6.938   7.260   7.330   6.439   6.217   9.224   7.306   6.171   5.008   5.248   6.697   5.079   5.906   5.100   6.537   6.084   5.398   3.412   4.011   5.511   5.138   3.980   4.608   7.095   6.909   8.902   9.013   8.653   10.02   9.621   6.535   6.313   8.041   6.472   
