# SRIM-2013 Electronic stopping power table for Z1=42
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.626   0.770   0.986   2.015   2.394   3.067   2.002   1.666   1.889   1.882   3.430   4.203   3.923   3.711   4.101   3.194   0.962   2.303   2.909   2.931   4.504   4.117   4.393   3.370   3.247   3.565   3.255   3.361   3.214   3.029   3.250   4.186   4.836   4.193   1.454   2.127   5.323   5.326   5.404   4.225   6.282   5.853   5.334   3.787   3.299   5.027   4.917   4.617   3.820   6.352   5.615   4.550   5.966   1.718   6.818   7.083   7.286   6.041   5.378   5.662   5.717   5.022   4.849   7.194   5.698   4.813   3.906   4.093   5.223   3.961   4.606   3.978   5.098   4.745   4.210   2.661   3.128   4.298   4.007   3.104   3.594   5.533   5.388   6.943   7.030   6.748   7.814   7.504   5.097   4.923   6.271   5.047   
   11.0    0.656   0.808   1.035   2.113   2.511   3.216   2.100   1.747   1.981   1.974   3.597   4.409   4.114   3.893   4.301   3.350   1.009   2.415   3.051   3.074   4.724   4.318   4.607   3.535   3.406   3.739   3.414   3.525   3.371   3.177   3.408   4.391   5.072   4.397   1.525   2.231   5.583   5.586   5.668   4.431   6.589   6.139   5.594   3.972   3.460   5.272   5.157   4.842   4.007   6.662   5.889   4.772   6.257   1.802   7.151   7.429   7.641   6.336   5.641   5.938   5.996   5.267   5.085   7.545   5.976   5.048   4.097   4.292   5.478   4.155   4.831   4.172   5.347   4.977   4.415   2.791   3.281   4.508   4.203   3.255   3.770   5.803   5.651   7.282   7.373   7.078   8.195   7.870   5.346   5.164   6.578   5.294   
   12.0    0.685   0.843   1.081   2.207   2.622   3.359   2.193   1.825   2.069   2.062   3.757   4.605   4.297   4.066   4.492   3.499   1.053   2.522   3.187   3.210   4.934   4.510   4.812   3.692   3.557   3.905   3.566   3.682   3.521   3.318   3.560   4.586   5.298   4.593   1.593   2.330   5.831   5.834   5.920   4.628   6.882   6.412   5.843   4.149   3.614   5.507   5.386   5.058   4.185   6.959   6.151   4.985   6.536   1.882   7.469   7.759   7.981   6.618   5.891   6.202   6.262   5.501   5.311   7.880   6.242   5.272   4.279   4.483   5.722   4.339   5.046   4.358   5.585   5.198   4.612   2.915   3.427   4.708   4.389   3.400   3.937   6.062   5.903   7.606   7.701   7.392   8.560   8.220   5.583   5.393   6.870   5.529   
   13.0    0.713   0.878   1.125   2.298   2.729   3.497   2.283   1.900   2.153   2.146   3.910   4.793   4.472   4.232   4.676   3.642   1.096   2.625   3.317   3.341   5.136   4.694   5.008   3.843   3.702   4.065   3.711   3.832   3.665   3.453   3.705   4.773   5.514   4.780   1.658   2.425   6.069   6.072   6.162   4.817   7.163   6.674   6.081   4.318   3.762   5.732   5.606   5.264   4.356   7.243   6.402   5.188   6.803   1.959   7.774   8.076   8.307   6.888   6.132   6.455   6.518   5.726   5.528   8.202   6.496   5.488   4.453   4.666   5.955   4.517   5.252   4.535   5.813   5.410   4.800   3.034   3.567   4.900   4.569   3.539   4.098   6.309   6.144   7.916   8.015   7.694   8.909   8.556   5.811   5.614   7.151   5.755   
   14.0    0.740   0.911   1.167   2.384   2.832   3.628   2.369   1.971   2.235   2.227   4.058   4.974   4.641   4.391   4.852   3.779   1.138   2.725   3.442   3.468   5.329   4.872   5.198   3.988   3.842   4.218   3.851   3.977   3.803   3.584   3.845   4.953   5.722   4.961   1.721   2.517   6.298   6.302   6.395   4.999   7.433   6.926   6.311   4.481   3.904   5.948   5.818   5.463   4.520   7.516   6.643   5.384   7.059   2.033   8.067   8.381   8.620   7.148   6.363   6.699   6.764   5.942   5.737   8.512   6.742   5.695   4.622   4.843   6.180   4.687   5.450   4.707   6.033   5.614   4.981   3.149   3.701   5.085   4.741   3.672   4.253   6.547   6.376   8.215   8.318   7.985   9.246   8.879   6.031   5.826   7.421   5.972   
   15.0    0.766   0.943   1.208   2.468   2.932   3.756   2.452   2.041   2.313   2.305   4.200   5.148   4.804   4.546   5.023   3.912   1.178   2.820   3.563   3.589   5.517   5.043   5.380   4.128   3.977   4.366   3.987   4.117   3.937   3.710   3.980   5.127   5.923   5.135   1.781   2.605   6.519   6.523   6.619   5.174   7.694   7.169   6.532   4.638   4.041   6.157   6.022   5.655   4.679   7.780   6.877   5.573   7.307   2.104   8.350   8.675   8.923   7.399   6.587   6.934   7.001   6.151   5.938   8.810   6.978   5.895   4.784   5.013   6.397   4.852   5.642   4.872   6.244   5.811   5.156   3.260   3.831   5.264   4.908   3.801   4.402   6.777   6.599   8.503   8.610   8.265   9.570   9.190   6.242   6.030   7.681   6.182   
   16.0    0.791   0.974   1.248   2.549   3.028   3.879   2.533   2.108   2.389   2.381   4.338   5.317   4.962   4.695   5.187   4.040   1.216   2.913   3.680   3.707   5.697   5.208   5.556   4.263   4.108   4.510   4.117   4.252   4.066   3.831   4.111   5.295   6.117   5.303   1.839   2.691   6.733   6.737   6.836   5.344   7.947   7.404   6.746   4.790   4.173   6.359   6.220   5.840   4.832   8.035   7.102   5.756   7.547   2.173   8.624   8.959   9.216   7.642   6.803   7.162   7.231   6.352   6.133   9.099   7.207   6.088   4.941   5.177   6.607   5.011   5.827   5.032   6.449   6.002   5.325   3.366   3.957   5.436   5.069   3.926   4.546   6.999   6.816   8.782   8.892   8.536   9.884   9.492   6.447   6.228   7.933   6.384   
   17.0    0.816   1.004   1.286   2.627   3.121   3.998   2.611   2.172   2.463   2.454   4.472   5.481   5.114   4.839   5.347   4.164   1.254   3.002   3.793   3.821   5.873   5.368   5.727   4.394   4.234   4.648   4.244   4.383   4.191   3.949   4.237   5.458   6.305   5.467   1.896   2.773   6.940   6.944   7.046   5.508   8.191   7.632   6.954   4.938   4.302   6.554   6.411   6.020   4.981   8.282   7.321   5.933   7.779   2.240   8.890   9.235   9.499   7.877   7.012   7.382   7.454   6.548   6.322   9.379   7.429   6.275   5.093   5.336   6.810   5.165   6.006   5.186   6.648   6.187   5.489   3.470   4.079   5.604   5.225   4.047   4.686   7.215   7.026   9.053   9.166   8.799   10.19   9.784   6.645   6.419   8.177   6.581   
   18.0    0.839   1.033   1.323   2.704   3.212   4.114   2.686   2.235   2.534   2.525   4.601   5.640   5.263   4.979   5.502   4.285   1.290   3.089   3.903   3.932   6.043   5.524   5.893   4.522   4.357   4.783   4.367   4.510   4.312   4.064   4.360   5.617   6.488   5.625   1.951   2.854   7.141   7.145   7.251   5.668   8.429   7.853   7.156   5.081   4.426   6.744   6.597   6.194   5.125   8.522   7.533   6.105   8.005   2.305   9.147   9.503   9.775   8.105   7.215   7.596   7.670   6.738   6.505   9.651   7.644   6.457   5.240   5.491   7.008   5.315   6.180   5.337   6.840   6.366   5.648   3.571   4.197   5.766   5.376   4.164   4.822   7.424   7.229   9.315   9.431   9.054   10.48   10.07   6.838   6.606   8.414   6.772   
