# SRIM-2013 Electronic stopping power table for Z1=16
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.138   1.384   1.773   3.623   4.303   5.513   3.642   2.995   3.396   3.384   6.166   7.557   7.052   6.750   7.373   5.809   1.749   4.140   5.230   5.269   8.098   7.402   7.897   6.130   5.838   6.409   5.852   6.043   5.779   5.445   5.842   7.526   8.694   7.626   2.614   3.824   9.570   9.575   9.716   7.595   11.29   10.65   9.589   6.808   5.931   9.037   8.930   8.301   6.868   11.42   10.09   8.181   10.73   3.120   12.38   12.73   13.10   10.86   9.782   10.18   10.28   9.029   8.717   12.93   10.24   8.653   7.022   7.358   9.390   7.122   8.281   7.151   9.166   8.531   7.569   4.785   5.624   7.727   7.204   5.580   6.462   9.948   9.687   12.48   12.64   12.13   14.05   13.49   9.163   8.851   11.27   9.074   
   11.0    1.193   1.452   1.860   3.800   4.513   5.782   3.820   3.142   3.561   3.549   6.467   7.926   7.396   7.080   7.733   6.092   1.834   4.342   5.486   5.526   8.493   7.763   8.283   6.429   6.123   6.722   6.138   6.338   6.061   5.711   6.128   7.894   9.119   7.998   2.742   4.011   10.04   10.04   10.19   7.966   11.85   11.17   10.06   7.141   6.221   9.478   9.366   8.706   7.203   11.98   10.59   8.580   11.25   3.273   12.99   13.36   13.74   11.39   10.26   10.68   10.78   9.469   9.142   13.56   10.74   9.075   7.365   7.717   9.849   7.469   8.686   7.500   9.613   8.947   7.938   5.018   5.899   8.104   7.556   5.852   6.777   10.43   10.16   13.09   13.25   12.72   14.73   14.15   9.610   9.283   11.83   9.517   
   12.0    1.246   1.516   1.943   3.969   4.714   6.039   3.989   3.281   3.720   3.706   6.754   8.278   7.725   7.395   8.076   6.363   1.916   4.535   5.730   5.772   8.871   8.108   8.651   6.715   6.395   7.021   6.411   6.620   6.330   5.965   6.400   8.245   9.524   8.353   2.864   4.189   10.48   10.49   10.64   8.320   12.37   11.66   10.50   7.458   6.497   9.900   9.782   9.093   7.524   12.51   11.06   8.961   11.75   3.418   13.56   13.95   14.35   11.90   10.72   11.15   11.26   9.890   9.549   14.17   11.22   9.479   7.692   8.060   10.29   7.802   9.072   7.834   10.04   9.345   8.291   5.241   6.161   8.464   7.891   6.113   7.078   10.90   10.61   13.67   13.84   13.29   15.39   14.78   10.04   9.696   12.35   9.940   
   13.0    1.297   1.578   2.022   4.131   4.907   6.286   4.152   3.415   3.872   3.858   7.030   8.616   8.041   7.697   8.406   6.623   1.994   4.720   5.964   6.007   9.233   8.440   9.004   6.989   6.656   7.308   6.672   6.890   6.589   6.209   6.661   8.581   9.913   8.694   2.981   4.360   10.91   10.92   11.08   8.660   12.88   12.14   10.93   7.763   6.763   10.30   10.18   9.464   7.831   13.02   11.51   9.327   12.23   3.558   14.12   14.52   14.93   12.38   11.15   11.61   11.72   10.29   9.939   14.75   11.68   9.866   8.007   8.389   10.71   8.120   9.442   8.154   10.45   9.726   8.630   5.455   6.412   8.810   8.214   6.362   7.367   11.34   11.05   14.23   14.41   13.83   16.02   15.38   10.45   10.09   12.86   10.35   
   14.0    1.346   1.638   2.098   4.286   5.092   6.523   4.309   3.544   4.018   4.003   7.296   8.942   8.344   7.987   8.724   6.873   2.069   4.898   6.189   6.234   9.581   8.758   9.344   7.253   6.908   7.584   6.924   7.150   6.837   6.443   6.913   8.905   10.29   9.023   3.093   4.525   11.32   11.33   11.50   8.986   13.36   12.60   11.35   8.056   7.018   10.69   10.57   9.821   8.127   13.51   11.94   9.679   12.69   3.692   14.65   15.07   15.50   12.85   11.57   12.04   12.16   10.68   10.31   15.30   12.12   10.24   8.309   8.706   11.11   8.427   9.799   8.462   10.85   10.09   8.955   5.661   6.654   9.142   8.524   6.602   7.645   11.77   11.46   14.77   14.95   14.35   16.62   15.96   10.84   10.47   13.34   10.74   
   15.0    1.393   1.695   2.172   4.437   5.271   6.752   4.460   3.669   4.159   4.144   7.552   9.255   8.637   8.267   9.030   7.114   2.142   5.070   6.406   6.453   9.918   9.066   9.672   7.508   7.150   7.850   7.167   7.401   7.077   6.669   7.156   9.218   10.65   9.339   3.202   4.684   11.72   11.73   11.90   9.302   13.83   13.04   11.74   8.339   7.264   11.07   10.94   10.17   8.412   13.99   12.36   10.02   13.14   3.822   15.17   15.60   16.04   13.30   11.98   12.47   12.59   11.06   10.68   15.84   12.55   10.60   8.600   9.012   11.50   8.722   10.14   8.759   11.23   10.45   9.270   5.860   6.888   9.463   8.823   6.834   7.914   12.18   11.86   15.29   15.48   14.86   17.21   16.52   11.22   10.84   13.81   11.11   
   16.0    1.439   1.751   2.243   4.582   5.443   6.974   4.607   3.789   4.295   4.280   7.799   9.559   8.920   8.539   9.326   7.348   2.212   5.237   6.616   6.665   10.24   9.363   9.989   7.754   7.385   8.107   7.402   7.644   7.310   6.888   7.390   9.520   11.00   9.646   3.307   4.837   12.10   12.11   12.29   9.607   14.29   13.47   12.13   8.612   7.503   11.43   11.30   10.50   8.688   14.45   12.77   10.35   13.57   3.947   15.66   16.11   16.57   13.74   12.37   12.88   13.00   11.42   11.03   16.36   12.96   10.95   8.882   9.307   11.88   9.008   10.48   9.046   11.59   10.79   9.574   6.052   7.114   9.774   9.112   7.058   8.173   12.58   12.25   15.79   15.99   15.35   17.77   17.06   11.59   11.20   14.26   11.48   
   17.0    1.483   1.805   2.312   4.723   5.611   7.188   4.748   3.906   4.427   4.412   8.039   9.853   9.195   8.801   9.613   7.574   2.280   5.398   6.820   6.870   10.56   9.651   10.30   7.993   7.612   8.357   7.630   7.879   7.534   7.100   7.618   9.813   11.34   9.942   3.409   4.986   12.48   12.48   12.67   9.903   14.73   13.88   12.50   8.877   7.734   11.78   11.64   10.82   8.955   14.89   13.16   10.67   13.99   4.069   16.14   16.60   17.08   14.16   12.75   13.27   13.40   11.77   11.37   16.86   13.36   11.28   9.156   9.594   12.24   9.286   10.80   9.324   11.95   11.12   9.868   6.238   7.333   10.07   9.393   7.275   8.425   12.97   12.63   16.27   16.48   15.82   18.32   17.59   11.95   11.54   14.70   11.83   
   18.0    1.526   1.857   2.379   4.860   5.774   7.397   4.886   4.019   4.556   4.540   8.272   10.14   9.461   9.057   9.892   7.793   2.346   5.554   7.017   7.069   10.86   9.931   10.60   8.224   7.832   8.599   7.851   8.107   7.753   7.306   7.838   10.10   11.66   10.23   3.508   5.131   12.84   12.85   13.04   10.19   15.15   14.28   12.86   9.134   7.958   12.12   11.98   11.14   9.215   15.32   13.54   10.98   14.39   4.186   16.61   17.08   17.57   14.57   13.12   13.66   13.79   12.11   11.69   17.35   13.74   11.61   9.421   9.872   12.60   9.555   11.11   9.595   12.30   11.45   10.15   6.419   7.545   10.37   9.665   7.486   8.669   13.35   13.00   16.75   16.96   16.28   18.85   18.10   12.29   11.88   15.13   12.17   
