# SRIM-2013 Electronic stopping power table for Z1=58
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.550   0.669   0.858   1.752   2.081   2.666   1.758   1.448   1.642   1.636   2.982   3.654   3.410   3.259   3.565   2.805   0.844   2.002   2.529   2.548   3.916   3.579   3.819   2.960   2.823   3.099   2.830   2.922   2.794   2.633   2.825   3.639   4.204   3.682   1.264   1.849   4.627   4.630   4.698   3.673   5.461   5.140   4.637   3.292   2.868   4.370   4.318   4.014   3.321   5.522   4.881   3.956   5.187   1.509   5.988   6.157   6.334   5.252   4.727   4.922   4.970   4.366   4.215   6.254   4.953   4.184   3.396   3.558   4.541   3.444   4.005   3.458   4.432   4.125   3.660   2.314   2.720   3.736   3.483   2.698   3.125   4.810   4.684   6.036   6.111   5.866   6.793   6.523   4.431   4.280   5.452   4.388   
   11.0    0.577   0.702   0.899   1.837   2.183   2.796   1.844   1.519   1.722   1.716   3.127   3.833   3.576   3.418   3.739   2.942   0.886   2.100   2.653   2.672   4.107   3.754   4.005   3.104   2.961   3.251   2.968   3.065   2.931   2.762   2.963   3.817   4.409   3.862   1.326   1.939   4.853   4.856   4.928   3.852   5.728   5.391   4.863   3.453   3.008   4.583   4.529   4.210   3.483   5.792   5.119   4.149   5.440   1.583   6.280   6.458   6.643   5.508   4.957   5.162   5.212   4.579   4.421   6.559   5.195   4.388   3.561   3.732   4.762   3.612   4.200   3.627   4.649   4.326   3.839   2.427   2.852   3.919   3.654   2.830   3.277   5.045   4.913   6.330   6.409   6.153   7.124   6.842   4.647   4.489   5.718   4.602   
   12.0    0.602   0.733   0.939   1.919   2.280   2.920   1.926   1.587   1.799   1.792   3.266   4.003   3.736   3.570   3.905   3.073   0.925   2.193   2.771   2.791   4.289   3.921   4.183   3.242   3.092   3.395   3.100   3.201   3.061   2.884   3.095   3.987   4.605   4.033   1.385   2.026   5.069   5.072   5.147   4.023   5.983   5.631   5.079   3.606   3.142   4.787   4.730   4.397   3.638   6.049   5.347   4.333   5.682   1.653   6.559   6.745   6.938   5.753   5.178   5.392   5.444   4.783   4.617   6.851   5.426   4.584   3.720   3.898   4.974   3.772   4.387   3.788   4.855   4.519   4.009   2.534   2.979   4.093   3.816   2.956   3.423   5.270   5.131   6.612   6.694   6.426   7.441   7.146   4.854   4.689   5.972   4.807   
   13.0    0.627   0.763   0.978   1.997   2.373   3.040   2.005   1.652   1.872   1.865   3.400   4.166   3.888   3.716   4.065   3.198   0.963   2.282   2.884   2.905   4.465   4.081   4.354   3.375   3.219   3.534   3.226   3.332   3.186   3.002   3.221   4.149   4.793   4.198   1.441   2.108   5.276   5.279   5.357   4.187   6.227   5.861   5.287   3.754   3.270   4.983   4.923   4.576   3.787   6.296   5.565   4.510   5.914   1.720   6.827   7.021   7.222   5.988   5.389   5.612   5.666   4.978   4.806   7.130   5.648   4.771   3.872   4.057   5.177   3.927   4.566   3.943   5.054   4.703   4.173   2.638   3.101   4.260   3.972   3.076   3.563   5.485   5.341   6.882   6.968   6.689   7.745   7.438   5.052   4.880   6.216   5.003   
   14.0    0.650   0.792   1.015   2.073   2.462   3.154   2.081   1.714   1.943   1.936   3.528   4.324   4.035   3.857   4.218   3.319   0.999   2.369   2.993   3.015   4.633   4.235   4.518   3.502   3.340   3.667   3.348   3.457   3.306   3.116   3.343   4.306   4.974   4.357   1.496   2.188   5.475   5.478   5.559   4.345   6.462   6.082   5.486   3.895   3.394   5.171   5.109   4.749   3.930   6.534   5.775   4.681   6.137   1.785   7.085   7.286   7.494   6.214   5.593   5.824   5.880   5.166   4.987   7.400   5.861   4.951   4.018   4.210   5.373   4.075   4.738   4.092   5.244   4.881   4.330   2.738   3.218   4.421   4.122   3.193   3.697   5.692   5.543   7.142   7.231   6.941   8.038   7.718   5.243   5.064   6.451   5.192   
   15.0    0.673   0.820   1.050   2.146   2.549   3.265   2.154   1.774   2.011   2.004   3.652   4.476   4.176   3.992   4.366   3.435   1.034   2.452   3.098   3.120   4.796   4.384   4.677   3.625   3.457   3.796   3.466   3.579   3.422   3.225   3.460   4.457   5.149   4.509   1.548   2.265   5.667   5.671   5.754   4.498   6.689   6.295   5.679   4.032   3.513   5.352   5.289   4.916   4.068   6.763   5.978   4.845   6.352   1.848   7.333   7.541   7.757   6.432   5.789   6.028   6.087   5.347   5.162   7.659   6.066   5.125   4.159   4.358   5.561   4.218   4.905   4.235   5.428   5.052   4.482   2.834   3.331   4.576   4.266   3.305   3.827   5.892   5.737   7.392   7.485   7.185   8.320   7.989   5.427   5.242   6.677   5.374   
   16.0    0.695   0.847   1.085   2.216   2.632   3.372   2.224   1.832   2.077   2.070   3.771   4.622   4.313   4.123   4.510   3.548   1.068   2.532   3.199   3.223   4.953   4.527   4.830   3.744   3.571   3.920   3.579   3.696   3.535   3.331   3.574   4.603   5.318   4.657   1.599   2.339   5.853   5.857   5.943   4.645   6.908   6.502   5.865   4.164   3.628   5.528   5.462   5.077   4.201   6.985   6.174   5.004   6.561   1.909   7.574   7.789   8.012   6.643   5.979   6.226   6.286   5.522   5.332   7.910   6.265   5.293   4.295   4.501   5.744   4.356   5.065   4.374   5.606   5.218   4.629   2.927   3.440   4.726   4.406   3.413   3.952   6.085   5.925   7.635   7.730   7.421   8.592   8.251   5.605   5.414   6.896   5.550   
   17.0    0.717   0.873   1.118   2.284   2.713   3.476   2.293   1.889   2.141   2.133   3.887   4.765   4.446   4.250   4.648   3.657   1.101   2.610   3.298   3.322   5.105   4.667   4.979   3.859   3.681   4.041   3.690   3.810   3.643   3.433   3.684   4.745   5.482   4.801   1.648   2.411   6.033   6.037   6.126   4.788   7.121   6.702   6.046   4.293   3.740   5.698   5.630   5.233   4.330   7.200   6.364   5.158   6.763   1.967   7.807   8.028   8.258   6.848   6.163   6.418   6.480   5.692   5.496   8.154   6.458   5.455   4.427   4.639   5.921   4.490   5.221   4.509   5.779   5.378   4.772   3.017   3.546   4.872   4.542   3.518   4.074   6.272   6.108   7.870   7.968   7.649   8.857   8.505   5.777   5.581   7.109   5.721   
   18.0    0.738   0.898   1.151   2.350   2.792   3.577   2.359   1.943   2.203   2.195   4.000   4.903   4.575   4.373   4.783   3.763   1.133   2.686   3.393   3.418   5.253   4.802   5.123   3.971   3.787   4.158   3.797   3.920   3.749   3.533   3.790   4.883   5.640   4.940   1.696   2.481   6.208   6.212   6.303   4.927   7.327   6.896   6.221   4.417   3.848   5.863   5.793   5.385   4.456   7.409   6.549   5.307   6.959   2.024   8.033   8.261   8.498   7.046   6.341   6.604   6.668   5.857   5.655   8.390   6.645   5.614   4.556   4.774   6.092   4.620   5.373   4.640   5.947   5.534   4.910   3.104   3.649   5.013   4.674   3.620   4.192   6.454   6.285   8.098   8.199   7.871   9.114   8.752   5.945   5.742   7.315   5.887   
   20.0    0.777   0.947   1.213   2.477   2.943   3.770   2.487   2.048   2.322   2.314   4.217   5.168   4.823   4.609   5.042   3.967   1.194   2.831   3.577   3.603   5.538   5.062   5.401   4.186   3.992   4.383   4.002   4.132   3.952   3.724   3.995   5.147   5.946   5.207   1.788   2.615   6.544   6.548   6.644   5.194   7.724   7.269   6.557   4.656   4.056   6.180   6.107   5.676   4.697   7.810   6.903   5.594   7.335   2.134   8.468   8.708   8.957   7.427   6.685   6.961   7.028   6.174   5.961   8.844   7.005   5.917   4.802   5.032   6.422   4.870   5.663   4.891   6.268   5.834   5.176   3.272   3.846   5.284   4.926   3.816   4.419   6.803   6.625   8.536   8.642   8.296   9.607   9.225   6.266   6.053   7.710   6.205   
   22.0    0.825   1.004   1.286   2.628   3.121   3.999   2.638   2.173   2.463   2.454   4.472   5.481   5.115   4.889   5.348   4.207   1.267   3.003   3.794   3.822   5.874   5.369   5.728   4.440   4.234   4.649   4.245   4.383   4.191   3.950   4.238   5.459   6.306   5.523   1.896   2.774   6.941   6.945   7.047   5.509   8.192   7.710   6.955   4.938   4.302   6.555   6.477   6.021   4.982   8.283   7.322   5.934   7.780   2.263   8.981   9.236   9.501   7.878   7.090   7.383   7.455   6.549   6.323   9.381   7.430   6.276   5.093   5.337   6.811   5.166   6.007   5.187   6.648   6.188   5.490   3.470   4.079   5.604   5.225   4.047   4.687   7.216   7.027   9.054   9.167   8.800   10.19   9.785   6.646   6.420   8.178   6.582   
   25.0    0.869   1.058   1.356   2.770   3.290   4.215   2.780   2.290   2.596   2.587   4.714   5.778   5.392   5.154   5.637   4.435   1.335   3.165   3.999   4.028   6.191   5.659   6.038   4.680   4.464   4.900   4.474   4.620   4.418   4.163   4.467   5.754   6.647   5.822   1.999   2.924   7.317   7.321   7.429   5.807   8.635   8.127   7.331   5.206   4.535   6.910   6.828   6.346   5.251   8.732   7.718   6.255   8.201   2.386   9.467   9.736   10.01   8.304   7.474   7.782   7.858   6.903   6.665   9.888   7.832   6.616   5.369   5.626   7.180   5.445   6.332   5.468   7.008   6.522   5.787   3.658   4.300   5.908   5.508   4.266   4.940   7.606   7.407   9.544   9.663   9.276   10.74   10.31   7.006   6.768   8.620   6.938   
   27.0    0.912   1.110   1.422   2.905   3.451   4.421   2.916   2.402   2.723   2.713   4.944   6.060   5.655   5.405   5.912   4.651   1.400   3.320   4.194   4.225   6.493   5.936   6.333   4.908   4.681   5.140   4.693   4.846   4.634   4.367   4.685   6.035   6.972   6.106   2.096   3.067   7.674   7.678   7.791   6.090   9.057   8.524   7.689   5.460   4.756   7.247   7.161   6.656   5.507   9.158   8.094   6.560   8.601   2.502   9.929   10.21   10.50   8.709   7.838   8.162   8.241   7.240   6.990   10.37   8.214   6.939   5.631   5.900   7.530   5.711   6.641   5.735   7.350   6.841   6.069   3.837   4.510   6.196   5.777   4.475   5.181   7.977   7.768   10.01   10.13   9.728   11.26   10.82   7.348   7.098   9.041   7.276   
   30.0    0.952   1.159   1.485   3.034   3.604   4.618   3.046   2.509   2.844   2.834   5.164   6.329   5.906   5.645   6.175   4.858   1.463   3.467   4.381   4.413   6.782   6.199   6.614   5.127   4.890   5.368   4.901   5.061   4.840   4.561   4.893   6.304   7.282   6.377   2.190   3.203   8.015   8.019   8.138   6.361   9.460   8.903   8.031   5.702   4.968   7.569   7.479   6.952   5.752   9.565   8.454   6.852   8.984   2.613   10.37   10.66   10.97   9.096   8.187   8.525   8.608   7.562   7.301   10.83   8.579   7.247   5.881   6.163   7.865   5.965   6.936   5.990   7.677   7.145   6.339   4.007   4.710   6.472   6.034   4.674   5.412   8.332   8.114   10.45   10.58   10.16   11.77   11.30   7.674   7.413   9.443   7.600   
   32.0    0.991   1.207   1.546   3.158   3.752   4.806   3.170   2.611   2.960   2.950   5.375   6.588   6.148   5.876   6.427   5.056   1.522   3.609   4.560   4.593   7.059   6.453   6.884   5.336   5.089   5.587   5.101   5.268   5.038   4.747   5.093   6.561   7.579   6.638   2.279   3.334   8.342   8.347   8.470   6.621   9.846   9.267   8.359   5.935   5.171   7.878   7.785   7.236   5.987   9.955   8.799   7.131   9.350   2.720   10.79   11.10   11.42   9.468   8.521   8.873   8.959   7.871   7.599   11.27   8.930   7.543   6.122   6.414   8.186   6.208   7.219   6.234   7.990   7.437   6.598   4.171   4.903   6.736   6.280   4.864   5.633   8.672   8.445   10.88   11.02   10.58   12.25   11.76   7.988   7.716   9.829   7.910   
   35.0    1.028   1.252   1.604   3.277   3.893   4.988   3.290   2.710   3.072   3.061   5.578   6.836   6.380   6.098   6.670   5.247   1.580   3.745   4.732   4.766   7.326   6.696   7.144   5.537   5.281   5.798   5.294   5.467   5.228   4.926   5.285   6.809   7.865   6.888   2.365   3.459   8.657   8.662   8.790   6.871   10.22   9.616   8.674   6.159   5.366   8.176   8.079   7.509   6.213   10.33   9.132   7.401   9.703   2.823   11.20   11.52   11.85   9.825   8.843   9.208   9.297   8.168   7.886   11.70   9.267   7.828   6.353   6.656   8.495   6.443   7.492   6.470   8.292   7.717   6.847   4.328   5.088   6.990   6.517   5.048   5.845   8.999   8.764   11.29   11.43   10.98   12.71   12.20   8.289   8.007   10.20   8.209   
   37.0    1.065   1.296   1.661   3.392   4.030   5.163   3.405   2.805   3.180   3.168   5.774   7.076   6.604   6.312   6.904   5.431   1.635   3.877   4.898   4.934   7.583   6.931   7.395   5.732   5.467   6.002   5.480   5.659   5.411   5.099   5.471   7.048   8.141   7.130   2.448   3.581   8.961   8.966   9.098   7.112   10.58   9.954   8.979   6.375   5.554   8.463   8.362   7.773   6.431   10.69   9.452   7.660   10.04   2.922   11.60   11.92   12.27   10.17   9.153   9.531   9.624   8.454   8.162   12.11   9.592   8.103   6.576   6.890   8.793   6.669   7.755   6.697   8.583   7.988   7.087   4.480   5.266   7.235   6.746   5.225   6.051   9.315   9.071   11.69   11.83   11.36   13.15   12.63   8.580   8.289   10.56   8.497   
   40.0    1.100   1.339   1.715   3.504   4.162   5.332   3.517   2.897   3.284   3.272   5.963   7.309   6.820   6.519   7.130   5.610   1.689   4.004   5.058   5.095   7.831   7.159   7.638   5.920   5.646   6.199   5.660   5.844   5.589   5.266   5.650   7.279   8.408   7.364   2.528   3.698   9.255   9.260   9.397   7.345   10.92   10.28   9.273   6.585   5.736   8.740   8.636   8.028   6.642   11.04   9.762   7.912   10.37   3.018   11.98   12.31   12.67   10.50   9.453   9.844   9.939   8.732   8.430   12.51   9.907   8.368   6.791   7.116   9.082   6.888   8.009   6.916   8.865   8.250   7.320   4.627   5.439   7.473   6.967   5.397   6.249   9.621   9.369   12.07   12.22   11.73   13.59   13.05   8.862   8.560   10.90   8.776   
   45.0    1.166   1.420   1.819   3.716   4.414   5.655   3.730   3.073   3.483   3.471   6.325   7.752   7.234   6.914   7.563   5.950   1.791   4.247   5.365   5.405   8.307   7.593   8.101   6.279   5.988   6.575   6.003   6.199   5.928   5.586   5.993   7.720   8.918   7.811   2.682   3.923   9.816   9.822   9.967   7.791   11.59   10.90   9.836   6.984   6.084   9.270   9.160   8.515   7.045   11.71   10.35   8.392   11.00   3.201   12.70   13.06   13.44   11.14   10.03   10.44   10.54   9.261   8.942   13.27   10.51   8.876   7.203   7.548   9.633   7.305   8.495   7.336   9.402   8.751   7.764   4.908   5.769   7.926   7.390   5.724   6.628   10.20   9.937   12.80   12.96   12.44   14.41   13.84   9.399   9.080   11.57   9.308   
   50.0    1.229   1.497   1.918   3.917   4.653   5.961   3.932   3.239   3.671   3.659   6.667   8.171   7.625   7.288   7.972   6.272   1.888   4.476   5.655   5.697   8.756   8.003   8.539   6.619   6.312   6.930   6.328   6.534   6.248   5.888   6.317   8.138   9.401   8.233   2.827   4.135   10.35   10.35   10.51   8.212   12.21   11.49   10.37   7.362   6.413   9.772   9.656   8.975   7.426   12.35   10.91   8.845   11.60   3.374   13.39   13.77   14.16   11.74   10.57   11.01   11.11   9.762   9.425   13.98   11.08   9.356   7.593   7.956   10.15   7.701   8.954   7.733   9.911   9.224   8.184   5.174   6.081   8.355   7.789   6.034   6.987   10.76   10.47   13.50   13.66   13.12   15.19   14.59   9.908   9.571   12.19   9.811   
   55.0    1.289   1.570   2.011   4.108   4.880   6.252   4.124   3.397   3.851   3.837   6.992   8.570   7.997   7.644   8.361   6.578   1.980   4.695   5.931   5.975   9.183   8.394   8.956   6.942   6.620   7.269   6.636   6.853   6.553   6.175   6.626   8.535   9.860   8.635   2.965   4.337   10.85   10.86   11.02   8.613   12.81   12.05   10.87   7.721   6.726   10.25   10.13   9.413   7.789   12.95   11.45   9.277   12.16   3.539   14.04   14.44   14.85   12.32   11.08   11.54   11.65   10.24   9.885   14.67   11.62   9.813   7.963   8.344   10.65   8.076   9.391   8.110   10.39   9.674   8.583   5.426   6.378   8.762   8.170   6.328   7.328   11.28   10.99   14.16   14.33   13.76   15.93   15.30   10.39   10.04   12.79   10.29   
