# SRIM-2013 Electronic stopping power table for Z1=53
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.094   1.333   1.708   3.489   4.145   5.310   3.503   2.885   3.271   3.259   5.939   7.279   6.792   6.492   7.101   5.587   1.682   3.987   5.038   5.075   7.800   7.129   7.607   5.896   5.623   6.174   5.637   5.820   5.566   5.245   5.627   7.249   8.374   7.334   2.518   3.683   9.217   9.222   9.358   7.315   10.88   10.24   9.236   6.558   5.713   8.705   8.601   7.995   6.615   11.00   9.722   7.879   10.33   3.006   11.93   12.26   12.62   10.46   9.408   9.804   9.899   8.696   8.396   12.46   9.866   8.334   6.764   7.087   9.045   6.860   7.977   6.888   8.829   8.217   7.290   4.609   5.417   7.442   6.939   5.375   6.224   9.582   9.331   12.02   12.17   11.69   13.53   12.99   8.826   8.526   10.86   8.740   
   11.0    1.148   1.398   1.792   3.660   4.347   5.569   3.674   3.026   3.430   3.418   6.229   7.634   7.124   6.809   7.448   5.860   1.764   4.182   5.284   5.322   8.180   7.477   7.978   6.184   5.898   6.475   5.912   6.105   5.838   5.501   5.902   7.603   8.783   7.692   2.641   3.863   9.667   9.673   9.815   7.672   11.41   10.74   9.687   6.878   5.992   9.130   9.021   8.385   6.938   11.54   10.20   8.264   10.84   3.152   12.51   12.86   13.23   10.97   9.867   10.28   10.38   9.121   8.806   13.06   10.35   8.741   7.094   7.433   9.486   7.194   8.366   7.224   9.260   8.618   7.646   4.833   5.681   7.806   7.277   5.637   6.527   10.05   9.786   12.61   12.77   12.26   14.19   13.63   9.256   8.942   11.39   9.167   
   12.0    1.199   1.460   1.871   3.822   4.541   5.817   3.837   3.161   3.583   3.570   6.506   7.974   7.441   7.112   7.779   6.120   1.843   4.368   5.519   5.559   8.544   7.810   8.333   6.458   6.160   6.763   6.175   6.376   6.097   5.745   6.164   7.941   9.173   8.034   2.758   4.035   10.10   10.10   10.25   8.014   11.92   11.22   10.12   7.184   6.258   9.535   9.422   8.758   7.247   12.05   10.65   8.632   11.32   3.292   13.07   13.44   13.82   11.46   10.31   10.74   10.84   9.526   9.197   13.65   10.81   9.130   7.409   7.763   9.908   7.514   8.738   7.546   9.671   9.001   7.986   5.048   5.934   8.153   7.601   5.888   6.818   10.50   10.22   13.17   13.33   12.80   14.82   14.23   9.668   9.339   11.90   9.574   
   13.0    1.248   1.520   1.948   3.979   4.726   6.055   3.994   3.290   3.729   3.716   6.771   8.299   7.745   7.402   8.097   6.370   1.918   4.546   5.744   5.786   8.893   8.129   8.673   6.722   6.411   7.039   6.427   6.636   6.346   5.980   6.416   8.265   9.548   8.362   2.871   4.200   10.51   10.52   10.67   8.341   12.40   11.67   10.53   7.477   6.514   9.925   9.807   9.116   7.543   12.54   11.09   8.984   11.78   3.427   13.60   13.98   14.38   11.93   10.73   11.18   11.29   9.915   9.573   14.20   11.25   9.503   7.712   8.080   10.31   7.821   9.095   7.854   10.07   9.368   8.312   5.255   6.176   8.486   7.911   6.128   7.096   10.92   10.64   13.71   13.88   13.32   15.43   14.82   10.06   9.721   12.38   9.965   
   14.0    1.295   1.577   2.021   4.129   4.904   6.283   4.144   3.414   3.870   3.856   7.027   8.612   8.037   7.682   8.402   6.610   1.990   4.718   5.961   6.005   9.229   8.436   9.000   6.976   6.653   7.305   6.669   6.887   6.586   6.206   6.658   8.577   9.908   8.678   2.979   4.358   10.91   10.91   11.07   8.656   12.87   12.11   10.93   7.759   6.760   10.30   10.18   9.460   7.827   13.02   11.50   9.323   12.22   3.556   14.11   14.51   14.93   12.38   11.13   11.60   11.71   10.29   9.934   14.74   11.67   9.861   8.003   8.385   10.70   8.116   9.438   8.150   10.45   9.722   8.626   5.453   6.410   8.806   8.210   6.359   7.364   11.34   11.04   14.23   14.40   13.83   16.01   15.37   10.44   10.09   12.85   10.34   
   15.0    1.340   1.633   2.092   4.274   5.077   6.504   4.290   3.534   4.006   3.991   7.274   8.915   8.319   7.951   8.697   6.842   2.060   4.884   6.170   6.215   9.553   8.732   9.316   7.221   6.887   7.561   6.903   7.129   6.817   6.424   6.892   8.878   10.26   8.982   3.084   4.511   11.29   11.30   11.46   8.959   13.32   12.54   11.31   8.032   6.997   10.66   10.53   9.792   8.102   13.47   11.91   9.650   12.65   3.681   14.61   15.02   15.45   12.81   11.52   12.01   12.12   10.65   10.28   15.26   12.08   10.21   8.284   8.680   11.08   8.401   9.769   8.436   10.81   10.06   8.929   5.644   6.634   9.115   8.498   6.583   7.622   11.74   11.43   14.72   14.91   14.31   16.57   15.91   10.81   10.44   13.30   10.70   
   16.0    1.384   1.686   2.161   4.414   5.243   6.717   4.431   3.650   4.137   4.122   7.512   9.207   8.592   8.212   8.983   7.067   2.128   5.044   6.372   6.419   9.866   9.018   9.622   7.458   7.113   7.809   7.130   7.362   7.040   6.634   7.118   9.169   10.59   9.277   3.185   4.659   11.66   11.67   11.84   9.253   13.76   12.95   11.68   8.295   7.226   11.01   10.88   10.11   8.368   13.91   12.30   9.967   13.07   3.802   15.09   15.51   15.96   13.23   11.90   12.40   12.52   11.00   10.62   15.76   12.48   10.54   8.555   8.964   11.44   8.677   10.09   8.713   11.17   10.39   9.221   5.829   6.852   9.414   8.777   6.798   7.872   12.12   11.80   15.21   15.40   14.78   17.12   16.44   11.16   10.78   13.74   11.06   
   17.0    1.427   1.738   2.227   4.550   5.404   6.924   4.567   3.762   4.264   4.249   7.743   9.490   8.856   8.465   9.259   7.284   2.193   5.199   6.569   6.617   10.17   9.296   9.918   7.687   7.332   8.049   7.349   7.589   7.257   6.839   7.337   9.452   10.92   9.562   3.283   4.802   12.02   12.02   12.20   9.538   14.18   13.35   12.04   8.550   7.449   11.35   11.21   10.42   8.625   14.34   12.68   10.27   13.47   3.919   15.55   15.99   16.45   13.64   12.27   12.78   12.91   11.34   10.95   16.24   12.86   10.87   8.819   9.240   11.79   8.944   10.40   8.981   11.51   10.71   9.505   6.009   7.063   9.704   9.047   7.008   8.115   12.49   12.17   15.68   15.87   15.24   17.64   16.94   11.51   11.12   14.16   11.40   
   18.0    1.468   1.789   2.292   4.681   5.561   7.124   4.699   3.871   4.388   4.372   7.968   9.766   9.113   8.710   9.527   7.496   2.257   5.350   6.759   6.809   10.46   9.565   10.21   7.910   7.544   8.283   7.562   7.809   7.467   7.037   7.550   9.726   11.24   9.840   3.378   4.942   12.37   12.37   12.56   9.815   14.60   13.74   12.39   8.798   7.665   11.68   11.54   10.73   8.875   14.76   13.04   10.57   13.86   4.032   16.00   16.46   16.93   14.03   12.62   13.15   13.28   11.67   11.26   16.71   13.24   11.18   9.074   9.508   12.13   9.203   10.70   9.241   11.84   11.02   9.781   6.183   7.268   9.985   9.309   7.211   8.350   12.86   12.52   16.13   16.33   15.68   18.15   17.43   11.84   11.44   14.57   11.73   
