# SRIM-2013 Electronic stopping power table for Z1=6
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.026   1.250   1.601   3.271   3.887   4.980   3.285   2.706   3.065   3.055   5.567   6.822   6.367   6.088   6.659   5.237   1.577   3.739   4.722   4.757   7.311   6.682   7.130   5.526   5.270   5.789   5.283   5.455   5.219   4.916   5.275   6.795   7.849   6.877   2.360   3.452   8.639   8.644   8.772   6.857   10.20   9.597   8.657   6.147   5.355   8.159   8.062   7.494   6.203   10.31   9.113   7.385   9.684   2.818   11.18   11.50   11.82   9.805   8.822   9.189   9.278   8.151   7.870   11.68   9.248   7.812   6.340   6.646   8.478   6.429   7.476   6.456   8.275   7.705   6.833   4.320   5.077   6.976   6.504   5.038   5.833   8.985   8.746   11.27   11.41   10.95   12.68   12.18   8.272   7.991   10.18   8.196   
   11.0    1.076   1.311   1.679   3.430   4.077   5.223   3.445   2.838   3.215   3.204   5.838   7.155   6.677   6.385   6.984   5.492   1.654   3.922   4.952   4.989   7.667   7.009   7.478   5.796   5.528   6.072   5.541   5.722   5.474   5.156   5.532   7.126   8.232   7.213   2.475   3.621   9.061   9.066   9.200   7.191   10.69   10.07   9.079   6.447   5.616   8.557   8.455   7.859   6.506   10.82   9.558   7.746   10.16   2.956   11.72   12.06   12.40   10.28   9.252   9.638   9.731   8.549   8.254   12.25   9.699   8.193   6.649   6.970   8.891   6.743   7.841   6.771   8.679   8.081   7.167   4.530   5.325   7.316   6.821   5.284   6.118   9.424   9.173   11.82   11.97   11.49   13.30   12.77   8.676   8.381   10.68   8.596   
   12.0    1.124   1.369   1.754   3.583   4.258   5.455   3.598   2.964   3.358   3.346   6.098   7.474   6.974   6.669   7.295   5.736   1.727   4.096   5.173   5.211   8.008   7.320   7.810   6.054   5.774   6.342   5.787   5.976   5.718   5.385   5.778   7.443   8.598   7.534   2.585   3.782   9.464   9.469   9.609   7.511   11.17   10.51   9.483   6.733   5.866   8.938   8.831   8.209   6.795   11.30   9.983   8.090   10.61   3.087   12.25   12.59   12.95   10.74   9.664   10.07   10.16   8.929   8.621   12.79   10.13   8.557   6.945   7.280   9.287   7.043   8.190   7.072   9.065   8.440   7.485   4.732   5.562   7.641   7.124   5.518   6.390   9.843   9.580   12.34   12.50   12.00   13.89   13.34   9.062   8.754   11.15   8.978   
   13.0    1.170   1.425   1.825   3.729   4.432   5.678   3.745   3.085   3.495   3.483   6.347   7.779   7.259   6.941   7.593   5.971   1.798   4.263   5.384   5.423   8.335   7.619   8.129   6.301   6.009   6.601   6.024   6.220   5.951   5.605   6.014   7.747   8.949   7.841   2.691   3.936   9.850   9.856   10.00   7.818   11.63   10.94   9.870   7.008   6.105   9.303   9.192   8.544   7.073   11.76   10.39   8.421   11.04   3.213   12.75   13.11   13.48   11.18   10.06   10.48   10.58   9.294   8.973   13.31   10.54   8.907   7.228   7.577   9.666   7.331   8.524   7.361   9.435   8.785   7.791   4.925   5.789   7.954   7.415   5.744   6.651   10.24   9.972   12.85   13.01   12.49   14.46   13.89   9.432   9.111   11.61   9.345   
   14.0    1.214   1.479   1.894   3.870   4.599   5.892   3.886   3.201   3.627   3.614   6.586   8.072   7.533   7.203   7.879   6.196   1.865   4.424   5.587   5.628   8.650   7.907   8.436   6.539   6.236   6.850   6.251   6.455   6.176   5.817   6.241   8.039   9.287   8.137   2.793   4.085   10.22   10.23   10.38   8.113   12.06   11.36   10.24   7.273   6.336   9.654   9.539   8.867   7.340   12.20   10.78   8.739   11.46   3.335   13.23   13.60   13.99   11.60   10.44   10.87   10.98   9.644   9.311   13.81   10.94   9.243   7.501   7.863   10.03   7.607   8.846   7.639   9.791   9.117   8.085   5.111   6.008   8.254   7.695   5.961   6.902   10.63   10.35   13.33   13.50   12.96   15.01   14.41   9.788   9.455   12.04   9.697   
   15.0    1.257   1.531   1.961   4.006   4.760   6.099   4.023   3.314   3.754   3.741   6.818   8.356   7.797   7.456   8.156   6.413   1.931   4.579   5.783   5.826   8.954   8.184   8.732   6.768   6.455   7.090   6.471   6.682   6.392   6.021   6.460   8.322   9.613   8.423   2.891   4.228   10.58   10.59   10.74   8.398   12.49   11.75   10.60   7.528   6.558   9.993   9.874   9.178   7.598   12.63   11.16   9.045   11.86   3.452   13.69   14.08   14.48   12.01   10.80   11.25   11.36   9.983   9.638   14.30   11.33   9.567   7.764   8.139   10.38   7.874   9.157   7.907   10.13   9.437   8.369   5.290   6.218   8.543   7.965   6.170   7.145   11.00   10.71   13.80   13.97   13.41   15.53   14.92   10.13   9.787   12.47   10.04   
   16.0    1.298   1.581   2.025   4.137   4.917   6.299   4.155   3.422   3.878   3.864   7.041   8.630   8.053   7.701   8.423   6.624   1.994   4.730   5.973   6.017   9.247   8.453   9.018   6.990   6.667   7.323   6.683   6.901   6.602   6.218   6.672   8.595   9.928   8.699   2.985   4.367   10.93   10.93   11.10   8.673   12.90   12.14   10.95   7.775   6.773   10.32   10.20   9.479   7.847   13.05   11.53   9.342   12.25   3.565   14.14   14.54   14.96   12.40   11.16   11.62   11.74   10.31   9.954   14.77   11.70   9.881   8.019   8.406   10.72   8.133   9.457   8.167   10.47   9.746   8.643   5.464   6.422   8.824   8.227   6.372   7.379   11.37   11.06   14.25   14.43   13.85   16.04   15.41   10.46   10.11   12.88   10.37   
   17.0    1.338   1.630   2.088   4.264   5.068   6.493   4.283   3.528   3.997   3.983   7.258   8.895   8.301   7.938   8.682   6.828   2.056   4.875   6.157   6.202   9.532   8.713   9.296   7.205   6.872   7.548   6.888   7.113   6.805   6.410   6.877   8.859   10.23   8.967   3.077   4.501   11.26   11.27   11.44   8.940   13.29   12.51   11.29   8.014   6.982   10.64   10.51   9.771   8.088   13.45   11.88   9.629   12.63   3.675   14.58   14.99   15.42   12.78   11.50   11.98   12.10   10.63   10.26   15.22   12.06   10.19   8.266   8.665   11.05   8.383   9.748   8.418   10.79   10.05   8.909   5.632   6.620   9.095   8.480   6.568   7.606   11.72   11.40   14.69   14.88   14.28   16.54   15.88   10.79   10.42   13.27   10.69   
   18.0    1.377   1.677   2.148   4.388   5.215   6.681   4.407   3.630   4.113   4.098   7.468   9.153   8.542   8.168   8.934   7.026   2.115   5.017   6.335   6.382   9.808   8.965   9.565   7.414   7.071   7.767   7.088   7.319   7.002   6.596   7.077   9.116   10.53   9.227   3.167   4.632   11.59   11.60   11.77   9.199   13.68   12.88   11.61   8.247   7.184   10.95   10.82   10.05   8.323   13.84   12.23   9.909   12.99   3.781   15.00   15.42   15.86   13.15   11.84   12.33   12.45   10.94   10.56   15.66   12.41   10.48   8.505   8.916   11.37   8.626   10.03   8.662   11.10   10.34   9.167   5.795   6.812   9.359   8.726   6.759   7.826   12.05   11.73   15.12   15.31   14.69   17.02   16.34   11.10   10.72   13.66   11.00   
