# SRIM-2013 Electronic stopping power table for Z1=61
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.095   1.334   1.709   3.491   4.147   5.312   3.504   2.886   3.272   3.260   5.941   7.282   6.795   6.495   7.104   5.589   1.683   3.989   5.040   5.077   7.803   7.132   7.609   5.898   5.625   6.176   5.639   5.823   5.568   5.247   5.629   7.252   8.377   7.337   2.519   3.685   9.221   9.226   9.362   7.318   10.88   10.24   9.239   6.560   5.715   8.708   8.604   7.998   6.618   11.00   9.726   7.882   10.34   3.007   11.93   12.27   12.62   10.46   9.411   9.808   9.903   8.699   8.399   12.46   9.870   8.337   6.766   7.090   9.048   6.862   7.979   6.891   8.832   8.220   7.293   4.610   5.419   7.445   6.941   5.377   6.226   9.585   9.334   12.03   12.18   11.69   13.54   13.00   8.829   8.529   10.86   8.743   
   11.0    1.148   1.399   1.792   3.661   4.349   5.572   3.675   3.027   3.431   3.419   6.231   7.637   7.127   6.812   7.451   5.862   1.765   4.184   5.286   5.324   8.183   7.480   7.981   6.186   5.900   6.477   5.914   6.107   5.840   5.503   5.904   7.606   8.786   7.695   2.642   3.865   9.671   9.676   9.819   7.675   11.41   10.74   9.690   6.880   5.994   9.133   9.024   8.388   6.941   11.54   10.20   8.267   10.84   3.153   12.51   12.87   13.24   10.98   9.871   10.29   10.39   9.124   8.809   13.07   10.35   8.744   7.096   7.436   9.490   7.197   8.369   7.227   9.263   8.621   7.649   4.835   5.684   7.808   7.280   5.639   6.530   10.05   9.790   12.61   12.77   12.26   14.20   13.63   9.260   8.945   11.39   9.170   
   12.0    1.199   1.461   1.872   3.824   4.542   5.819   3.838   3.162   3.584   3.571   6.508   7.977   7.443   7.115   7.782   6.122   1.843   4.370   5.521   5.561   8.547   7.813   8.336   6.461   6.162   6.765   6.177   6.378   6.099   5.748   6.167   7.944   9.177   8.037   2.759   4.036   10.10   10.11   10.26   8.016   11.92   11.22   10.12   7.186   6.261   9.539   9.426   8.761   7.249   12.05   10.65   8.635   11.32   3.294   13.07   13.44   13.83   11.46   10.31   10.74   10.85   9.530   9.201   13.65   10.81   9.133   7.412   7.766   9.912   7.517   8.741   7.548   9.675   9.004   7.989   5.050   5.936   8.156   7.604   5.890   6.820   10.50   10.23   13.18   13.34   12.81   14.83   14.24   9.672   9.343   11.90   9.578   
   13.0    1.248   1.521   1.948   3.980   4.728   6.057   3.995   3.291   3.730   3.717   6.774   8.302   7.747   7.405   8.100   6.372   1.919   4.548   5.746   5.788   8.896   8.132   8.676   6.725   6.414   7.042   6.429   6.639   6.349   5.982   6.419   8.268   9.552   8.365   2.872   4.201   10.51   10.52   10.67   8.344   12.41   11.68   10.53   7.480   6.516   9.929   9.811   9.119   7.545   12.55   11.09   8.987   11.78   3.428   13.60   13.99   14.39   11.93   10.73   11.18   11.29   9.919   9.576   14.21   11.25   9.506   7.715   8.083   10.32   7.824   9.098   7.857   10.07   9.372   8.315   5.256   6.179   8.489   7.914   6.130   7.099   10.93   10.64   13.71   13.88   13.33   15.43   14.82   10.07   9.724   12.39   9.969   
   14.0    1.295   1.578   2.022   4.130   4.906   6.286   4.146   3.415   3.871   3.858   7.030   8.616   8.040   7.685   8.405   6.613   1.991   4.720   5.963   6.007   9.232   8.439   9.004   6.979   6.656   7.307   6.672   6.889   6.588   6.208   6.661   8.580   9.912   8.681   2.981   4.360   10.91   10.92   11.08   8.659   12.88   12.12   10.93   7.762   6.762   10.30   10.18   9.463   7.830   13.02   11.51   9.327   12.23   3.558   14.12   14.52   14.93   12.38   11.14   11.60   11.72   10.29   9.938   14.74   11.68   9.865   8.006   8.389   10.71   8.119   9.441   8.153   10.45   9.726   8.629   5.455   6.412   8.809   8.213   6.362   7.367   11.34   11.04   14.23   14.41   13.83   16.02   15.38   10.45   10.09   12.85   10.35   
   15.0    1.341   1.633   2.093   4.275   5.078   6.506   4.291   3.535   4.007   3.993   7.276   8.918   8.322   7.954   8.701   6.845   2.061   4.885   6.172   6.218   9.556   8.735   9.320   7.223   6.889   7.564   6.906   7.131   6.819   6.426   6.895   8.882   10.26   8.986   3.085   4.513   11.29   11.30   11.47   8.963   13.33   12.54   11.32   8.035   7.000   10.66   10.54   9.795   8.105   13.48   11.91   9.654   12.66   3.682   14.61   15.03   15.46   12.82   11.53   12.01   12.13   10.65   10.29   15.26   12.09   10.21   8.287   8.683   11.08   8.404   9.773   8.439   10.82   10.07   8.932   5.646   6.637   9.118   8.501   6.585   7.625   11.74   11.43   14.73   14.91   14.32   16.58   15.92   10.81   10.45   13.31   10.71   
   16.0    1.385   1.687   2.161   4.415   5.245   6.720   4.432   3.651   4.138   4.124   7.515   9.210   8.595   8.215   8.986   7.069   2.128   5.046   6.375   6.422   9.870   9.021   9.625   7.460   7.115   7.812   7.132   7.365   7.043   6.637   7.121   9.173   10.60   9.280   3.186   4.661   11.66   11.67   11.84   9.257   13.77   12.96   11.69   8.298   7.229   11.01   10.88   10.12   8.371   13.92   12.30   9.971   13.07   3.803   15.09   15.52   15.96   13.24   11.90   12.41   12.53   11.00   10.62   15.76   12.48   10.55   8.559   8.968   11.45   8.680   10.09   8.716   11.17   10.40   9.225   5.832   6.855   9.417   8.780   6.801   7.875   12.12   11.81   15.21   15.40   14.79   17.12   16.44   11.17   10.79   13.74   11.06   
   17.0    1.427   1.739   2.228   4.551   5.406   6.926   4.569   3.763   4.266   4.251   7.746   9.494   8.860   8.468   9.262   7.287   2.194   5.201   6.571   6.619   10.17   9.299   9.921   7.690   7.334   8.052   7.352   7.592   7.260   6.841   7.340   9.455   10.92   9.566   3.284   4.804   12.02   12.03   12.21   9.542   14.19   13.35   12.05   8.553   7.452   11.35   11.22   10.43   8.629   14.35   12.68   10.28   13.48   3.920   15.56   16.00   16.46   13.64   12.27   12.79   12.91   11.34   10.95   16.25   12.87   10.87   8.822   9.244   11.80   8.947   10.40   8.984   11.52   10.72   9.509   6.011   7.066   9.707   9.050   7.010   8.118   12.50   12.17   15.68   15.88   15.24   17.65   16.95   11.51   11.12   14.16   11.40   
   18.0    1.469   1.789   2.293   4.683   5.563   7.127   4.701   3.872   4.390   4.374   7.971   9.769   9.116   8.714   9.531   7.498   2.258   5.352   6.761   6.811   10.47   9.569   10.21   7.913   7.547   8.286   7.565   7.812   7.470   7.039   7.553   9.729   11.24   9.843   3.380   4.944   12.37   12.38   12.56   9.818   14.60   13.74   12.40   8.801   7.668   11.68   11.54   10.73   8.879   14.76   13.05   10.58   13.87   4.034   16.01   16.46   16.93   14.04   12.63   13.16   13.29   11.67   11.27   16.72   13.24   11.19   9.078   9.512   12.14   9.207   10.71   9.245   11.85   11.03   9.784   6.185   7.270   9.989   9.313   7.213   8.353   12.86   12.52   16.14   16.34   15.68   18.16   17.44   11.85   11.44   14.58   11.73   
   20.0    1.548   1.886   2.417   4.937   5.864   7.513   4.955   4.082   4.627   4.611   8.402   10.30   9.609   9.185   10.05   7.904   2.380   5.641   7.127   7.180   11.03   10.09   10.76   8.341   7.955   8.734   7.974   8.234   7.874   7.420   7.961   10.26   11.85   10.38   3.562   5.211   13.04   13.05   13.24   10.35   15.39   14.49   13.07   9.278   8.082   12.31   12.17   11.31   9.359   15.56   13.75   11.15   14.62   4.252   16.87   17.35   17.85   14.80   13.31   13.87   14.00   12.30   11.88   17.62   13.96   11.79   9.569   10.03   12.80   9.705   11.28   9.745   12.49   11.62   10.31   6.520   7.664   10.53   9.816   7.604   8.805   13.56   13.20   17.01   17.22   16.53   19.14   18.38   12.49   12.06   15.36   12.36   
   22.0    1.642   2.000   2.563   5.236   6.220   7.968   5.256   4.329   4.908   4.890   8.912   10.92   10.19   9.742   10.66   8.383   2.524   5.983   7.560   7.615   11.70   10.70   11.41   8.847   8.438   9.264   8.458   8.734   8.352   7.870   8.444   10.88   12.57   11.01   3.779   5.527   13.83   13.84   14.04   10.98   16.32   15.36   13.86   9.840   8.573   13.06   12.91   12.00   9.927   16.51   14.59   11.82   15.50   4.510   17.90   18.40   18.93   15.70   14.12   14.71   14.85   13.05   12.60   18.69   14.80   12.51   10.15   10.63   13.57   10.29   11.97   10.34   13.25   12.33   10.94   6.915   8.129   11.17   10.41   8.065   9.339   14.38   14.00   18.04   18.27   17.53   20.30   19.50   13.24   12.79   16.30   13.11   
   25.0    1.731   2.109   2.702   5.519   6.556   8.399   5.540   4.564   5.173   5.155   9.394   11.51   10.74   10.27   11.23   8.837   2.661   6.307   7.968   8.027   12.34   11.28   12.03   9.325   8.894   9.765   8.916   9.206   8.804   8.296   8.901   11.47   13.25   11.60   3.983   5.826   14.58   14.59   14.80   11.57   17.21   16.19   14.61   10.37   9.036   13.77   13.60   12.65   10.46   17.40   15.38   12.46   16.34   4.754   18.86   19.40   19.96   16.55   14.88   15.51   15.66   13.76   13.28   19.70   15.61   13.18   10.70   11.21   14.31   10.85   12.62   10.90   13.96   13.00   11.53   7.289   8.568   11.77   10.98   8.501   9.844   15.16   14.76   19.02   19.25   18.48   21.40   20.55   13.96   13.49   17.18   13.82   
   27.0    1.815   2.212   2.834   5.789   6.876   8.809   5.811   4.786   5.426   5.406   9.852   12.08   11.27   10.77   11.78   9.268   2.790   6.615   8.357   8.419   12.94   11.83   12.62   9.781   9.328   10.24   9.351   9.656   9.233   8.701   9.335   12.03   13.89   12.17   4.177   6.110   15.29   15.30   15.52   12.14   18.05   16.99   15.32   10.88   9.477   14.44   14.27   13.26   10.97   18.25   16.13   13.07   17.14   4.986   19.79   20.35   20.93   17.35   15.61   16.26   16.42   14.43   13.93   20.66   16.37   13.83   11.22   11.76   15.00   11.38   13.23   11.43   14.65   13.63   12.09   7.645   8.986   12.35   11.51   8.916   10.32   15.90   15.48   19.94   20.19   19.39   22.45   21.56   14.64   14.14   18.02   14.50   
   30.0    1.896   2.310   2.960   6.046   7.182   9.201   6.069   4.999   5.667   5.647   10.29   12.61   11.77   11.25   12.30   9.680   2.915   6.909   8.729   8.793   13.51   12.35   13.18   10.22   9.743   10.70   9.766   10.09   9.644   9.088   9.751   12.56   14.51   12.71   4.363   6.382   15.97   15.98   16.22   12.68   18.85   17.74   16.00   11.36   9.899   15.08   14.90   13.85   11.46   19.06   16.85   13.65   17.90   5.208   20.67   21.25   21.86   18.13   16.30   16.99   17.15   15.07   14.55   21.58   17.10   14.44   11.72   12.28   15.67   11.89   13.82   11.94   15.30   14.24   12.63   7.985   9.386   12.90   12.02   9.313   10.78   16.60   16.17   20.83   21.09   20.25   23.44   22.51   15.29   14.77   18.82   15.14   
   32.0    1.973   2.404   3.081   6.293   7.475   9.577   6.317   5.203   5.898   5.877   10.71   13.13   12.25   11.71   12.81   10.08   3.034   7.191   9.085   9.152   14.07   12.86   13.72   10.63   10.14   11.13   10.17   10.50   10.04   9.459   10.15   13.07   15.10   13.23   4.541   6.643   16.62   16.63   16.88   13.19   19.62   18.46   16.66   11.83   10.30   15.70   15.51   14.42   11.93   19.84   17.53   14.21   18.63   5.420   21.51   22.12   22.75   18.87   16.97   17.68   17.85   15.68   15.14   22.47   17.79   15.03   12.20   12.78   16.31   12.37   14.39   12.42   15.92   14.82   13.15   8.311   9.769   13.42   12.51   9.693   11.22   17.28   16.83   21.68   21.95   21.07   24.40   23.43   15.92   15.38   19.59   15.76   
   35.0    2.048   2.495   3.197   6.530   7.758   9.938   6.555   5.400   6.121   6.099   11.11   13.62   12.71   12.15   13.29   10.46   3.148   7.463   9.428   9.498   14.60   13.34   14.24   11.03   10.52   11.55   10.55   10.89   10.42   9.816   10.53   13.57   15.67   13.73   4.713   6.893   17.25   17.26   17.51   13.69   20.36   19.16   17.28   12.27   10.69   16.29   16.10   14.96   12.38   20.59   18.20   14.75   19.34   5.625   22.32   22.95   23.61   19.58   17.61   18.35   18.53   16.28   15.71   23.31   18.47   15.60   12.66   13.26   16.93   12.84   14.93   12.89   16.52   15.38   13.64   8.625   10.14   13.93   12.99   10.06   11.65   17.93   17.46   22.50   22.78   21.87   25.32   24.32   16.52   15.96   20.32   16.36   
   37.0    2.120   2.583   3.309   6.760   8.030   10.29   6.785   5.589   6.336   6.313   11.50   14.10   13.16   12.58   13.76   10.82   3.259   7.725   9.759   9.831   15.11   13.81   14.74   11.42   10.89   11.96   10.92   11.28   10.78   10.16   10.90   14.04   16.22   14.21   4.878   7.135   17.86   17.87   18.13   14.17   21.07   19.83   17.89   12.70   11.07   16.86   16.66   15.49   12.82   21.31   18.83   15.26   20.01   5.822   23.10   23.76   24.44   20.27   18.22   18.99   19.18   16.85   16.26   24.13   19.11   16.15   13.10   13.73   17.52   13.29   15.45   13.34   17.10   15.92   14.12   8.928   10.49   14.42   13.44   10.41   12.06   18.56   18.08   23.29   23.58   22.64   26.21   25.17   17.10   16.52   21.04   16.93   
   40.0    2.189   2.667   3.418   6.981   8.293   10.62   7.008   5.773   6.544   6.520   11.88   14.56   13.59   12.99   14.21   11.18   3.365   7.978   10.08   10.15   15.61   14.26   15.22   11.80   11.25   12.35   11.28   11.65   11.14   10.49   11.26   14.50   16.75   14.67   5.038   7.369   18.44   18.45   18.72   14.64   21.77   20.49   18.48   13.12   11.43   17.42   17.21   16.00   13.24   22.01   19.45   15.76   20.67   6.013   23.86   24.54   25.24   20.93   18.82   19.62   19.81   17.40   16.80   24.92   19.74   16.67   13.53   14.18   18.10   13.72   15.96   13.78   17.66   16.44   14.59   9.221   10.84   14.89   13.88   10.75   12.45   19.17   18.67   24.05   24.35   23.38   27.07   26.00   17.66   17.06   21.73   17.49   
